VAR1	nFn/Hb=1448.8	nFn	VAR4	VAR5	VAR6	VAR7	VAR8
1.080000000000000e-3	3.740000000000000e-2	5.410000000000000e+1	5.410000000000000e+1	5.393000000000000e+1			
1.090000000000000e-3	3.770000000000000e-2	5.450000000000000e+1	5.450000000000000e+1	5.437000000000000e+1			
1.100000000000000e-3	3.800000000000000e-2	5.500000000000000e+1	5.500000000000000e+1	5.481000000000000e+1			
1.110000000000000e-3	3.840000000000000e-2	5.540000000000000e+1	5.540000000000000e+1	5.525000000000000e+1			
1.120000000000000e-3	3.870000000000000e-2	5.590000000000000e+1	5.590000000000000e+1	5.570000000000000e+1			
1.130000000000000e-3	4.610000000000000e-2	6.659999999999999e+1	6.659999999999999e+1	5.615000000000000e+1			
1.140000000000000e-3	3.930000000000000e-2	5.680000000000000e+1	5.680000000000000e+1	5.661000000000000e+1			
1.160000000000000e-3	3.960000000000000e-2	5.730000000000000e+1	5.730000000000000e+1	5.706000000000000e+1			
1.170000000000000e-3	4.200000000000000e-2	6.070000000000000e+1	6.070000000000000e+1	5.753000000000000e+1			
1.180000000000000e-3	4.480000000000000e-2	6.470000000000000e+1	6.470000000000000e+1	5.799000000000000e+1			
1.190000000000000e-3	5.690000000000000e-2	8.230000000000000e+1	8.230000000000000e+1	5.846000000000000e+1			
1.200000000000000e-3	4.400000000000000e-2	6.360000000000000e+1	6.360000000000000e+1	5.893000000000000e+1			
1.210000000000000e-3	4.130000000000000e-2	5.970000000000000e+1	5.970000000000000e+1	5.941000000000000e+1			
1.230000000000000e-3	4.160000000000000e-2	6.010000000000000e+1	6.010000000000000e+1	5.989000000000000e+1			
1.240000000000000e-3	4.200000000000000e-2	6.060000000000000e+1	6.060000000000000e+1	6.038000000000000e+1			
1.250000000000000e-3	4.230000000000000e-2	6.110000000000000e+1	6.110000000000000e+1	6.087000000000000e+1			
1.260000000000000e-3	4.260000000000000e-2	6.160000000000000e+1	6.160000000000000e+1	6.136000000000000e+1			
1.280000000000000e-3	4.300000000000000e-2	6.220000000000000e+1	6.220000000000000e+1	6.186000000000000e+1			
1.290000000000000e-3	4.340000000000000e-2	6.270000000000000e+1	6.270000000000000e+1	6.236000000000000e+1			
1.300000000000000e-3	4.370000000000000e-2	6.320000000000000e+1	6.320000000000000e+1	6.286000000000000e+1			
1.320000000000000e-3	1.230000000000000e-1	1.780000000000000e+2	1.780000000000000e+2	6.374000000000000e+1			
1.330000000000000e-3	4.440000000000000e-2	6.420000000000000e+1	6.420000000000000e+1	6.388000000000000e+1			
1.340000000000000e-3	4.750000000000000e-2	6.870000000000000e+1	6.870000000000000e+1	6.440000000000001e+1			
1.360000000000000e-3	5.510000000000000e-2	7.970000000000000e+1	7.970000000000000e+1	6.492000000000000e+1			
1.370000000000000e-3	4.560000000000000e-2	6.580000000000000e+1	6.580000000000000e+1	6.544000000000000e+1			
1.380000000000000e-3	4.590000000000000e-2	6.640000000000001e+1	6.640000000000001e+1	6.597000000000000e+1			
1.400000000000000e-3	5.040000000000000e-2	7.280000000000000e+1	7.280000000000000e+1	6.650000000000000e+1			
1.410000000000000e-3	5.300000000000000e-2	7.660000000000000e+1	7.660000000000000e+1	6.704000000000001e+1			
1.430000000000000e-3	4.700000000000000e-2	6.800000000000000e+1	6.800000000000000e+1	6.758000000000000e+1			
1.440000000000000e-3	4.740000000000000e-2	6.850000000000000e+1	6.850000000000000e+1	6.812999999999999e+1			
1.450000000000000e-3	4.780000000000000e-2	6.909999999999999e+1	6.909999999999999e+1	6.868000000000001e+1			
1.470000000000000e-3	7.530000000000000e-2	1.090000000000000e+2	1.090000000000000e+2	6.934000000000000e+1			
1.480000000000000e-3	5.110000000000000e-2	7.390000000000000e+1	7.390000000000000e+1	6.979000000000001e+1			
1.500000000000000e-3	4.900000000000000e-2	7.090000000000001e+1	7.090000000000001e+1	7.036000000000000e+1			
1.510000000000000e-3	4.940000000000000e-2	7.140000000000001e+1	7.140000000000001e+1	7.092000000000000e+1			
1.530000000000000e-3	4.980000000000000e-2	7.200000000000000e+1	7.200000000000000e+1	7.150000000000000e+1			
1.540000000000000e-3	5.020000000000000e-2	7.260000000000000e+1	7.260000000000000e+1	7.207000000000000e+1			
1.560000000000000e-3	5.060000000000000e-2	7.320000000000000e+1	7.320000000000000e+1	7.265000000000000e+1			
1.570000000000000e-3	5.470000000000000e-2	7.910000000000000e+1	7.910000000000000e+1	7.324000000000000e+1			
1.590000000000000e-3	5.150000000000000e-2	7.440000000000000e+1	7.440000000000000e+1	7.383000000000000e+1			
1.610000000000000e-3	5.190000000000000e-2	7.500000000000000e+1	7.500000000000000e+1	7.443000000000000e+1			
1.620000000000000e-3	5.790000000000000e-2	8.360000000000000e+1	8.360000000000000e+1	7.503000000000000e+1			
1.640000000000000e-3	6.719999999999999e-2	9.700000000000000e+1	9.700000000000000e+1	7.563000000000000e+1			
1.660000000000000e-3	5.320000000000000e-2	7.690000000000000e+1	7.690000000000000e+1	7.624000000000000e+1			
1.670000000000000e-3	6.240000000000000e-2	9.020000000000000e+1	9.020000000000000e+1	7.686000000000000e+1			
1.690000000000000e-3	5.410000000000000e-2	7.810000000000000e+1	7.810000000000000e+1	7.748000000000000e+1			
1.710000000000000e-3	5.450000000000000e-2	7.880000000000000e+1	7.880000000000000e+1	7.810000000000000e+1			
1.720000000000000e-3	5.820000000000000e-2	8.410000000000000e+1	8.410000000000000e+1	7.873000000000000e+1			
1.740000000000000e-3	1.910000000000000e-1	2.770000000000000e+2	2.770000000000000e+2	8.002000000000000e+1			
1.760000000000000e-3	5.590000000000000e-2	8.080000000000000e+1	8.080000000000000e+1	8.000000000000000e+1			
1.770000000000000e-3	5.640000000000000e-2	8.140000000000000e+1	8.140000000000000e+1	8.065000000000000e+1			
1.790000000000000e-3	5.680000000000000e-2	8.210000000000000e+1	8.210000000000000e+1	8.129000000000000e+1			
1.810000000000000e-3	5.730000000000000e-2	8.280000000000000e+1	8.280000000000000e+1	8.195000000000000e+1			
1.830000000000000e-3	6.270000000000001e-2	9.050000000000000e+1	9.050000000000000e+1	8.261000000000000e+1			
1.850000000000000e-3	1.010000000000000e-1	1.460000000000000e+2	1.460000000000000e+2	8.345000000000000e+1			
1.870000000000000e-3	6.160000000000000e-2	8.910000000000000e+1	8.910000000000000e+1	8.394000000000000e+1			
1.880000000000000e-3	5.920000000000000e-2	8.560000000000000e+1	8.560000000000000e+1	8.462000000000000e+1			
1.900000000000000e-3	5.970000000000000e-2	8.630000000000000e+1	8.630000000000000e+1	8.530000000000000e+1			
1.920000000000000e-3	6.020000000000000e-2	8.700000000000000e+1	8.700000000000000e+1	8.598000000000000e+1			
1.940000000000000e-3	6.840000000000000e-2	9.880000000000000e+1	9.880000000000000e+1	8.668000000000000e+1			
1.960000000000000e-3	6.120000000000000e-2	8.840000000000000e+1	8.840000000000000e+1	8.737000000000000e+1			
1.980000000000000e-3	6.170000000000000e-2	8.910000000000000e+1	8.910000000000000e+1	8.807000000000000e+1			
2.000000000000000e-3	8.330000000000000e-2	1.200000000000000e+2	1.200000000000000e+2	8.878000000000000e+1			
2.020000000000000e-3	7.520000000000000e-2	1.090000000000000e+2	1.090000000000000e+2	8.949000000000000e+1			
2.040000000000000e-3	6.759999999999999e-2	9.770000000000000e+1	9.770000000000000e+1	9.021000000000000e+1			
2.060000000000000e-3	6.379999999999999e-2	9.220000000000000e+1	9.220000000000000e+1	9.094000000000000e+1			
2.080000000000000e-3	6.430000000000000e-2	9.290000000000000e+1	9.290000000000000e+1	9.167000000000000e+1			
2.100000000000000e-3	6.480000000000000e-2	9.360000000000000e+1	9.360000000000000e+1	9.240000000000000e+1			
2.120000000000000e-3	6.530000000000000e-2	9.440000000000000e+1	9.440000000000000e+1	9.314000000000000e+1			
2.150000000000000e-3	6.980000000000000e-2	1.010000000000000e+2	1.010000000000000e+2	9.389000000000000e+1			
2.170000000000000e-3	7.310000000000000e-2	1.060000000000000e+2	1.060000000000000e+2	9.464000000000000e+1			
2.190000000000000e-3	6.690000000000000e-2	9.670000000000000e+1	9.670000000000000e+1	9.540000000000000e+1			
2.210000000000000e-3	6.750000000000001e-2	9.750000000000000e+1	9.750000000000000e+1	9.617000000000000e+1			
2.230000000000000e-3	6.800000000000001e-2	9.830000000000000e+1	9.830000000000000e+1	9.694000000000000e+1			
2.260000000000000e-3	6.870000000000000e-2	9.920000000000000e+1	9.920000000000000e+1	9.772000000000000e+1			
2.280000000000000e-3	7.270000000000000e-2	1.050000000000000e+2	1.050000000000000e+2	9.850000000000000e+1			
2.300000000000000e-3	8.060000000000000e-2	1.170000000000000e+2	1.170000000000000e+2	9.929000000000000e+1			
2.320000000000000e-3	1.380000000000000e-1	1.990000000000000e+2	1.990000000000000e+2	1.004000000000000e+2			
2.350000000000000e-3	3.150000000000000e-1	4.560000000000000e+2	4.560000000000000e+2	1.021000000000000e+2			
2.370000000000000e-3	7.750000000000000e-2	1.120000000000000e+2	1.120000000000000e+2	1.017000000000000e+2			
2.390000000000000e-3	7.199999999999999e-2	1.040000000000000e+2	1.040000000000000e+2	1.025000000000000e+2			
2.420000000000000e-3	7.270000000000000e-2	1.050000000000000e+2	1.050000000000000e+2	1.033000000000000e+2			
2.440000000000000e-3	7.320000000000000e-2	1.060000000000000e+2	1.060000000000000e+2	1.042000000000000e+2			
2.470000000000000e-3	9.220000000000000e-2	1.330000000000000e+2	1.330000000000000e+2	1.050000000000000e+2			
2.490000000000000e-3	1.100000000000000e-1	1.590000000000000e+2	1.590000000000000e+2	1.060000000000000e+2			
2.520000000000000e-3	7.520000000000000e-2	1.090000000000000e+2	1.090000000000000e+2	1.067000000000000e+2			
2.540000000000000e-3	8.110000000000000e-2	1.170000000000000e+2	1.170000000000000e+2	1.075000000000000e+2			
2.570000000000000e-3	7.640000000000000e-2	1.100000000000000e+2	1.100000000000000e+2	1.084000000000000e+2			
2.590000000000000e-3	8.660000000000000e-2	1.250000000000000e+2	1.250000000000000e+2	1.092000000000000e+2			
2.620000000000000e-3	7.760000000000000e-2	1.120000000000000e+2	1.120000000000000e+2	1.101000000000000e+2			
2.650000000000000e-3	7.830000000000000e-2	1.130000000000000e+2	1.130000000000000e+2	1.110000000000000e+2			
2.670000000000000e-3	7.890000000000000e-2	1.140000000000000e+2	1.140000000000000e+2	1.119000000000000e+2			
2.700000000000000e-3	8.430000000000000e-2	1.220000000000000e+2	1.220000000000000e+2	1.128000000000000e+2			
2.730000000000000e-3	8.010000000000000e-2	1.160000000000000e+2	1.160000000000000e+2	1.137000000000000e+2			
2.750000000000000e-3	8.080000000000000e-2	1.170000000000000e+2	1.170000000000000e+2	1.146000000000000e+2			
2.780000000000000e-3	8.170000000000000e-2	1.180000000000000e+2	1.180000000000000e+2	1.155000000000000e+2			
2.810000000000000e-3	9.070000000000000e-2	1.310000000000000e+2	1.310000000000000e+2	1.164000000000000e+2			
2.840000000000000e-3	9.890000000000000e-2	1.430000000000000e+2	1.430000000000000e+2	1.173000000000000e+2			
2.870000000000000e-3	8.800000000000000e-2	1.270000000000000e+2	1.270000000000000e+2	1.183000000000000e+2			
2.890000000000000e-3	8.430000000000000e-2	1.220000000000000e+2	1.220000000000000e+2	1.192000000000000e+2			
2.920000000000000e-3	8.500000000000000e-2	1.230000000000000e+2	1.230000000000000e+2	1.202000000000000e+2			
2.950000000000000e-3	8.570000000000000e-2	1.240000000000000e+2	1.240000000000000e+2	1.211000000000000e+2			
2.980000000000000e-3	8.640000000000000e-2	1.250000000000000e+2	1.250000000000000e+2	1.221000000000000e+2			
3.010000000000000e-3	1.140000000000000e-1	1.650000000000000e+2	1.650000000000000e+2	1.231000000000000e+2			
3.040000000000000e-3	2.020000000000000e-1	2.920000000000000e+2	2.920000000000000e+2	1.246000000000000e+2			
3.070000000000000e-3	9.630000000000000e-2	1.390000000000000e+2	1.390000000000000e+2	1.250000000000000e+2			
3.100000000000000e-3	8.940000000000000e-2	1.290000000000000e+2	1.290000000000000e+2	1.260000000000000e+2			
3.130000000000000e-3	1.040000000000000e-1	1.500000000000000e+2	1.500000000000000e+2	1.270000000000000e+2			
3.170000000000000e-3	1.470000000000000e-1	2.130000000000000e+2	2.130000000000000e+2	1.283000000000000e+2			
3.200000000000000e-3	9.820000000000000e-2	1.420000000000000e+2	1.420000000000000e+2	1.290000000000000e+2			
3.230000000000000e-3	9.230000000000000e-2	1.330000000000000e+2	1.330000000000000e+2	1.301000000000000e+2			
3.260000000000000e-3	5.610000000000001e-1	8.110000000000000e+2	8.110000000000000e+2	1.311000000000000e+2			
3.290000000000000e-3	9.380000000000000e-2	1.360000000000000e+2	1.360000000000000e+2	1.345000000000000e+2			
3.330000000000000e-3	9.450000000000000e-2	1.370000000000000e+2	1.370000000000000e+2	1.332000000000000e+2			
3.360000000000000e-3	1.010000000000000e-1	1.460000000000000e+2	1.460000000000000e+2	1.342000000000000e+2			
3.400000000000000e-3	9.610000000000000e-2	1.390000000000000e+2	1.390000000000000e+2	1.353000000000000e+2			
3.430000000000000e-3	1.090000000000000e-1	1.570000000000000e+2	1.570000000000000e+2	1.364000000000000e+2			
3.460000000000000e-3	1.030000000000000e-1	1.490000000000000e+2	1.490000000000000e+2	1.375000000000000e+2			
3.500000000000000e-3	1.220000000000000e-1	1.770000000000000e+2	1.770000000000000e+2	1.385000000000000e+2			
3.530000000000000e-3	9.960000000000000e-2	1.440000000000000e+2	1.440000000000000e+2	1.396000000000000e+2			
3.570000000000000e-3	1.000000000000000e-1	1.450000000000000e+2	1.450000000000000e+2	1.407000000000000e+2			
3.600000000000000e-3	1.010000000000000e-1	1.460000000000000e+2	1.460000000000000e+2	1.418000000000000e+2			
3.640000000000000e-3	1.130000000000000e-1	1.630000000000000e+2	1.630000000000000e+2	1.430000000000000e+2			
3.680000000000000e-3	1.030000000000000e-1	1.490000000000000e+2	1.490000000000000e+2	1.441000000000000e+2			
3.710000000000000e-3	1.040000000000000e-1	1.500000000000000e+2	1.500000000000000e+2	1.452000000000000e+2			
3.750000000000000e-3	1.040000000000000e-1	1.510000000000000e+2	1.510000000000000e+2	1.464000000000000e+2			
3.790000000000000e-3	1.050000000000000e-1	1.520000000000000e+2	1.520000000000000e+2	1.475000000000000e+2			
3.830000000000000e-3	1.530000000000000e-1	2.200000000000000e+2	2.200000000000000e+2	1.489000000000000e+2			
3.870000000000000e-3	1.270000000000000e-1	1.840000000000000e+2	1.840000000000000e+2	1.499000000000000e+2			
3.900000000000000e-3	1.180000000000000e-1	1.700000000000000e+2	1.700000000000000e+2	1.510000000000000e+2			
3.940000000000000e-3	1.090000000000000e-1	1.580000000000000e+2	1.580000000000000e+2	1.522000000000000e+2			
3.980000000000000e-3	1.180000000000000e-1	1.710000000000000e+2	1.710000000000000e+2	1.534000000000000e+2			
4.020000000000000e-3	2.030000000000000e-1	2.930000000000000e+2	2.930000000000000e+2	1.550000000000000e+2			
4.060000000000000e-3	3.130000000000000e-1	4.520000000000000e+2	4.520000000000000e+2	1.568000000000000e+2			
4.100000000000000e-3	1.130000000000000e-1	1.630000000000000e+2	1.630000000000000e+2	1.571000000000000e+2			
4.139999999999999e-3	1.210000000000000e-1	1.750000000000000e+2	1.750000000000000e+2	1.583000000000000e+2			
4.190000000000000e-3	1.320000000000000e-1	1.910000000000000e+2	1.910000000000000e+2	1.596000000000000e+2			
4.230000000000000e-3	1.150000000000000e-1	1.670000000000000e+2	1.670000000000000e+2	1.608000000000000e+2			
4.270000000000000e-3	1.160000000000000e-1	1.680000000000000e+2	1.680000000000000e+2	1.621000000000000e+2			
4.309999999999999e-3	1.240000000000000e-1	1.790000000000000e+2	1.790000000000000e+2	1.633000000000000e+2			
4.360000000000000e-3	1.540000000000000e-1	2.230000000000000e+2	2.230000000000000e+2	1.646000000000000e+2			
4.400000000000000e-3	1.190000000000000e-1	1.720000000000000e+2	1.720000000000000e+2	1.659000000000000e+2			
4.440000000000000e-3	1.360000000000000e-1	1.970000000000000e+2	1.970000000000000e+2	1.683000000000000e+2			
4.490000000000000e-3	1.220000000000000e-1	1.760000000000000e+2	1.760000000000000e+2	1.696000000000000e+2			
4.530000000000000e-3	1.230000000000000e-1	1.770000000000000e+2	1.770000000000000e+2	1.709000000000000e+2			
4.580000000000000e-3	1.240000000000000e-1	1.790000000000000e+2	1.790000000000000e+2	1.722000000000000e+2			
4.629999999999999e-3	1.250000000000000e-1	1.800000000000000e+2	1.800000000000000e+2	1.736000000000000e+2			
4.670000000000000e-3	1.390000000000000e-1	2.010000000000000e+2	2.010000000000000e+2	1.749000000000000e+2			
4.720000000000000e-3	1.270000000000000e-1	1.830000000000000e+2	1.830000000000000e+2	1.763000000000000e+2			
4.770000000000000e-3	1.100000000000000e+0	1.600000000000000e+3	1.600000000000000e+3	1.828000000000000e+2			
4.810000000000000e-3	1.600000000000000e-1	2.310000000000000e+2	2.310000000000000e+2	1.791000000000000e+2			
4.860000000000000e-3	1.410000000000000e-1	2.040000000000000e+2	2.040000000000000e+2	1.805000000000000e+2			
4.910000000000000e-3	2.070000000000000e-1	2.980000000000000e+2	2.980000000000000e+2	1.822000000000000e+2			
4.960000000000000e-3	1.320000000000000e-1	1.900000000000000e+2	1.900000000000000e+2	1.833000000000000e+2			
5.010000000000000e-3	1.330000000000000e-1	1.920000000000000e+2	1.920000000000000e+2	1.847000000000000e+2			
5.060000000000000e-3	1.440000000000000e-1	2.080000000000000e+2	2.080000000000000e+2	1.862000000000000e+2			
5.110000000000000e-3	1.360000000000000e-1	1.960000000000000e+2	1.960000000000000e+2	1.891000000000000e+2			
5.160000000000000e-3	1.630000000000000e-1	2.360000000000000e+2	2.360000000000000e+2	1.906000000000000e+2			
5.210000000000000e-3	1.470000000000000e-1	2.130000000000000e+2	2.130000000000000e+2	1.921000000000000e+2			
5.270000000000000e-3	1.390000000000000e-1	2.010000000000000e+2	2.010000000000000e+2	1.935000000000000e+2			
5.320000000000000e-3	1.480000000000000e-1	2.150000000000000e+2	2.150000000000000e+2	1.950000000000000e+2			
5.370000000000000e-3	3.000000000000000e-1	4.330000000000000e+2	4.330000000000000e+2	1.966000000000000e+2			
5.430000000000000e-3	1.420000000000000e-1	2.060000000000000e+2	2.060000000000000e+2	1.988000000000000e+2			
5.480000000000000e-3	1.660000000000000e-1	2.400000000000000e+2	2.400000000000000e+2	1.996000000000000e+2			
5.540000000000000e-3	2.060000000000000e-1	2.980000000000000e+2	2.980000000000000e+2	2.014000000000000e+2			
5.590000000000000e-3	1.460000000000000e-1	2.100000000000000e+2	2.100000000000000e+2	2.027000000000000e+2			
5.650000000000000e-3	5.240000000000000e-1	7.570000000000000e+2	7.570000000000000e+2	2.062000000000000e+2			
5.700000000000000e-3	1.480000000000000e-1	2.140000000000000e+2	2.140000000000000e+2	2.059000000000000e+2			
5.760000000000000e-3	1.690000000000000e-1	2.440000000000000e+2	2.440000000000000e+2	2.075000000000000e+2			
5.820000000000000e-3	1.500000000000000e-1	2.170000000000000e+2	2.170000000000000e+2	2.091000000000000e+2			
