VAR1	VAR2	VAR3	VAR4	VAR5	VAR6	VAR7	VAR8	VAR9	VAR10	VAR11	VAR12	VAR13	VAR14	VAR15	VAR16	VAR17	VAR18	VAR19	VAR20	VAR21	VAR22
						1.146000000000000e+2	9.174000000000000e-21	7.256000000000000e+1	6.272000000000000e-20	7.328000000000000e+1	7.320000000000000e-21										
						1.157000000000000e+2	8.995000000000000e-21	7.328000000000000e+1	6.129000000000000e-20	7.401000000000000e+1	7.046999999999999e-21										
						1.169000000000000e+2	8.818000000000000e-21	7.401000000000000e+1	5.989000000000000e-20	7.475000000000000e+1	6.782999999999999e-21										
						1.180000000000000e+2	8.645000000000000e-21	7.475000000000000e+1	5.853000000000000e-20	7.550000000000000e+1	6.529000000000000e-21										
						1.192000000000000e+2	8.475000000000000e-21	7.550000000000000e+1	5.718000000000000e-20	7.625000000000000e+1	6.283999999999999e-21										
						1.204000000000000e+2	8.308000000000000e-21	7.625000000000000e+1	5.587000000000000e-20	7.701000000000000e+1	6.046999999999999e-21										
						1.216000000000000e+2	8.143999999999998e-21	7.701000000000000e+1	5.458000000000000e-20	7.778000000000000e+1	5.818999999999999e-21										
						1.228000000000000e+2	7.983000000000000e-21	7.778000000000000e+1	5.332000000000000e-20	7.856000000000000e+1	5.600000000000000e-21										
						1.240000000000000e+2	7.824999999999998e-21	7.856000000000000e+1	5.209000000000000e-20	7.934000000000000e+1	5.388000000000000e-21										
						1.253000000000000e+2	7.669999999999998e-21	7.934000000000000e+1	5.088000000000000e-20	8.013000000000000e+1	5.184000000000000e-21										
						1.265000000000000e+2	7.518000000000000e-21	8.013000000000000e+1	4.970000000000000e-20	8.093000000000000e+1	4.986999999999999e-21										
						1.278000000000000e+2	7.368000000000000e-21	8.093000000000000e+1	4.854000000000000e-20	8.174000000000000e+1	4.797999999999999e-21										
						1.291000000000000e+2	7.222000000000000e-21	8.174000000000000e+1	4.740000000000001e-20	8.256000000000000e+1	4.615000000000000e-21										
						1.304000000000000e+2	7.077000000000000e-21	8.256000000000000e+1	4.629000000000000e-20	8.338000000000000e+1	4.439000000000000e-21										
						1.317000000000000e+2	6.935999999999999e-21	8.338000000000000e+1	4.520000000000000e-20	8.421000000000000e+1	4.270000000000000e-21										
						1.330000000000000e+2	6.797000000000000e-21	8.421000000000000e+1	4.414000000000000e-20	8.505000000000000e+1	4.106999999999999e-21										
						1.343000000000000e+2	6.661000000000000e-21	8.505000000000000e+1	4.310000000000000e-20	8.590000000000000e+1	3.949000000000000e-21										
						1.356000000000000e+2	6.527000000000000e-21	8.590000000000000e+1	4.208000000000000e-20	8.676000000000000e+1	3.797999999999999e-21										
						1.370000000000000e+2	6.396000000000000e-21	8.676000000000000e+1	4.108000000000000e-20	8.762000000000000e+1	3.652000000000000e-21										
						1.384000000000000e+2	6.267000000000000e-21	8.762000000000000e+1	4.010000000000000e-20	8.850000000000000e+1	3.511000000000000e-21										
						1.397000000000000e+2	6.139999999999999e-21	8.850000000000000e+1	3.914000000000000e-20	8.938000000000000e+1	3.376000000000000e-21										
						1.411000000000000e+2	6.016000000000000e-21	8.938000000000000e+1	3.821000000000000e-20	9.027000000000000e+1	3.245000000000000e-21										
						1.425000000000000e+2	5.894000000000000e-21	9.027000000000000e+1	3.729000000000000e-20	9.117000000000000e+1	3.120000000000000e-21										
						1.440000000000000e+2	5.775000000000000e-21	9.117000000000000e+1	3.640000000000000e-20	9.208000000000000e+1	2.999000000000000e-21										
						1.454000000000000e+2	5.658000000000000e-21	9.208000000000000e+1	3.552000000000000e-20	9.300000000000000e+1	2.883000000000000e-21										
						1.468000000000000e+2	5.543000000000000e-21	9.300000000000000e+1	3.467000000000000e-20	9.393000000000000e+1	2.771000000000000e-21										
						1.483000000000000e+2	5.430000000000000e-21	9.393000000000000e+1	3.383000000000000e-20	9.487000000000000e+1	2.663000000000000e-21										
						1.498000000000000e+2	5.319000000000000e-21	9.487000000000000e+1	3.301000000000000e-20	9.581000000000000e+1	2.559000000000000e-21										
						1.513000000000000e+2	5.210000000000000e-21	9.581000000000000e+1	3.221000000000000e-20	9.677000000000000e+1	2.459000000000000e-21										
						1.528000000000000e+2	5.104000000000000e-21	9.677000000000000e+1	3.142000000000000e-20	9.774000000000000e+1	2.363000000000000e-21										
						1.543000000000000e+2	4.998999999999999e-21	9.774000000000000e+1	3.066000000000000e-20	9.871000000000000e+1	2.271000000000000e-21										
						1.559000000000000e+2	4.896000000000000e-21	9.871000000000000e+1	2.991000000000000e-20	9.970000000000000e+1	2.182000000000000e-21										
						1.574000000000000e+2	4.796000000000000e-21	9.970000000000000e+1	2.917000000000000e-20	1.007000000000000e+2	2.096000000000000e-21										
						1.590000000000000e+2	4.697000000000000e-21	1.007000000000000e+2	2.846000000000000e-20	1.017000000000000e+2	2.014000000000000e-21										
						1.606000000000000e+2	4.600000000000000e-21	1.017000000000000e+2	2.776000000000000e-20	1.027000000000000e+2	1.934000000000000e-21										
						1.622000000000000e+2	4.505000000000000e-21	1.027000000000000e+2	2.707000000000000e-20	1.037000000000000e+2	1.858000000000000e-21										
						1.638000000000000e+2	4.412000000000000e-21	1.037000000000000e+2	2.640000000000000e-20	1.048000000000000e+2	1.785000000000000e-21										
						1.654000000000000e+2	4.320000000000000e-21	1.048000000000000e+2	2.575000000000000e-20	1.058000000000000e+2	1.714000000000000e-21										
						1.671000000000000e+2	4.231000000000000e-21	1.058000000000000e+2	2.511000000000000e-20	1.069000000000000e+2	1.646000000000000e-21										
						1.687000000000000e+2	4.142999999999999e-21	1.069000000000000e+2	2.448000000000000e-20	1.079000000000000e+2	1.581000000000000e-21										
						1.704000000000000e+2	4.057000000000000e-21	1.079000000000000e+2	2.387000000000000e-20	1.090000000000000e+2	1.518000000000000e-21										
						1.721000000000000e+2	3.972000000000000e-21	1.090000000000000e+2	2.327000000000000e-20	1.101000000000000e+2	1.458000000000000e-21										
						1.739000000000000e+2	3.889000000000000e-21	1.101000000000000e+2	2.269000000000000e-20	1.112000000000000e+2	1.400000000000000e-21										
						1.756000000000000e+2	3.808000000000000e-21	1.112000000000000e+2	2.212000000000000e-20	1.123000000000000e+2	1.344000000000000e-21										
						1.773000000000000e+2	3.727999999999999e-21	1.123000000000000e+2	2.156000000000000e-20	1.134000000000000e+2	1.290000000000000e-21										
						1.791000000000000e+2	3.650000000000000e-21	1.134000000000000e+2	2.102000000000000e-20	1.146000000000000e+2	1.238000000000000e-21										
						1.818000000000000e+2	3.535000000000000e-21	1.146000000000000e+2	2.049000000000000e-20	1.157000000000000e+2	1.189000000000000e-21										
						1.854000000000000e+2	3.388000000000000e-21	1.157000000000000e+2	1.997000000000000e-20	1.169000000000000e+2	1.141000000000000e-21										
						1.892000000000000e+2	3.246000000000000e-21	1.169000000000000e+2	1.946000000000000e-20	1.180000000000000e+2	1.095000000000000e-21										
						1.930000000000000e+2	3.110000000000000e-21	1.180000000000000e+2	1.897000000000000e-20	1.192000000000000e+2	1.051000000000000e-21										
						1.968000000000000e+2	2.979000000000000e-21	1.192000000000000e+2	1.849000000000000e-20	1.204000000000000e+2	1.009000000000000e-21										
						2.008000000000000e+2	2.854000000000000e-21	1.204000000000000e+2	1.801000000000000e-20	1.216000000000000e+2	9.681000000000000e-22										
						2.048000000000000e+2	2.733000000000000e-21	1.216000000000000e+2	1.755000000000000e-20	1.228000000000000e+2	9.289999999999998e-22										
						2.089000000000000e+2	2.617000000000000e-21	1.228000000000000e+2	1.710000000000000e-20	1.240000000000000e+2	8.915000000000000e-22										
						2.131000000000000e+2	2.506000000000000e-21	1.240000000000000e+2	1.666000000000000e-20	1.253000000000000e+2	8.554000000000000e-22										
						2.174000000000000e+2	2.399000000000000e-21	1.253000000000000e+2	1.623000000000000e-20	1.265000000000000e+2	8.207000000000000e-22										
						2.218000000000000e+2	2.296000000000000e-21	1.265000000000000e+2	1.582000000000000e-20	1.278000000000000e+2	7.873000000000000e-22										
						2.262000000000000e+2	2.197000000000000e-21	1.278000000000000e+2	1.541000000000000e-20	1.291000000000000e+2	7.553000000000000e-22										
						2.307000000000000e+2	2.103000000000000e-21	1.291000000000000e+2	1.501000000000000e-20	1.304000000000000e+2	7.246000000000000e-22										
						2.354000000000000e+2	2.012000000000000e-21	1.304000000000000e+2	1.462000000000000e-20	1.317000000000000e+2	6.950000000000000e-22										
						2.401000000000000e+2	1.925000000000000e-21	1.317000000000000e+2	1.424000000000000e-20	1.330000000000000e+2	6.666999999999999e-22										
						2.449000000000000e+2	1.841000000000000e-21	1.330000000000000e+2	1.387000000000000e-20	1.343000000000000e+2	6.394000000000000e-22										
						2.498000000000000e+2	1.761000000000000e-21	1.343000000000000e+2	1.350000000000000e-20	1.356000000000000e+2	6.131999999999999e-22										
						2.548000000000000e+2	1.684000000000000e-21	1.356000000000000e+2	1.315000000000000e-20	1.370000000000000e+2	5.881000000000000e-22										
						2.600000000000000e+2	1.611000000000000e-21	1.370000000000000e+2	1.281000000000000e-20	1.384000000000000e+2	5.639999999999999e-22										
						2.652000000000000e+2	1.540000000000000e-21	1.384000000000000e+2	1.247000000000000e-20	1.397000000000000e+2	5.408000000000000e-22										
						2.705000000000000e+2	1.472000000000000e-21	1.397000000000000e+2	1.214000000000000e-20	1.411000000000000e+2	5.186000000000000e-22										
						2.759000000000000e+2	1.407000000000000e-21	1.411000000000000e+2	1.182000000000000e-20	1.425000000000000e+2	4.971999999999999e-22										
						2.815000000000000e+2	1.345000000000000e-21	1.425000000000000e+2	1.151000000000000e-20	1.440000000000000e+2	4.767000000000000e-22										
						2.871000000000000e+2	1.285000000000000e-21	1.440000000000000e+2	1.120000000000000e-20	1.454000000000000e+2	4.569999999999999e-22										
						2.929000000000000e+2	1.228000000000000e-21	1.454000000000000e+2	1.091000000000000e-20	1.468000000000000e+2	4.381000000000000e-22										
						2.988000000000000e+2	1.173000000000000e-21	1.468000000000000e+2	1.062000000000000e-20	1.483000000000000e+2	4.200000000000000e-22										
						3.047000000000000e+2	1.121000000000000e-21	1.483000000000000e+2	1.033000000000000e-20	1.498000000000000e+2	4.026000000000000e-22										
						3.109000000000000e+2	1.071000000000000e-21	1.498000000000000e+2	1.006000000000000e-20	1.513000000000000e+2	3.859000000000000e-22										
						3.171000000000000e+2	1.023000000000000e-21	1.513000000000000e+2	9.790000000000000e-21	1.528000000000000e+2	3.699000000000000e-22										
						3.235000000000000e+2	9.764999999999998e-22	1.528000000000000e+2	9.528000000000000e-21	1.543000000000000e+2	3.545000000000000e-22										
						3.300000000000000e+2	9.324000000000000e-22	1.543000000000000e+2	9.272999999999998e-21	1.559000000000000e+2	3.397000000000000e-22										
						3.366000000000000e+2	8.901999999999998e-22	1.559000000000000e+2	9.023000000000000e-21	1.574000000000000e+2	3.256000000000000e-22										
						3.433000000000000e+2	8.498000000000000e-22	1.574000000000000e+2	8.780000000000000e-21	1.590000000000000e+2	3.120000000000000e-22										
						3.502000000000000e+2	8.111000000000000e-22	1.590000000000000e+2	8.544000000000000e-21	1.606000000000000e+2	2.989000000000000e-22										
						3.572000000000000e+2	7.740000000000000e-22	1.606000000000000e+2	8.313000000000000e-21	1.622000000000000e+2	2.864000000000000e-22										
						3.644000000000000e+2	7.386000000000000e-22	1.622000000000000e+2	8.088000000000000e-21	1.638000000000000e+2	2.744000000000000e-22										
						3.717000000000000e+2	7.047000000000000e-22	1.638000000000000e+2	7.868000000000000e-21	1.654000000000000e+2	2.629000000000000e-22										
						3.792000000000000e+2	6.723000000000000e-22	1.654000000000000e+2	7.654000000000000e-21	1.671000000000000e+2	2.519000000000000e-22										
						3.868000000000000e+2	6.412999999999999e-22	1.671000000000000e+2	7.446000000000000e-21	1.687000000000000e+2	2.413000000000000e-22										
						3.946000000000000e+2	6.116999999999999e-22	1.687000000000000e+2	7.243000000000000e-21	1.704000000000000e+2	2.311000000000000e-22										
						4.025000000000000e+2	5.832999999999999e-22	1.704000000000000e+2	7.044999999999999e-21	1.721000000000000e+2	2.214000000000000e-22										
						4.106000000000000e+2	5.562000000000000e-22	1.721000000000000e+2	6.852000000000000e-21	1.739000000000000e+2	2.121000000000000e-22										
						4.188000000000000e+2	5.303000000000000e-22	1.739000000000000e+2	6.663999999999999e-21	1.756000000000000e+2	2.031000000000000e-22										
						4.272000000000000e+2	5.055000000000000e-22	1.756000000000000e+2	6.481000000000000e-21	1.773000000000000e+2	1.945000000000000e-22										
						4.358000000000000e+2	4.819000000000000e-22	1.773000000000000e+2	6.303000000000000e-21	1.791000000000000e+2	1.863000000000000e-22										
						4.445000000000000e+2	4.593000000000000e-22	1.791000000000000e+2	6.128999999999999e-21	1.818000000000000e+2	1.746000000000000e-22										
						4.534000000000000e+2	4.376999999999999e-22	1.818000000000000e+2	5.877000000000000e-21	1.854000000000000e+2	1.601000000000000e-22										
						4.625000000000000e+2	4.170000000000000e-22	1.854000000000000e+2	5.555000000000000e-21	1.892000000000000e+2	1.467000000000000e-22										
						4.718000000000000e+2	3.973000000000000e-22	1.892000000000000e+2	5.249999999999999e-21	1.930000000000000e+2	1.345000000000000e-22										
						4.813000000000000e+2	3.785000000000000e-22	1.930000000000000e+2	4.961000000000000e-21	1.968000000000000e+2	1.232000000000000e-22										
						4.910000000000000e+2	3.605000000000000e-22	1.968000000000000e+2	4.687000000000000e-21	2.008000000000000e+2	1.129000000000000e-22										
						5.008000000000000e+2	3.434000000000000e-22	2.008000000000000e+2	4.427000000000000e-21	2.048000000000000e+2	1.034000000000000e-22										
						5.109000000000000e+2	3.270000000000000e-22	2.048000000000000e+2	4.181000000000000e-21	2.089000000000000e+2	9.469000000000000e-23										
								2.089000000000000e+2	3.948000000000000e-21	2.131000000000000e+2	8.670000000000000e-23										
								2.131000000000000e+2	3.726999999999999e-21	2.174000000000000e+2	7.936999999999998e-23										
								2.174000000000000e+2	3.517000000000000e-21	2.218000000000000e+2	7.265000000000000e-23										
								2.218000000000000e+2	3.319000000000000e-21	2.262000000000000e+2	6.647999999999999e-23										
								2.262000000000000e+2	3.131000000000000e-21	2.307000000000000e+2	6.083000000000000e-23										
								2.307000000000000e+2	2.954000000000000e-21	2.354000000000000e+2	5.564999999999999e-23										
								2.354000000000000e+2	2.786000000000000e-21	2.401000000000000e+2	5.090000000000000e-23										
								2.401000000000000e+2	2.626000000000000e-21	2.449000000000000e+2	4.654000000000000e-23										
								2.449000000000000e+2	2.476000000000000e-21	2.498000000000000e+2	4.255000000000000e-23										
								2.498000000000000e+2	2.334000000000000e-21	2.548000000000000e+2	3.890000000000000e-23										
								2.548000000000000e+2	2.199000000000000e-21	2.600000000000000e+2	3.556000000000000e-23										
								2.600000000000000e+2	2.072000000000000e-21	2.652000000000000e+2	3.249000000000000e-23										
								2.652000000000000e+2	1.952000000000000e-21	2.705000000000000e+2	2.969000000000000e-23										
								2.705000000000000e+2	1.838000000000000e-21	2.759000000000000e+2	2.712000000000000e-23										
								2.759000000000000e+2	1.731000000000000e-21	2.815000000000000e+2	2.477000000000000e-23										
								2.815000000000000e+2	1.630000000000000e-21	2.871000000000000e+2	2.262000000000000e-23										
								2.871000000000000e+2	1.534000000000000e-21	2.929000000000000e+2	2.066000000000000e-23										
								2.929000000000000e+2	1.444000000000000e-21	2.988000000000000e+2	1.886000000000000e-23										
								2.988000000000000e+2	1.359000000000000e-21	3.047000000000000e+2	1.721000000000000e-23										
								3.047000000000000e+2	1.278000000000000e-21	3.109000000000000e+2	1.571000000000000e-23										
								3.109000000000000e+2	1.202000000000000e-21	3.171000000000000e+2	1.433000000000000e-23										
								3.171000000000000e+2	1.131000000000000e-21	3.235000000000000e+2	1.308000000000000e-23										
								3.235000000000000e+2	1.063000000000000e-21	3.300000000000000e+2	1.193000000000000e-23										
								3.300000000000000e+2	9.995000000000000e-22	3.366000000000000e+2	1.088000000000000e-23										
								3.366000000000000e+2	9.395000000000000e-22	3.433000000000000e+2	9.923000000000000e-24										
								3.433000000000000e+2	8.829000000000000e-22	3.502000000000000e+2	9.048000000000000e-24										
								3.502000000000000e+2	8.296000000000000e-22	3.572000000000000e+2	8.248000000000000e-24										
								3.572000000000000e+2	7.794000000000000e-22	3.644000000000000e+2	7.518000000000000e-24										
								3.644000000000000e+2	7.320000000000000e-22	3.717000000000000e+2	6.852000000000001e-24										
								3.717000000000000e+2	6.874999999999999e-22	3.792000000000000e+2	6.244000000000000e-24										
								3.792000000000000e+2	6.455000000000000e-22	3.868000000000000e+2	5.689000000000001e-24										
								3.868000000000000e+2	6.060000000000000e-22	3.946000000000000e+2	5.182000000000000e-24										
								3.946000000000000e+2	5.688000000000000e-22	4.025000000000000e+2	4.720000000000000e-24										
								4.025000000000000e+2	5.338000000000000e-22	4.106000000000000e+2	4.299000000000000e-24										
								4.106000000000000e+2	5.008000000000000e-22	4.188000000000000e+2	3.915000000000000e-24										
								4.188000000000000e+2	4.698000000000000e-22	4.272000000000000e+2	3.564000000000000e-24										
								4.272000000000000e+2	4.406999999999999e-22	4.358000000000000e+2	3.245000000000000e-24										
								4.358000000000000e+2	4.133000000000000e-22	4.445000000000000e+2	2.953000000000000e-24										
								4.445000000000000e+2	3.875000000000000e-22	4.534000000000000e+2	2.688000000000000e-24										
								4.534000000000000e+2	3.633000000000000e-22	4.625000000000000e+2	2.446000000000000e-24										
								4.625000000000000e+2	3.405000000000000e-22	4.718000000000000e+2	2.225000000000000e-24										
								4.718000000000000e+2	3.191000000000000e-22	4.813000000000000e+2	2.024000000000000e-24										
								4.813000000000000e+2	2.990000000000000e-22	4.910000000000000e+2	1.841000000000000e-24										
								4.910000000000000e+2	2.801000000000000e-22	5.008000000000000e+2	1.675000000000000e-24										
								5.008000000000000e+2	2.624000000000000e-22	5.109000000000000e+2	1.523000000000000e-24										
								5.109000000000000e+2	2.457000000000000e-22												
