190107	44
#These are the logs of densities
1	2	3	4	5	6	7	8	9	10	11	12	13	14	
#These are the temperatures	
5000	6000	7000	8000	9000	10000	11000	12000	13000	14000	15000	16000	17000	18000	19000	20000	21000	22000	23000	24000	25000
#These are the predicted intensities.	
# columns are wavelength, lower quantum numbers (n L S J), upper quantum numbers, label, values at each temperature
# wavelength is not used in code...is only here for humans.
#
#He 1  2945A
2945.10	2 0 3 1	5 1 3 -1
7	-25.21329	-25.28980	-25.35334	-25.40680	-25.45205	-25.49054	-25.52291	-25.55056	-25.57447	-25.59547	-25.61427	-25.63143	-25.64737	-25.66212	-25.67508	-25.68750	-25.69953	-25.71126	-25.72278	-25.73412	-25.74532
8	-25.16766	-25.25121	-25.31857	-25.37325	-25.41767	-25.45384	-25.48292	-25.50693	-25.52728	-25.54509	-25.56123	-25.57630	-25.59072	-25.60447	-25.61690	-25.62920	-25.64144	-25.65365	-25.66584	-25.67800	-25.69013
9	-25.04300	-25.13797	-25.20605	-25.25189	-25.28129	-25.30075	-25.31497	-25.32820	-25.34231	-25.35791	-25.37498	-25.39323	-25.41231	-25.43163	-25.45026	-25.46897	-25.48762	-25.50609	-25.52430	-25.54218	-25.55972
10	-24.71255	-24.83855	-24.92286	-24.97481	-25.00849	-25.03655	-25.06491	-25.09560	-25.12805	-25.16121	-25.19428	-25.22670	-25.25815	-25.28833	-25.31681	-25.34412	-25.37030	-25.39540	-25.41947	-25.44256	-25.46475
11	-24.29141	-24.46623	-24.59792	-24.69897	-24.78100	-24.85251	-24.91745	-24.97771	-25.03384	-25.08615	-25.13494	-25.18052	-25.22319	-25.26315	-25.30051	-25.33575	-25.36906	-25.40063	-25.43061	-25.45915	-25.48637
12	-24.10908	-24.30656	-24.46092	-24.58662	-24.69330	-24.78653	-24.86927	-24.94362	-25.01099	-25.07245	-25.12889	-25.18101	-25.22940	-25.27451	-25.31669	-25.35634	-25.39374	-25.42911	-25.46267	-25.49457	-25.52496
13	-24.06254	-24.26866	-24.43115	-24.56504	-24.67871	-24.77717	-24.86377	-24.94094	-25.01045	-25.07362	-25.13147	-25.18481	-25.23427	-25.28035	-25.32347	-25.36399	-25.40220	-25.43834	-25.47262	-25.50520	-25.53625
14	-24.05399	-24.26238	-24.42736	-24.56306	-24.67779	-24.77686	-24.86386	-24.94131	-25.01103	-25.07437	-25.13237	-25.18583	-25.23540	-25.28159	-25.32483	-25.36546	-25.40376	-25.44000	-25.47437	-25.50706	-25.53820
#He 1  4121A
4120.82	2 1 3 1	5 0 3 1
1	-26.47802	-26.51298	-26.54221	-26.56730	-26.58927	-26.60879	-26.62637	-26.64235	-26.65700	-26.67053	-26.68311	-26.69488	-26.70592	-26.71634	-26.72619	-26.73555	-26.74446	-26.75298	-26.76113	-26.76895	-26.77647
2	-26.47742	-26.51241	-26.54143	-26.56602	-26.58722	-26.60572	-26.62208	-26.63670	-26.64991	-26.66196	-26.67307	-26.68338	-26.69303	-26.70209	-26.71056	-26.71861	-26.72628	-26.73363	-26.74069	-26.74750	-26.75407
3	-26.47609	-26.51011	-26.53654	-26.55666	-26.57162	-26.58250	-26.59017	-26.59561	-26.59953	-26.60251	-26.60499	-26.60726	-26.60954	-26.61175	-26.61346	-26.61537	-26.61754	-26.61997	-26.62266	-26.62560	-26.62879
4	-26.47184	-26.50227	-26.52097	-26.52957	-26.53047	-26.52630	-26.51823	-26.50889	-26.49964	-26.49133	-26.48443	-26.47914	-26.47550	-26.47294	-26.47001	-26.46842	-26.46804	-26.46875	-26.47041	-26.47289	-26.47609
5	-26.46395	-26.49375	-26.50977	-26.51439	-26.51090	-26.50261	-26.49049	-26.47790	-26.46624	-26.45630	-26.44846	-26.44278	-26.43920	-26.43692	-26.43420	-26.43305	-26.43329	-26.43474	-26.43723	-26.44059	-26.44470
6	-26.45380	-26.48584	-26.50294	-26.50795	-26.50449	-26.49615	-26.48394	-26.47138	-26.45990	-26.45028	-26.44287	-26.43771	-26.43470	-26.43302	-26.43090	-26.43036	-26.43121	-26.43326	-26.43633	-26.44026	-26.44491
7	-26.43945	-26.47458	-26.49272	-26.49745	-26.49305	-26.48359	-26.47042	-26.45719	-26.44536	-26.43569	-26.42846	-26.42368	-26.42118	-26.42011	-26.41869	-26.41889	-26.42051	-26.42333	-26.42716	-26.43183	-26.43720
8	-26.41159	-26.44482	-26.45333	-26.44382	-26.42424	-26.40121	-26.37768	-26.35730	-26.34118	-26.32952	-26.32209	-26.31840	-26.31791	-26.31953	-26.32140	-26.32515	-26.33042	-26.33691	-26.34436	-26.35256	-26.36134
9	-26.31937	-26.32408	-26.27858	-26.21126	-26.14673	-26.09670	-26.06326	-26.04523	-26.03951	-26.04295	-26.05295	-26.06744	-26.08492	-26.10383	-26.12230	-26.14143	-26.16084	-26.18026	-26.19951	-26.21845	-26.23700
10	-26.01397	-26.05658	-26.03202	-25.98018	-25.93775	-25.91811	-25.91926	-25.93531	-25.96038	-25.99028	-26.02239	-26.05512	-26.08754	-26.11880	-26.14778	-26.17563	-26.20233	-26.22786	-26.25228	-26.27562	-26.29794
11	-25.58235	-25.71560	-25.79913	-25.85069	-25.89171	-25.93415	-25.97954	-26.02700	-26.07455	-26.12087	-26.16526	-26.20744	-26.24736	-26.28487	-26.31966	-26.35256	-26.38371	-26.41325	-26.44133	-26.46803	-26.49348
12	-25.25202	-25.43978	-25.58245	-25.69649	-25.79432	-25.88197	-25.96119	-26.03350	-26.09964	-26.16034	-26.21627	-26.26800	-26.31607	-26.36085	-26.40262	-26.44186	-26.47884	-26.51381	-26.54695	-26.57843	-26.60840
13	-25.13455	-25.34611	-25.51166	-25.64835	-25.76495	-25.86622	-25.95529	-26.03463	-26.10603	-26.17083	-26.23011	-26.28470	-26.33524	-26.38229	-26.42625	-26.46751	-26.50639	-26.54312	-26.57794	-26.61101	-26.64249
14	-25.11223	-25.32980	-25.50206	-25.64364	-25.76311	-25.86604	-25.95621	-26.03631	-26.10827	-26.17354	-26.23321	-26.28813	-26.33899	-26.38633	-26.43058	-26.47213	-26.51126	-26.54825	-26.58331	-26.61662	-26.64834
#He 1  4388A
4387.93	2 1 1 1	5 2 1 2
1	-25.84331	-25.91101	-25.97001	-26.02247	-26.06978	-26.11294	-26.15267	-26.18951	-26.22389	-26.25612	-26.28648	-26.31519	-26.34242	-26.36834	-26.39307	-26.41672	-26.43938	-26.46114	-26.48208	-26.50225	-26.52172
