20061204
        8        5      713   0.0041   6.5679  -0.0013   0.0002   2.5057      0.1
        8        5    703.9        0    0.576        0        0   0.0719      0.1
        8        5    636.5   0.1084   0.2681   0.2245   0.0112   0.1785      0.1
        8        5      617   1.7032  -6.6508   9.6338  -0.5066   1.0333      0.2
        8        5    609.4   0.4193  -1.9258   5.0398  -0.0611   0.4046      0.1
        8        5    554.4   0.9392   -0.745   8.8543  -0.2444   0.4542      0.1
        8        5      487        0   0.3641        0        0   0.0719      0.1
        8        5    442.8   0.0228   0.0016   0.0852   0.0015   0.2149      0.1
        8        5    379.8   0.1502   0.0108   0.5603   0.0096   0.2149      0.1
        8        5    342.3   0.0096   0.0238   0.0199    0.001   0.1785      0.1
        8        5    306.7   0.0046  -0.0187   0.3118  -0.0071   0.0888      0.1
        8        5    303.5   0.0043   0.0573   0.0305   0.0003   0.1392      0.1
        8        5    289.9   0.0113   0.0019   0.2579  -0.0234   0.1676      0.1
        8        5    288.5        0   3.7916  -0.0007    1e-04   1.6242      0.1
        8        5    285.8   0.0521  -0.4336   1.0532   0.0448   0.5153      0.1
        8        5    279.8   0.0999  -0.2634     0.45   0.0242   0.3298      0.1
        8        5    276.1   0.0124  18.7191   0.0017  -0.0002   3.8567     0.15
        8        5    273.5  -0.0018  25.0077    0.002  -0.0002   4.3545     0.15
        8        5      267   0.1622  -1.1147   2.2783  -0.1975   0.7623     0.15
        8        5    265.5   -1e-04  16.4077   0.0006   -1e-04   1.0719      0.1
        8        5    260.5   0.0005    2.201   2.6463  -0.1639   0.6095     0.15
        8        5    258.6    0.006   6.1638  -0.0005    1e-04    2.506      0.1
        8        5    252.5   0.0128  20.5521   0.0011   -1e-04   3.8567     0.15
        8        5    250.3  -0.0023  31.5306   0.0025  -0.0003   4.3545     0.15
        8        5    238.5   0.1215   0.0327   0.5626   0.0832   0.2035      0.1
        8        5    224.1        0   3.2239    1e-04        0   0.3721      0.1
        8        5    216.2        0   0.5602        0        0   0.3721      0.1
        8        5      213  -0.0657   1.4583   0.2876   0.0223   0.6524      0.1
        8        5    211.3   0.0022   5.2042   0.0232  -0.0015   1.9159      0.1
        8        5    207.2   0.1477  -0.0102   1.0783  -0.0272   0.1795      0.1
        8        5      203   0.0846   0.2543   0.3268  -0.0198   0.4614      0.1
        8        5    200.8    1e-04  10.4614   0.0006   -1e-04   0.0719      0.1
        8        5    196.4   0.0031   19.158  -0.0023   0.0004   1.6946      0.1
        8        5    188.2  -0.0032  32.3813  -0.0036   0.0005   4.8979     0.15
        8        5    184.2  -0.0017   29.127    0.004  -0.0006   6.5238      0.2
        8        5    182.8   0.1135   0.2808    0.235   0.0117   0.1785      0.1
        8        5    171.1   0.0174   0.2317   0.1234   0.0014   0.1392      0.1
        8        5    158.6   0.0012   7.8984   0.0004        0   0.9216      0.1
        8        4   6487.5  -0.0765    4.168   1.2966  -0.1261   2.8234     0.15
        8        4   5875.5   0.0274  -0.0918   0.1266  -0.0106   3.3189     0.15
        8        4   5023.2   -1e-04   0.5197        0        0   5.8621      0.2
        8        4   5006.9        0   0.4687        0        0   5.8758      0.2
        8        4   4982.4   0.0008   0.8823    1e-04        0   5.8662      0.2
        8        4   4981.4   0.0221  -0.0957   0.1292  -0.0117   3.5562      0.2
        8        4   4961.4   0.0012   1.4623    1e-04        0   5.8616      0.2
        8        4   4961.4   0.0009   0.5036  -0.0002        0   5.8627      0.2
        8        4   4958.7        0   0.4494        0        0   5.8588      0.2
        8        4   4953.3   0.0011   1.3491  -0.0006    1e-04   5.8599      0.2
        8        4   4952.5        0   2.1583   -1e-04        0   5.8576      0.2
        8        4   4952.5   0.0004   0.7195    1e-04        0   5.8581      0.2
        8        4   4944.7        0   0.3643        0        0   5.8621      0.2
        8        4   4930.3   0.0407  -0.2476   0.4153  -0.0419    3.991      0.2
        8        4   4930.3   0.1223  -0.7431   1.2467  -0.1257   3.9913      0.2
        8        4   4924.2   0.0007   0.7699    1e-04        0   5.8606      0.2
        8        4   4498.2   0.0226  -0.0754    0.104  -0.0087   3.3188     0.15
        8        4   4493.9   0.0005   0.4192   -1e-04        0   5.8498      0.2
        8        4   4462.6   0.0457  -0.1671   0.2516  -0.0184   3.2313      0.1
        8        4   3236.6        0   0.1399        0        0   1.9093      0.1
        8        4   3164.3    0.016   0.1955   0.0529  -0.0039   2.9938      0.1
        8        4   3129.6        0   0.1965        0        0   3.0685      0.1
        8        4   3083.8    1e-04   0.4411        0        0   2.9807      0.1
        8        4   3077.9        0   0.1517        0        0   1.9094      0.1
        8        4   3031.3   0.0002   0.7817        0        0   2.9583      0.1
        8        4   3023.6   0.0009   1.3603    1e-04        0    2.979      0.1
        8        4   3016.6        0   0.5112        0        0   2.9986      0.1
        8        4   3005.2   0.0002   0.9032   0.0002        0   2.9618      0.1
        8        4   3003.8   0.0009   2.7109        0    1e-04   2.9619      0.1
        8        4   2993.3   0.0007   1.3851   -1e-04        0   2.9537      0.1
        8        4   2991.3   0.0035    4.159   0.0002   -1e-04    2.954      0.1
        8        4   2974.6        0   2.3453   -1e-04        0   2.9549      0.1
        8        4   2941.4   0.3768   2.0972   0.8634  -0.0657   3.0325      0.1
        8        4   2941.4   0.1258   0.6993   0.2887   -0.022   3.0326      0.1
        8        4     2784   0.0075   -0.104   0.5878  -0.0604   1.8618      0.1
        8        4   2696.3   0.0009    1.234   -1e-04        0   2.9394      0.1
        8        4   1660.8   0.1433   2.3447   0.1964  -0.0148   2.9947      0.1
        8        4   1643.7   0.4277   2.2318    1.082  -0.0818   3.0315      0.1
        8        4   1629.2     0.11    1.984   0.1615  -0.0121   2.9994      0.1
        8        4   1524.4   0.0751   1.2396   0.1036  -0.0078   2.9944      0.1
        8        4   1371.3   0.1528  -2.1819  12.1631  -1.1983   2.0811      0.1
        8        4   1085.8  -0.0859   5.0151   1.5551  -0.1513    2.825     0.15
        8        4   1071.6   0.0003   1.3349        0        0   2.9583      0.1
        8        4   1067.9        0   4.0933   -1e-04        0   2.9549      0.1
        8        4   1055.1   0.0012   1.7375    1e-04        0   2.9791      0.1
        8        4   1040.6   0.1517   0.8702   0.3453  -0.0262   3.0318      0.1
        8        4   1037.4   0.0004   2.3306  -0.0002        0   2.9389      0.1
        8        4   1032.5   0.0011   1.5181  -0.0002        0    2.954      0.1
        8        4   1031.9   0.0012   1.3021   -1e-04        0   2.9625      0.1
        8        4     1020   0.0011   1.9488   0.1513  -0.0122   2.9376      0.1
        8        4    943.7    1e-04   1.1447        0        0   2.6478      0.1
        8        4    774.5   0.0308  -0.3144   2.7102  -0.2657   2.0844      0.1
        8        4    760.4   0.0565  -1.0006   9.1628  -0.9287   1.7646      0.1
        8        4    681.3   0.5482   4.2072   1.6253  -0.1233   3.0007     0.15
        8        4    629.7    0.212   -3.126  19.1353  -1.8583   2.0594      0.1
        8        4    202.3   0.0577  -0.7299   3.0596  -0.3423   1.9926      0.1
        8        4    192.9   0.1384  -2.1966   9.3514  -1.0249   2.1022      0.1
        8        4      168   0.0839  -1.2048   5.8036  -0.6387   1.8941      0.1
        8        4    141.3  -0.0005  11.8982  -0.0002        0   3.0188      0.1
