  20190923 # magic number
########################################################################
#
# Ionization potentials of all ions of all natural elements.
#
# Description of the columns:
#
# column 1 : element number (H = 1, He = 2, etc.)
# column 2 : charge before ionization (neutral = 0, etc)
# column 3 : ionization potential in cm^-1
# column 4 : uncertainty in ionization potential in cm^-1; 0, if unknown
# column 5 : literature reference, see bottom of file
# column 6 : spectrum of the ion before ionization
# column 7 : configuration of the ion after ionization
#
########################################################################
 88  83 228787000       1500000         # L8672c99             Ra LXXXIV  	'Ra LXXXV (2s2 1S<0>)'
 88  84 234288000       1600000         # L8672c99             Ra LXXXV   	'Ra LXXXVI (2s 2S<1/2>)'
 88  85 237771000       4000            # L16264c99            Ra LXXXVI  	'Ra LXXXVII (1s2 1S<0>)'
 88  86 942448000       7000            # L10054               Ra LXXXVII 	'Ra LXXXVIII (1s 2S<1/2>)'
 88  87 959246000       15000           # L7188                Ra LXXXVIII	''
 89   0 43394.45        0.19            # L17893               Ac I       	'Ac II (6p6.7s2 1S<0>)'
 89   1 94800           250             # L15123               Ac II      	'Ac III (6p6.7s 2S<1/2>)'
 89   2 140590          160             # L12354c99            Ac III     	'Ac IV (6p6 1S<0>)'
 89   3 361000          11000           # L13741               Ac IV      	'Ac V (6p5 2P*<3/2>)'
 89   4 444000          15000           # L8672c99             Ac V       	'Ac VI (6p4 3P<2>)'
 89   5 540000          16000           # L8672c99             Ac VI      	'Ac VII (6p3 4S*<3/2>)'
 89   6 637000          16000           # L8672c99             Ac VII     	'Ac VIII (6p2 3P<0>)'
 89   7 798000          17000           # L8672c99             Ac VIII    	'Ac IX (6p 2P*<1/2>)'
 89   8 919000          18000           # L8672c99             Ac IX      	'Ac X (6s2 1S<0>)'
 89   9 1161000         18000           # L8672c99             Ac X       	'Ac XI (6s 2S<1/2>)'
 89  10 1299000         19000           # L8672c99             Ac XI      	'Ac XII (5d10 1S<0>)'
 89  11 1879000         20000           # L8672c99             Ac XII     	'Ac XIII (5d9 2D<5/2>)'
 89  12 2057000         21000           # L8672c99             Ac XIII    	'Ac XIV (5d8 3F<4>)'
 89  13 2250000         21000           # L8672c99             Ac XIV     	'Ac XV (5d7 4F<9/2>)'
 89  14 2460000         22000           # L8672c99             Ac XV      	'Ac XVI (5d6 5D<4>)'
 89  15 2662000         23000           # L8672c99             Ac XVI     	'Ac XVII (5d5 6S<5/2>)'
 89  16 2863000         23000           # L8672c99             Ac XVII    	'Ac XVIII (5d4 5D<0>)'
 89  17 3146000         24000           # L8672c99             Ac XVIII   	'Ac XIX (5d3 4F<3/2>)'
 89  18 3355000         25000           # L8672c99             Ac XIX     	'Ac XX (5d2 3F<2>)'
 89  19 3581000         30000           # L8672c99             Ac XX      	'Ac XXI (5d 2D<3/2>)'
 89  20 3791000         30000           # L8672c99             Ac XXI     	'Ac XXII (4f14 1S<0>)'
 89  21 4902000         250000          # L582                 Ac XXII    	'Ac XXIII (4f14.5p5 2P*<3/2>)'
 89  22 5167000         258000          # L582                 Ac XXIII   	'Ac XXIV (4f14.5p4 3P<2>)'
 89  23 5432000         272000          # L582                 Ac XXIV    	'Ac XXV (4f14.5p3 2P*<3/2>)'
 89  24 5697000         285000          # L582                 Ac XXV     	'Ac XXVI (4f14.5p2 3P<0>)'
 89  25 6314000         316000          # L582                 Ac XXVI    	'Ac XXVII (4f14.5p 2P*<1/2>)'
 89  26 6610000         330000          # L582                 Ac XXVII   	'Ac XXVIII (4f14 1S<0>)'
 89  27 7390000         370000          # L582                 Ac XXVIII  	'Ac XXIX (4f14.5s 2S<1/2>)'
 89  28 7690000         380000          # L582                 Ac XXIX    	'Ac XXX (4f14 1S<0>)'
 89  29 8290000         410000          # L582                 Ac XXX     	'Ac XXXI (4f13 2F*<7/2>)'
 89  30 8860000         440000          # L582                 Ac XXXI    	'Ac XXXII (4f12)'
 89  31 9440000         470000          # L582                 Ac XXXII   	'Ac XXXIII (4f11 4I*<15/2>)'
 89  32 10018000        500000          # L582                 Ac XXXIII  	'Ac XXXIV (4f10 5I<8>)'
 89  33 10590000        530000          # L582                 Ac XXXIV   	'Ac XXXV (4f9 6H*<15/2>)'
 89  34 11170000        560000          # L582                 Ac XXXV    	'Ac XXXVI (4f8 7F<6>)'
 89  35 11740000        590000          # L582                 Ac XXXVI   	'Ac XXXVII (4f7 8S*<7/2>)'
 89  36 12320000        620000          # L582                 Ac XXXVII  	'Ac XXXVIII (4f6 7F<0>)'
 89  37 12970000        650000          # L582                 Ac XXXVIII 	'Ac XXXIX (4f5 6H*<5/2>)'
 89  38 13560000        680000          # L582                 Ac XXXIX   	'Ac XL (4f4 5I<4>)'
 89  39 14140000        710000          # L582                 Ac XL      	'Ac XLI (4f3 4I*<9/2>)'
 89  40 14700000        700000          # L582                 Ac XLI     	'Ac XLII (4f2 3H<4>)'
 89  41 15300000        800000          # L582                 Ac XLII    	'Ac XLIII (4f 2F*<5/2>)'
 89  42 15900000        800000          # L582                 Ac XLIII   	'Ac XLIV (4d10 1S<0>)'
 89  43 18535000        30000           # L8672c99             Ac XLIV    	'Ac XLV (4d9 2D<5/2>)'
 89  44 19051000        30000           # L8672c99             Ac XLV     	'Ac XLVI (4d8 3F<4>)'
 89  45 19599000        30000           # L8672c99             Ac XLVI    	'Ac XLVII (4d7 4F<9/2>)'
 89  46 20188000        30000           # L8672c99             Ac XLVII   	'Ac XLVIII (4d6 5D<4>)'
 89  47 20745000        30000           # L8672c99             Ac XLVIII  	'Ac XLIX (4d5 <5/2>)'
 89  48 21285000        30000           # L8672c99             Ac XLIX    	'Ac L (4d4 5D<0>)'
 89  49 22277000        30000           # L8672c99             Ac L       	'Ac LI (4d3 4F<3/2>)'
 89  50 22850000        30000           # L8672c99             Ac LI      	'Ac LII (4d2 3F<2>)'
 89  51 23455000        30000           # L8672c99             Ac LII     	'Ac LIII (4d 2D<3/2>)'
 89  52 24035000        30000           # L8672c99             Ac LIII    	'Ac LIV (4p6 1S<0>)'
 89  53 26326000        40000           # L8672c99             Ac LIV     	'Ac LV (4p5 2P*<3/2>)'
 89  54 26891000        40000           # L8672c99             Ac LV      	'Ac LVI (4p4 3P<2>)'
 89  55 27495000        40000           # L8672c99             Ac LVI     	'Ac LVII (4p3*<3/2>)'
 89  56 28060000        40000           # L8672c99             Ac LVII    	'Ac LVIII (4p2 3P<0>)'
 89  57 30738000        50000           # L8672c99             Ac LVIII   	'Ac LIX (4p 2P*<1/2>)'
 89  58 31399000        50000           # L8672c99             Ac LIX     	'Ac LX (4s2 1S<0>)'
 89  59 33012000        60000           # L8672c99             Ac LX      	'Ac LXI (4s 2S<1/2>)'
 89  60 33676700        30000           # L10278               Ac LXI     	'Ac LXII (3d10 1S<0>)'
 89  61 54580000        100000          # L8672c99             Ac LXII    	'Ac LXIII (3d9 2D<5/2>)'
 89  62 55838000        120000          # L8672c99             Ac LXIII   	'Ac LXIV (3d8 3F<4>)'
 89  63 57169000        150000          # L8672c99             Ac LXIV    	'Ac LXV (3d7 4F<9/2>)'
 89  64 58596000        190000          # L8672c99             Ac LXV     	'Ac LXVI (3d6 <4>)'
 89  65 59959000        220000          # L8672c99             Ac LXVI    	'Ac LXVII (3d5 <5/2>)'
 89  66 61282000        300000          # L8672c99             Ac LXVII   	'Ac LXVIII (3d4 5D<0>)'
 89  67 64121000        300000          # L8672c99             Ac LXVIII  	'Ac LXIX (3d3 4F<3/2>)'
 89  68 65500000        400000          # L8672c99             Ac LXIX    	'Ac LXX (3d2 3F<2>)'
 89  69 67041000        400000          # L8672c99             Ac LXX     	'Ac LXXI (3d 2D<3/2>)'
 89  70 68436000        500000          # L8672c99             Ac LXXI    	'Ac LXXII (3p6 1S<0>)'
 89  71 72372000        500000          # L8672c99             Ac LXXII   	'Ac LXXIII (3p5 2P*<3/2>)'
 89  72 73590000        600000          # L8672c99             Ac LXXIII  	'Ac LXXIV (3p4 3P<2>)'
 89  73 74921000        700000          # L8672c99             Ac LXXIV   	'Ac LXXV (3p3 2P*<3/2>)'
 89  74 76163000        700000          # L8672c99             Ac LXXV    	'Ac LXXVI (3p2 3P<0>)'
 89  75 84551000        800000          # L8672c99             Ac LXXVI   	'Ac LXXVII (3p 2P*<1/2>)'
 89  76 86019000        900000          # L8672c99             Ac LXXVII  	'Ac LXXVIII (3s2 1S<0>)'
 89  77 88939000        1000000         # L8672c99             Ac LXXVIII 	'Ac LXXIX (3s 2S<1/2>)'
 89  78 90318000        1000000         # L8672c99             Ac LXXIX   	'Ac LXXX (2p6 1S<0>)'
 89  79 189371000       1100000         # L8672c99             Ac LXXX    	'Ac LXXXI (2p5 2P*<3/2>)'
 89  80 192670000       1200000         # L8672c99             Ac LXXXI   	'Ac LXXXII (2p4 3P<2>)'
 89  81 196315000       1300000         # L8672c99             Ac LXXXII  	'Ac LXXXIII (2p2<1/2>.2p<3/2> (0,3/2)*<3/2>)'
 89  82 199671000       1400000         # L8672c99             Ac LXXXIII 	'Ac LXXXIV (2p2 3P<0>)'
 89  83 230779000       1500000         # L8672c99             Ac LXXXIV  	'Ac LXXXV (2p 2P*<1/2>)'
 89  84 235183000       1600000         # L8672c99             Ac LXXXV   	'Ac LXXXVI (2s2 1S<0>)'
 89  85 240789000       1800000         # L8672c99             Ac LXXXVI  	'Ac LXXXVII (2s 2S<1/2>)'
 89  86 244330000       4000            # L16264c99            Ac LXXXVII 	'Ac LXXXVIII (1s2 1S<0>)'
 89  87 967370000       8000            # L10054               Ac LXXXVIII	'Ac LXXXIX (1s 2S<1/2>)'
 89  88 984504000       16000           # L7188                Ac LXXXIX  	''
 90   0 50867           2               # L15992               Th I       	'Th II (6d.7s2 2D<3/2>)'
 90   1 97600           1600            # L18620               Th II      	'Th III (5f.6d 3H*<4>)'
 90   2 147800          400             # L14620,L5541         Th III     	'Th IV (5f.6p6 2F*<5/2>)'
 90   3 231065          200             # L14620,L10110        Th IV      	'Th V (6p6 1S<0>)'
 90   4 468000          15000           # L8672c99             Th V       	'Th VI (6p5 2P*<3/2>)'
 90   5 557000          16000           # L8672c99             Th VI      	'Th VII (6p4 3P<2>)'
 90   6 661000          16000           # L8672c99             Th VII     	'Th VIII (6p3 4S*<3/2>)'
 90   7 766000          17000           # L8672c99             Th VIII    	'Th IX (6p2 3P<0>)'
 90   8 952000          18000           # L8672c99             Th IX      	'Th X (6p 2P*<1/2>)'
 90   9 1073000         18000           # L8672c99             Th X       	'Th XI (6s2 1S<0>)'
 90  10 1331000         19000           # L8672c99             Th XI      	'Th XII (6s 2S<1/2>)'
 90  11 1460000         20000           # L8672c99             Th XII     	'Th XIII (5d10 1S<0>)'
 90  12 2113000         21000           # L8672c99             Th XIII    	'Th XIV (5d9 2D<5/2>)'
 90  13 2299000         21000           # L8672c99             Th XIV     	'Th XV (5d8 3F<4>)'
 90  14 2500000         22000           # L8672c99             Th XV      	'Th XVI (5d7 4F<9/2>)'
 90  15 2710000         23000           # L8672c99             Th XVI     	'Th XVII (5d6 5D<4>)'
 90  16 2920000         23000           # L8672c99             Th XVII    	'Th XVIII (5d5 6S<5/2>)'
 90  17 3137000         24000           # L8672c99             Th XVIII   	'Th XIX (5d4 5D<0>)'
 90  18 3420000         25000           # L8672c99             Th XIX     	'Th XX (5d3 4F<3/2>)'
 90  19 3638000         30000           # L8672c99             Th XX      	'Th XXI (5d2 3F<2>)'
 90  20 3871000         30000           # L8672c99             Th XXI     	'Th XXII (5d 2D<3/2>)'
 90  21 4097000         30000           # L8672c99             Th XXII    	'Th XXIII (4f14 1S<0>)'
 90  22 5234000         300000          # L582                 Th XXIII   	'Th XXIV (4f14.5p5 2P*<3/2>)'
 90  23 5506000         275000          # L582                 Th XXIV    	'Th XXV (4f14.5p4 3P<2>)'
 90  24 5778000         289000          # L582                 Th XXV     	'Th XXVI (4f14.5p3 2P*<3/2>)'
 90  25 6049000         302000          # L582                 Th XXVI    	'Th XXVII (4f14.5p2 3P<0>)'
 90  26 6700000         340000          # L582                 Th XXVII   	'Th XXVIII (4f14.5p 2P*<1/2>)'
 90  27 7000000         350000          # L582                 Th XXVIII  	'Th XXIX (4f14 1S<0>)'
 90  28 7810000         390000          # L582                 Th XXIX    	'Th XXX (4f14.5s 2S<1/2>)'
 90  29 8120000         410000          # L582                 Th XXX     	'Th XXXI (4f14 1S<0>)'
 90  30 8790000         440000          # L582                 Th XXXI    	'Th XXXII (4f13 2F*<7/2>)'
 90  31 9380000         470000          # L582                 Th XXXII   	'Th XXXIII (4f12)'
 90  32 9970000         500000          # L582                 Th XXXIII  	'Th XXXIV (4f11 4I*<15/2>)'
 90  33 10558000        500000          # L582                 Th XXXIV   	'Th XXXV (4f10 5I<8>)'
 90  34 11150000        560000          # L582                 Th XXXV    	'Th XXXVI (4f9 6H*<15/2>)'
 90  35 11740000        590000          # L582                 Th XXXVI   	'Th XXXVII (4f8 7F<6>)'
 90  36 12320000        620000          # L582                 Th XXXVII  	'Th XXXVIII (4f7 8S*<7/2>)'
 90  37 12910000        650000          # L582                 Th XXXVIII 	'Th XXXIX (4f6 7F<0>)'
 90  38 13580000        680000          # L582                 Th XXXIX   	'Th XL (4f5 6H*<5/2>)'
 90  39 14180000        710000          # L582                 Th XL      	'Th XLI (4f4 5I<4>)'
 90  40 14780000        740000          # L582                 Th XLI     	'Th XLII (4f3 4I*<9/2>)'
 90  41 15400000        800000          # L582                 Th XLII    	'Th XLIII (4f2 3H<4>)'
 90  42 16000000        800000          # L582                 Th XLIII   	'Th XLIV (4f 2F*<5/2>)'
 90  43 16600000        800000          # L582                 Th XLIV    	'Th XLV (4d10 1S<0>)'
 90  44 19277000        30000           # L8672c99             Th XLV     	'Th XLVI (4d9 2D<5/2>)'
 90  45 19801000        30000           # L8672c99             Th XLVI    	'Th XLVII (4d8 3F<4>)'
 90  46 20357000        30000           # L8672c99             Th XLVII   	'Th XLVIII (4d7 4F<9/2>)'
 90  47 20954000        30000           # L8672c99             Th XLVIII  	'Th XLIX (4d6 5D<4>)'
 90  48 21527000        30000           # L8672c99             Th XLIX    	'Th L (4d5 <5/2>)'
 90  49 22075000        30000           # L8672c99             Th L       	'Th LI (4d4 5D<0>)'
 90  50 23100000        30000           # L8672c99             Th LI      	'Th LII (4d3 4F<3/2>)'
 90  51 23672000        30000           # L8672c99             Th LII     	'Th LIII (4d2 3F<2>)'
 90  52 24301000        30000           # L8672c99             Th LIII    	'Th LIV (4d 2D<3/2>)'
 90  53 24890000        40000           # L8672c99             Th LIV     	'Th LV (4p6 1S<0>)'
 90  54 27221000        40000           # L8672c99             Th LV      	'Th LVI (4p5 2P*<3/2>)'
 90  55 27786000        40000           # L8672c99             Th LVI     	'Th LVII (4p4 3P<2>)'
 90  56 28407000        40000           # L8672c99             Th LVII    	'Th LVIII (4p3*<3/2>)'
 90  57 28980000        50000           # L8672c99             Th LVIII   	'Th LIX (4p2 3P<0>)'
 90  58 31802000        50000           # L8672c99             Th LIX     	'Th LX (4p 2P*<1/2>)'
 90  59 32464000        60000           # L8672c99             Th LX      	'Th LXI (4s2 1S<0>)'
 90  60 34117000        80000           # L8672c99             Th LXI     	'Th LXII (4s 2S<1/2>)'
 90  61 34782800        30000           # L10278               Th LXII    	'Th LXIII (3d10 1S<0>)'
 90  62 56233000        120000          # L8672c99             Th LXIII   	'Th LXIV (3d9 2D<5/2>)'
 90  63 57507000        150000          # L8672c99             Th LXIV    	'Th LXV (3d8 3F<4>)'
 90  64 58870000        190000          # L8672c99             Th LXV     	'Th LXVI (3d7 4F<9/2>)'
 90  65 60314000        220000          # L8672c99             Th LXVI    	'Th LXVII (3d6 <4>)'
 90  66 61685000        300000          # L8672c99             Th LXVII   	'Th LXVIII (3d5 <5/2>)'
 90  67 63032000        300000          # L8672c99             Th LXVIII  	'Th LXIX (3d4 5D<0>)'
 90  68 65968000        400000          # L8672c99             Th LXIX    	'Th LXX (3d3 4F<3/2>)'
 90  69 67371000        400000          # L8672c99             Th LXX     	'Th LXXI (3d2 3F<2>)'
 90  70 68928000        500000          # L8672c99             Th LXXI    	'Th LXXII (3d 2D<3/2>)'
 90  71 70348000        500000          # L8672c99             Th LXXII   	'Th LXXIII (3p6 1S<0>)'
 90  72 74340000        600000          # L8672c99             Th LXXIII  	'Th LXXIV (3p5 2P*<3/2>)'
 90  73 75574000        700000          # L8672c99             Th LXXIV   	'Th LXXV (3p4 3P<2>)'
 90  74 76921000        700000          # L8672c99             Th LXXV    	'Th LXXVI (3p3 2P*<3/2>)'
 90  75 78179000        800000          # L8672c99             Th LXXVI   	'Th LXXVII (3p2 3P<0>)'
 90  76 87003000        900000          # L8672c99             Th LXXVII  	'Th LXXVIII (3p 2P*<1/2>)'
 90  77 88495000        1000000         # L8672c99             Th LXXVIII 	'Th LXXIX (3s2 1S<0>)'
 90  78 91463000        1000000         # L8672c99             Th LXXIX   	'Th LXXX (3s 2S<1/2>)'
 90  79 92867000        1100000         # L8672c99             Th LXXX    	'Th LXXXI (2p6 1S<0>)'
