190101   # magic number for this file 
#
# 19 07 27, Giulio Dell-Zanna found problem in splitting of 2 ^P_J collision strenghts.  Fixed by Fran Guzman.
#
# this file contains atomic data from
# >>refer He 1	cs	Bray, I., Burgess, A., Fursa, D.V., & Tully, J.A.,
# >>refercon 2000, A&AS, 146, 481-498
# for transitions from ground and n=2 levels, except that, since they include no data from 2 1P, we use the work of
# >>refer He 1	cs	Sawey, P.M.J., & Berrington, K.A. 1993, ADNDT 55, 81
#
# format is upper and lower index, for atom stacked in increasing energy level (except for the 2 3P levels, which are inverted, i.e. 3 -> 2 3P0, 4 -> 2 3P1, 5 -> 2 3P2),
# spectroscopic designation of lower and upper levels (n SL J),
# cs at following temperatures
3.75	4.00	4.25	4.50	4.75	5.0	5.25	5.5	5.75
# values of -1 are sentinels for "no value"...code will default to other method for these
# point for logT = 5.00 changed from 5.320e-2 to 5.392e-2 as per John Tully email, Feb 23, 01
2	14	2 1S 0	4 1S 0	1.237E-01	1.268E-01	1.371E-01	1.667E-01	2.224E-01	2.990E-01	3.836E-01	4.653E-01	5.373E-01
2	15	2 1S 0	4 3P -1	1.520E-01	1.437E-01	1.273E-01	1.053E-01	8.195E-02	6.048E-02	4.251E-02	2.850E-02	1.829E-02
2	16	2 1S 0	4 3D -1	7.885E-02	8.766E-02	9.224E-02	9.066E-02	8.324E-02	7.090E-02	5.558E-02	4.019E-02	2.714E-02
2	17	2 1S 0	4 1D 2	2.070E-01	2.355E-01	2.874E-01	3.808E-01	5.415E-01	7.779E-01	1.058E+00	1.328E+00	1.548E+00
2	18	2 1S 0	4 3F -1	5.952E-02	6.338E-02	6.369E-02	5.925E-02	5.112E-02	4.083E-02	3.011E-02	2.062E-02	1.330E-02
2	19	2 1S 0	4 1F 3	1.837E-01	2.230E-01	2.829E-01	3.657E-01	4.717E-01	5.799E-01	6.564E-01	6.864E-01	6.807E-01
2	20	2 1S 0	4 1P 1	8.756E-02	1.136E-01	1.480E-01	1.945E-01	2.694E-01	4.034E-01	6.265E-01	9.482E-01	1.354E+00
2	21	2 1S 0	5 3S 1	8.235E-02	7.071E-02	5.659E-02	4.293E-02	3.113E-02	2.164E-02	1.449E-02	9.418E-03	5.987E-03
2	22	2 1S 0	5 1S 0	4.939E-02	4.801E-02	5.053E-02	6.149E-02	8.346E-02	1.137E-01	1.467E-01	1.782E-01	2.063E-01
2	23	2 1S 0	5 3P -1	5.736E-02	5.789E-02	5.383E-02	4.629E-02	3.715E-02	2.803E-02	1.996E-02	1.347E-02	8.677E-03
2	24	2 1S 0	5 3D -1	4.162E-02	4.405E-02	4.461E-02	4.341E-02	4.007E-02	3.430E-02	2.693E-02	1.947E-02	1.312E-02
2	25	2 1S 0	5 1D 2	7.112E-02	8.076E-02	9.700E-02	1.296E-01	1.893E-01	2.781E-01	3.829E-01	4.830E-01	5.637E-01
2	26	2 1S 0	5 3F -1	3.836E-02	4.042E-02	4.009E-02	3.707E-02	3.201E-02	2.568E-02	1.903E-02	1.310E-02	8.484E-03
2	27	2 1S 0	5 1F 3	8.834E-02	1.039E-01	1.295E-01	1.681E-01	2.204E-01	2.762E-01	3.192E-01	3.409E-01	3.443E-01
2	28	2 1S 0	5 3G -1	2.367E-02	1.929E-02	1.507E-02	1.140E-02	8.329E-03	5.804E+00	3.842E-03	2.429E-03	1.486E-03
2	29	2 1S 0	5 1G 4	4.146E-02	4.233E-02	4.377E-02	4.673E-02	4.971E-02	5.011E-02	4.685E-02	4.115E-02	3.499E-02
2	30	2 1S 0	5 1P 1	4.363E-02	5.476E-02	6.919E-02	8.892E-02	1.208E-01	1.769E-01	2.685E-01	3.996E-01	5.658E-01
# Collision strengths between 2^3Pj levels are the 10^4K values from Keith Berrington:
#
# /* >>refer      he1     cs      Berrington, Keith, 2001, private communication - email follows
# > Dear Gary,
# > I could not find any literature on the He fine-structure
# > problem (but I didn't look very hard, so there may be 
# > something somewhere). However, I did a quick R-matrix run to 
# > see what the magnitude of the collision strengths are... At 
# > 1000K, I get the effective collision strength for 2^3P J=0-1, 
# >  0-2, 1-2 as 0.8,0.7,2.7; for 10000K I get 1.2, 2.1, 6.0
# */
#
3	4	2 3P 0	2 3P 1	1.200E+00	1.200E+00	1.200E+00	1.200E+00	1.200E+00	1.200E+00	1.200E+00	1.200E+00	1.200E+00
3	5	2 3P 0	2 3P 2	2.100E+00	2.100E+00	2.100E+00	2.100E+00	2.100E+00	2.100E+00	2.100E+00	2.100E+00	2.100E+00
3	6	2 3P 0	2 1P 1	4.099e-01	4.732e-01	5.008e-01	4.801e-01	4.222e-01	3.483e-01	2.738e-01	2.063e-01	1.496e-01	
3	7	2 3P 0	3 3S 1	6.509e-01	6.238e-01	6.476e-01	7.817e-01	1.103e+00	1.693e+00	2.591e+00	3.747e+00	5.054e+00	
3	8	2 3P 0	3 1S 0	7.507e-02	7.097e-02	6.248e-02	5.148e-02	3.980e-02	2.900e-02	2.003e-02	1.320e-02	8.351e-03	
3	9	2 3P 0	3 3P -1	1.439e+00	1.472e+00	1.554e+00	1.728e+00	2.017e+00	2.419e+00	2.889e+00	3.368e+00	3.806e+00	
3	10	2 3P 0	3 3D -1	1.114e+00	1.598e+00	2.414e+00	3.877e+00	6.531e+00	1.107e+01	1.789e+01	2.671e+01	3.677e+01	
3	11	2 3P 0	3 1D 2	1.481e-01	1.503e-01	1.448e-01	1.324e-01	1.147e-01	9.320e-02	7.043e-02	4.963e-02	3.294e-02	
3	12	2 3P 0	3 1P 1	8.902e-02	9.569e-02	9.330e-02	8.294e-02	6.819e-02	5.280e-02	3.900e-02	2.754e-02	1.860e-02	
3	13	2 3P 0	4 3S 1	2.436e-01	1.976e-01	1.681e-01	1.591e-01	1.763e-01	2.251e-01	3.056e-01	4.111e-01	5.330e-01	
3	14	2 3P 0	4 1S 0	3.301e-02	2.960e-02	2.506e-02	2.001e-02	1.510e-02	1.082e-02	7.394e-03	4.834e-03	3.042e-03	
3	15	2 3P 0	4 3P -1	3.711e-01	3.628e-01	3.642e-01	3.857e-01	4.347e-01	5.096e-01	6.004e-01	6.933e-01	7.764e-01	
3	16	2 3P 0	4 3D -1	3.178e-01	4.014e-01	5.356e-01	7.674e-01	1.190e+00	1.917e+00	2.997e+00	4.374e+00	5.938e+00	
3	17	2 3P 0	4 1D 2	5.040e-02	4.753e-02	4.378e-02	3.932e-02	3.416e-02	2.816e-02	2.166e-02	1.549e-02	1.040e-02	
3	18	2 3P 0	4 3F -1	2.667e-01	3.151e-01	3.886e-01	4.976e-01	6.518e-01	8.322e-01	9.929e-01	1.102e+00	1.159e+00	
3	19	2 3P 0	4 1F 3	2.234e-02	2.134e-02	2.033e-02	1.870e-02	1.620e-02	1.300e-02	9.608e-03	6.577e-03	4.238e-03	
3	20	2 3P 0	4 1P 1	2.670e-02	2.968e-02	2.999e-02	2.750e-02	2.313e-02	1.819e-02	1.353e-02	9.577e-03	6.454e-03	
3	21	2 3P 0	5 3S 1	6.206e-02	5.773e-02	5.393e-02	5.400e-02	6.119e-02	7.758e-02	1.030e-01	1.352e-01	1.721e-01	
3	22	2 3P 0	5 1S 0	1.607e-02	1.418e-02	1.193e-02	9.540e-03	7.226e-03	5.198e-03	3.560e-03	2.330e-03	1.467e-03	
3	23	2 3P 0	5 3P -1	1.223e-01	1.279e-01	1.350e-01	1.477e-01	1.697e-01	2.004e-01	2.361e-01	2.716e-01	3.030e-01	
3	24	2 3P 0	5 3D -1	1.508e-01	1.763e-01	2.179e-01	2.973e-01	4.490e-01	7.097e-01	1.093e+00	1.576e+00	2.120e+00	
3	25	2 3P 0	5 1D 2	2.337e-02	2.220e-02	2.036e-02	1.821e-02	1.584e-02	1.311e-02	1.012e-02	7.258e-03	4.880e-03	
# point for logT = 5.50 changed from 4.966 to 4.946 as per John Tully email, Feb 23, 01
3	26	2 3P 0	5 3F -1	1.516e-01	1.703e-01	2.010e-01	2.503e-01	3.229e-01	4.103e-01	4.913e-01	5.496e-01	5.822e-01	
3	27	2 3P 0	5 1F 3	1.739e-02	1.606e-02	1.451e-02	1.274e-02	1.074e-02	8.510e-03	6.262e-03	4.292e-03	2.777e-03	
