20190102 # magic number
# Give level energies in cm^-1 for each H-like ion.
# Each line gives n, l, S, J, energy.
# The last entry for each ion is the ionization potential.
# It is marked with negative quantum numbers. The ionization
# potential MUST be the last entry for a given element!
# It is used as a sentinel to switch to the next element.
#
# These data were calculated using the ATLL r123.
#
# hydrogen
 2 -1 -1 -1 21142000
 3 -1 -1 -1 25057000
 4 -1 -1 -1 26425400
 5 -1 -1 -1 27058300
 6 -1 -1 -1 27402010
 7 -1 -1 -1 27609180
 8 -1 -1 -1 27743620
 9 -1 -1 -1 27835784
10 -1 -1 -1 27901702
11 -1 -1 -1 27950471
12 -1 -1 -1 27987562
13 -1 -1 -1 28016426
14 -1 -1 -1 28039329
15 -1 -1 -1 28057805
-1 -1 -1 -1 28182668.5
#
# chlorine
 1 -1 -1 -1 0
 2 -1 -1 -1 23878000
 3 -1 -1 -1 28300000
 4 -1 -1 -1 29845200
 5 -1 -1 -1 30559800
 6 -1 -1 -1 30947860
 7 -1 -1 -1 31181760
 8 -1 -1 -1 31333540
 9 -1 -1 -1 31437590
10 -1 -1 -1 31512006
11 -1 -1 -1 31567064
12 -1 -1 -1 31608937
13 -1 -1 -1 31641524
14 -1 -1 -1 31667379
15 -1 -1 -1 31688237
-1 -1 -1 -1 31829198
#
# argon
 1 -1 -1 -1 0
 2 -1 -1 -1 26783000
 3 -1 -1 -1 31743000
 4 -1 -1 -1 33475700
 5 -1 -1 -1 34277000
 6 -1 -1 -1 34712080
 7 -1 -1 -1 34974330
 8 -1 -1 -1 35144510
 9 -1 -1 -1 35261160
10 -1 -1 -1 35344600
11 -1 -1 -1 35406326
12 -1 -1 -1 35453272
13 -1 -1 -1 35489806
14 -1 -1 -1 35518793
15 -1 -1 -1 35542178
-1 -1 -1 -1 35700212
#
# potassium
 1 -1 -1 -1 0
 2 -1 -1 -1 29857000
 3 -1 -1 -1 35386000
 4 -1 -1 -1 37317400
 5 -1 -1 -1 38210400
 6 -1 -1 -1 38695200
 7 -1 -1 -1 38987430
 8 -1 -1 -1 39177050
 9 -1 -1 -1 39307040
10 -1 -1 -1 39400010
-1 -1 -1 -1 39796240
#
# calcium
 1 -1 -1 -1 0
 2 -1 -1 -1 33101000
 3 -1 -1 -1 39230000
 4 -1 -1 -1 41371000
 5 -1 -1 -1 42360700
 6 -1 -1 -1 42898000
 7 -1 -1 -1 43221820
 8 -1 -1 -1 43431950
 9 -1 -1 -1 43575990
10 -1 -1 -1 43679010
-1 -1 -1 -1 44118056
#
# scandium
