 ================================================
       I  NZ  NE  ISLP  ILV        E(RYD)      NP
 ================================================
       1   3   2   100    1  -5.53159E+00      55
  3.743040E-01 1.158E+00
  3.957700E-01 1.034E+00
  4.184260E-01 9.232E-01
  4.423350E-01 8.241E-01
  4.675650E-01 7.355E-01
  4.941840E-01 6.565E-01
  5.222660E-01 5.859E-01
  5.518870E-01 5.229E-01
  5.831280E-01 4.666E-01
  6.160730E-01 4.164E-01
  6.508120E-01 3.715E-01
  6.874360E-01 3.315E-01
  7.260440E-01 2.957E-01
  7.667380E-01 2.638E-01
  8.096240E-01 2.353E-01
  8.548160E-01 2.099E-01
  9.024320E-01 1.872E-01
  9.525940E-01 1.670E-01
  1.005430E+00 1.489E-01
  1.061080E+00 1.328E-01
  1.119690E+00 1.184E-01
  1.181390E+00 1.056E-01
  1.246360E+00 9.416E-02
  1.314740E+00 8.395E-02
  1.386720E+00 7.484E-02
  1.462470E+00 6.672E-02
  1.542170E+00 5.947E-02
  1.626030E+00 5.301E-02
  1.713770E+00 4.727E-02
  1.810340E+00 4.179E-02
  1.921940E+00 3.655E-02
  2.029900E+00 3.229E-02
  2.235450E+00 2.584E-02
  2.358857E+00 2.345E-02
  2.488835E+00 2.084E-02
  2.625723E+00 1.852E-02
  2.769870E+00 1.645E-02
  2.921651E+00 1.462E-02
  3.081456E+00 1.299E-02
  3.249691E+00 1.154E-02
       7   3   2   100    7  -8.33004E-02      64
  6.247535E-02 2.716E+01
  6.677151E-02 2.359E+01
  7.503599E-02 1.880E+01
  8.326048E-02 1.533E+01
  8.810878E-02 1.370E+01
  9.323633E-02 1.224E+01
  9.865868E-02 1.094E+01
  1.043930E-01 9.776E+00
  1.104560E-01 8.735E+00
  1.168660E-01 7.805E+00
  1.236430E-01 6.974E+00
  1.308080E-01 6.231E+00
  1.383820E-01 5.567E+00
  1.463870E-01 4.973E+00
  1.548480E-01 4.443E+00
  1.637900E-01 3.969E+00
  1.732400E-01 3.545E+00
  1.832250E-01 3.167E+00
  1.937750E-01 2.829E+00
  2.049220E-01 2.526E+00
  2.166970E-01 2.256E+00
  2.291360E-01 2.015E+00
  2.422740E-01 1.800E+00
  2.561500E-01 1.607E+00
  2.708030E-01 1.435E+00
  2.862770E-01 1.282E+00
  3.026150E-01 1.144E+00
  3.198650E-01 1.022E+00
  3.380750E-01 9.122E-01
  3.572960E-01 8.144E-01
  3.775850E-01 7.271E-01
  3.989960E-01 6.491E-01
  4.215910E-01 5.794E-01
  4.454330E-01 5.172E-01
  4.705870E-01 4.616E-01
  4.971240E-01 4.120E-01
  5.251170E-01 3.677E-01
  5.546420E-01 3.282E-01
  5.857800E-01 2.928E-01
  6.186160E-01 2.613E-01
  6.532390E-01 2.332E-01
  6.897430E-01 2.081E-01
  7.282250E-01 1.856E-01
  7.687890E-01 1.656E-01
  8.115420E-01 1.477E-01
  8.565970E-01 1.318E-01
  9.040740E-01 1.176E-01
  9.540970E-01 1.049E-01
  1.006800E+00 9.354E-02
  1.062310E+00 8.342E-02
  1.120780E+00 7.440E-02
  1.182360E+00 6.635E-02
  1.247210E+00 5.917E-02
  1.315490E+00 5.276E-02
  1.387370E+00 4.704E-02
  1.463040E+00 4.194E-02
  1.542690E+00 3.739E-02
  1.626520E+00 3.334E-02
  1.683300E+00 3.094E-02
  1.779870E+00 2.728E-02
  1.891480E+00 2.378E-02
  2.103880E+00 1.862E-02
  2.204980E+00 1.668E-02
  2.327143E+00 1.524E-02
       8   3   2   100    8  -6.36147E-02      65
  4.771104E-02 3.278E+01
  5.535030E-02 2.435E+01
  6.357467E-02 1.849E+01
  6.722772E-02 1.652E+01
  7.108980E-02 1.476E+01
  7.517290E-02 1.319E+01
  7.948941E-02 1.179E+01
  8.405262E-02 1.053E+01
  8.887631E-02 9.409E+00
  9.397513E-02 8.407E+00
  9.936452E-02 7.511E+00
  1.050610E-01 6.710E+00
  1.110810E-01 5.995E+00
  1.174430E-01 5.355E+00
  1.241670E-01 4.784E+00
  1.312720E-01 4.274E+00
  1.387790E-01 3.818E+00
  1.467120E-01 3.410E+00
  1.550930E-01 3.046E+00
  1.639470E-01 2.721E+00
  1.733000E-01 2.430E+00
  1.831810E-01 2.170E+00
  1.936170E-01 1.938E+00
  2.046400E-01 1.731E+00
  2.162820E-01 1.546E+00
  2.285760E-01 1.381E+00
  2.415590E-01 1.233E+00
  2.552680E-01 1.101E+00
  2.697420E-01 9.830E-01
  2.850230E-01 8.777E-01
  3.011550E-01 7.837E-01
  3.181840E-01 6.997E-01
  3.361580E-01 6.247E-01
  3.551280E-01 5.577E-01
  3.751490E-01 4.978E-01
  3.962750E-01 4.444E-01
  4.185680E-01 3.967E-01
  4.420890E-01 3.541E-01
  4.669030E-01 3.161E-01
  4.930800E-01 2.821E-01
  5.206930E-01 2.518E-01
  5.498160E-01 2.247E-01
  5.805310E-01 2.005E-01
  6.129200E-01 1.789E-01
  6.470740E-01 1.597E-01
  6.830830E-01 1.425E-01
  7.210470E-01 1.271E-01
  7.610660E-01 1.134E-01
  8.032480E-01 1.012E-01
  8.477070E-01 9.028E-02
  8.945600E-01 8.054E-02
  9.439310E-01 7.184E-02
  9.959510E-01 6.409E-02
  1.050760E+00 5.716E-02
  1.108490E+00 5.098E-02
  1.169310E+00 4.547E-02
  1.233360E+00 4.055E-02
  1.300810E+00 3.617E-02
  1.371840E+00 3.225E-02
  1.446630E+00 2.876E-02
  1.525370E+00 2.564E-02
  1.608260E+00 2.286E-02
  1.663610E+00 2.124E-02
  1.760180E+00 1.869E-02
  1.858846E+00 1.684E-02
       9   3   2   100    9  -5.01642E-02      64
  3.762322E-02 4.018E+01
  4.189980E-02 3.132E+01
  5.012430E-02 2.187E+01
  5.297100E-02 1.954E+01
  5.597990E-02 1.746E+01
  5.916020E-02 1.560E+01
  6.252140E-02 1.394E+01
  6.607372E-02 1.245E+01
  6.982809E-02 1.112E+01
  7.379580E-02 9.938E+00
  7.798892E-02 8.878E+00
  8.241999E-02 7.931E+00
  8.710247E-02 7.086E+00
  9.205049E-02 6.330E+00
  9.727877E-02 5.654E+00
  1.028030E-01 5.051E+00
  1.086400E-01 4.512E+00
  1.148070E-01 4.030E+00
  1.213220E-01 3.600E+00
  1.282050E-01 3.216E+00
  1.354770E-01 2.872E+00
  1.431580E-01 2.565E+00
  1.512720E-01 2.291E+00
  1.598420E-01 2.046E+00
  1.688930E-01 1.828E+00
  1.784530E-01 1.632E+00
  1.885490E-01 1.458E+00
  1.992110E-01 1.302E+00
  2.104700E-01 1.163E+00
