SEQ='MG'     NUCCHG=29                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 325119064.1  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)   325693.6 
     3          2S2 2P6 3P1         (2)1( 1.5)   360557.4 
     4          2S2 2P6 3D1         (2)2( 1.5)   813451.6 
     5          2S2 2P6 3D1         (2)2( 2.5)   821532.7 

   IC RESOLVED LEVEL INDEXING           BWNR= 330181359.8 NLVL=  1125
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   589   807  3  -1    7.797832E+01   1.163E+13   1.083E+13   2.231E+14   5.237E+13   1.080E+12   8.045E+13   3.021E+13   5.898E+13
   591   807  3  -1    7.767255E+01   6.005E+11
   594   807  3  -1    7.659617E+01   1.554E+12
   595   807  3  -1    7.655344E+01   8.234E+11
   596   807  3  -1    7.567710E+01   1.080E+10
   597   807  3  -1    6.895795E+01   4.128E+10
   598   807  3  -1    6.891165E+01   8.244E+08
   599   807  3  -1    6.885773E+01   5.792E+08
   600   807  3  -1    6.856434E+01   7.469E+10
   604   807  3  -1    6.844931E+01   5.217E+10
   587   808  3  -1    8.416532E+01   1.487E+13   6.847E+12   1.057E+14   3.403E+13   7.558E+12   6.251E+13   9.698E+11   6.596E+11
   588   808  3  -1    7.812295E+01   4.164E+11
   589   808  3  -1    7.799112E+01   3.205E+11
   590   808  3  -1    7.795626E+01   2.804E+09
   591   808  3  -1    7.768535E+01   1.796E+11
   592   808  3  -1    7.685485E+01   1.377E+12
   593   808  3  -1    7.663604E+01   4.951E+10
   594   808  3  -1    7.660896E+01   2.585E+10
   596   808  3  -1    7.568989E+01   1.780E+11
   600   808  3  -1    6.857714E+01   6.695E+09
   601   808  3  -1    6.857580E+01   1.040E+11
   602   808  3  -1    6.855657E+01   1.358E+10
   603   808  3  -1    6.849450E+01   3.167E+09
   605   808  3  -1    6.759480E+01   7.525E+09
   587   809  3  -1    8.419614E+01   2.394E+12   2.871E+12   1.448E+13   7.848E+12   1.796E+11   1.978E+12   3.109E+12   1.367E+12
   588   809  3  -1    7.815376E+01   2.227E+10
   589   809  3  -1    7.802193E+01   2.108E+11
   590   809  3  -1    7.798708E+01   3.994E+10
   591   809  3  -1    7.771616E+01   2.620E+11
   592   809  3  -1    7.688566E+01   2.629E+11
   593   809  3  -1    7.666685E+01   2.614E+10
   594   809  3  -1    7.663978E+01   3.374E+11
   596   809  3  -1    7.572071E+01   6.985E+10
   597   809  3  -1    6.900156E+01   1.883E+10
   600   809  3  -1    6.860795E+01   2.133E+10
   601   809  3  -1    6.860662E+01   2.879E+11
   602   809  3  -1    6.858739E+01   3.281E+10
   603   809  3  -1    6.852531E+01   1.486E+11
   605   809  3  -1    6.762561E+01   4.104E+09
   589   810  3  -1    7.803864E+01   5.241E+10   8.639E+12   5.423E+13   6.764E+12   1.171E+13   2.002E+13   6.153E+12   9.583E+12
   590   810  3  -1    7.800378E+01   1.225E+13
   591   810  3  -1    7.773287E+01   1.713E+11
   593   810  3  -1    7.668356E+01   1.188E+12
   594   810  3  -1    7.665649E+01   1.318E+11
   595   810  3  -1    7.661376E+01   9.182E+10
   596   810  3  -1    7.573742E+01   2.546E+10
   597   810  3  -1    6.901827E+01   8.698E+09
   598   810  3  -1    6.897197E+01   3.290E+10
   600   810  3  -1    6.862466E+01   5.832E+08
   602   810  3  -1    6.860409E+01   1.119E+10
   603   810  3  -1    6.854202E+01   2.859E+09
   589   811  3  -1    7.805002E+01   1.867E+12   5.925E+12   1.220E+14   2.068E+13   4.218E+13   1.620E+12   2.039E+13   3.711E+13
   590   811  3  -1    7.801516E+01   9.842E+11
   591   811  3  -1    7.774425E+01   4.318E+10
   593   811  3  -1    7.669494E+01   2.249E+11
   594   811  3  -1    7.666786E+01   2.503E+12
   595   811  3  -1    7.662514E+01   2.713E+11
   596   811  3  -1    7.574879E+01   6.341E+09
   597   811  3  -1    6.902965E+01   1.491E+09
   600   811  3  -1    6.863604E+01   2.931E+11
   602   811  3  -1    6.861547E+01   1.553E+11
   603   811  3  -1    6.855340E+01   1.215E+10
   587   812  3  -1    8.425026E+01   2.244E+11   7.652E+12   2.165E+13   2.967E+12   9.312E+12   4.567E+12   3.418E+12   1.387E+12
   588   812  3  -1    7.820788E+01   6.204E+12
   589   812  3  -1    7.807605E+01   4.604E+11
   590   812  3  -1    7.804120E+01   2.476E+11
   591   812  3  -1    7.777028E+01   5.535E+09
   592   812  3  -1    7.693978E+01   2.754E+11
   593   812  3  -1    7.672097E+01   2.685E+12
   594   812  3  -1    7.669390E+01   5.661E+11
   596   812  3  -1    7.577483E+01   1.306E+09
   597   812  3  -1    6.905568E+01   8.096E+09
   600   812  3  -1    6.866207E+01   5.030E+10
   601   812  3  -1    6.866074E+01   8.928E+11
   602   812  3  -1    6.864150E+01   3.439E+11
   603   812  3  -1    6.857943E+01   8.936E+09
   605   812  3  -1    6.767973E+01   2.673E+10
   589   813  3  -1    7.808918E+01   1.912E+12   5.927E+12   1.302E+14   4.611E+13   5.207E+13   1.176E+12   1.224E+12   2.957E+13
   591   813  3  -1    7.778341E+01   2.098E+12
   594   813  3  -1    7.670703E+01   1.655E+12
   595   813  3  -1    7.666430E+01   1.224E+12
   596   813  3  -1    7.578796E+01   5.608E+11
   598   813  3  -1    6.902251E+01   7.970E+09
   599   813  3  -1    6.896859E+01   1.257E+10
   600   813  3  -1    6.867520E+01   4.188E+09
   603   813  3  -1    6.859256E+01   6.930E+10
   604   813  3  -1    6.856017E+01   1.397E+11
   589   815  3  -1    7.811110E+01   4.522E+12   7.978E+12   8.371E+13   5.711E+12   1.239E+13   7.903E+12   1.145E+13   4.626E+13
   590   815  3  -1    7.807624E+01   1.990E+12
   591   815  3  -1    7.780532E+01   1.879E+11
   593   815  3  -1    7.675601E+01   1.346E+12
   594   815  3  -1    7.672894E+01   3.580E+11
   595   815  3  -1    7.668621E+01   3.709E+11
   596   815  3  -1    7.580987E+01   8.133E+10
   597   815  3  -1    6.909072E+01   4.140E+10
   598   815  3  -1    6.904442E+01   5.428E+10
   600   815  3  -1    6.869711E+01   7.018E+10
   602   815  3  -1    6.867655E+01   3.078E+10
   603   815  3  -1    6.861448E+01   1.016E+11
   589   816  3  -1    7.813800E+01   3.372E+11   6.628E+12   4.590E+13   1.175E+12   1.866E+09   3.654E+13   2.564E+12   5.618E+12
   591   816  3  -1    7.783223E+01   7.955E+12
   594   816  3  -1    7.675585E+01   1.981E+11
   595   816  3  -1    7.671312E+01   3.941E+11
   596   816  3  -1    7.583678E+01   1.688E+11
   597   816  3  -1    6.911763E+01   4.867E+09
   598   816  3  -1    6.907133E+01   9.851E+08
   599   816  3  -1    6.901741E+01   3.121E+09
   600   816  3  -1    6.872402E+01   7.495E+09
   604   816  3  -1    6.860899E+01   2.740E+10
   589   817  3  -1    7.814845E+01   1.066E+13   1.579E+13   9.856E+13   2.568E+13   1.594E+13   4.108E+13   3.729E+12   1.213E+13
   590   817  3  -1    7.811360E+01   5.777E+12
   591   817  3  -1    7.784268E+01   3.219E+10
   593   817  3  -1    7.679337E+01   8.368E+11
   594   817  3  -1    7.676630E+01   8.143E+11
   595   817  3  -1    7.672357E+01   2.292E+10
   596   817  3  -1    7.584723E+01   9.823E+08
   597   817  3  -1    6.912808E+01   1.106E+09
   598   817  3  -1    6.908178E+01   3.994E+09
   600   817  3  -1    6.873447E+01   1.629E+11
   602   817  3  -1    6.871391E+01   3.956E+10
   603   817  3  -1    6.865183E+01   9.251E+10
   595   818  3  -1    7.675225E+01   5.055E+12   3.942E+12   1.412E+14   1.335E+14   0.000E+00   1.016E+12   1.039E+12   5.707E+12
   598   818  3  -1    6.911046E+01   7.030E+09
   604   818  3  -1    6.864812E+01   5.451E+09
   587   819  3  -1    8.436185E+01   6.673E+10   2.906E+13   1.165E+14   2.265E+12   2.066E+13   8.307E+13   7.159E+12   3.365E+12
   588   819  3  -1    7.831947E+01   6.588E+12
   589   819  3  -1    7.818764E+01   7.253E+11
   590   819  3  -1    7.815279E+01   2.513E+13
   591   819  3  -1    7.788187E+01   6.323E+09
   592   819  3  -1    7.705137E+01   8.206E+10
   593   819  3  -1    7.683256E+01   2.614E+11
   594   819  3  -1    7.680549E+01   2.587E+10
   596   819  3  -1    7.588642E+01   2.477E+09
   597   819  3  -1    6.916727E+01   6.297E+09
   600   819  3  -1    6.877366E+01   9.919E+08
   601   819  3  -1    6.877233E+01   7.153E+10
   602   819  3  -1    6.875310E+01   2.720E+10
   603   819  3  -1    6.869102E+01   6.019E+10
   599   820  3  -1    6.908761E+01   1.687E+09   4.247E+11   4.157E+12   0.000E+00   0.000E+00   0.000E+00   1.261E+12   2.897E+12
   604   820  3  -1    6.867919E+01   5.174E+11
   589   821  3  -1    7.821681E+01   6.231E+12   7.433E+12   1.065E+14   7.562E+13   7.351E+11   1.712E+13   3.060E+12   9.928E+12
   591   821  3  -1    7.791104E+01   2.063E+11
   594   821  3  -1    7.683466E+01   1.004E+12
   595   821  3  -1    7.679193E+01   1.830E+12
   596   821  3  -1    7.591558E+01   4.106E+10
   597   821  3  -1    6.919644E+01   6.891E+09
   598   821  3  -1    6.915014E+01   3.127E+10
   599   821  3  -1    6.909622E+01   4.659E+10
   600   821  3  -1    6.880283E+01   1.905E+11
   603   821  3  -1    6.872019E+01   4.117E+09
   604   821  3  -1    6.868780E+01   1.806E+10
   590   822  3  -1    7.820591E+01   5.605E+12   1.728E+13   9.056E+13   3.797E+12   2.618E+13   5.627E+13   1.454E+12   2.854E+12
   593   822  3  -1    7.688568E+01   1.283E+11
   602   822  3  -1    6.880622E+01   2.590E+10
   589   823  3  -1    7.826092E+01   1.906E+12   6.913E+12   1.246E+14   4.619E+13   2.223E+13   1.621E+13   3.333E+13   6.689E+12
   590   823  3  -1    7.822607E+01   2.140E+11
   591   823  3  -1    7.795515E+01   2.062E+11
   593   823  3  -1    7.690584E+01   3.548E+12
   594   823  3  -1    7.687877E+01   9.931E+10
   595   823  3  -1    7.683604E+01   1.455E+12
   596   823  3  -1    7.595970E+01   6.347E+10
   597   823  3  -1    6.924055E+01   4.312E+10
   598   823  3  -1    6.919425E+01   2.209E+10
   600   823  3  -1    6.884694E+01   3.692E+10
   603   823  3  -1    6.876430E+01   2.328E+11
   587   824  3  -1    8.444663E+01   1.460E+11   8.874E+12   5.656E+13   4.764E+12   3.147E+11   8.585E+12   3.222E+13   1.068E+13
   588   824  3  -1    7.840426E+01   7.502E+12
   589   824  3  -1    7.827243E+01   1.438E+12
   590   824  3  -1    7.823757E+01   4.020E+09
   591   824  3  -1    7.796666E+01   1.011E+12
   592   824  3  -1    7.713616E+01   7.729E+11
   593   824  3  -1    7.691735E+01   4.869E+10
   594   824  3  -1    7.689027E+01   8.999E+11
   596   824  3  -1    7.597120E+01   5.299E+10
   597   824  3  -1    6.925206E+01   5.226E+10
   600   824  3  -1    6.885845E+01   9.638E+10
   601   824  3  -1    6.885711E+01   1.775E+10
   602   824  3  -1    6.883788E+01   4.125E+10
   603   824  3  -1    6.877581E+01   2.566E+10
   605   824  3  -1    6.787611E+01   1.960E+10
   587   825  3  -1    8.448188E+01   1.368E+10   7.614E+12   8.542E+13   2.563E+11   1.981E+13   1.168E+13   4.678E+13   6.891E+12
   588   825  3  -1    7.843950E+01   1.812E+12
   589   825  3  -1    7.830767E+01   1.807E+11
   590   825  3  -1    7.827282E+01   1.788E+11
   591   825  3  -1    7.800190E+01   6.541E+11
   592   825  3  -1    7.717140E+01   1.223E+13
   593   825  3  -1    7.695259E+01   6.930E+11
   594   825  3  -1    7.692552E+01   6.606E+10
   596   825  3  -1    7.600645E+01   4.833E+10
   597   825  3  -1    6.928730E+01   8.304E+10
   600   825  3  -1    6.889369E+01   1.459E+11
   601   825  3  -1    6.889236E+01   6.158E+09
   602   825  3  -1    6.887313E+01   3.656E+10
   603   825  3  -1    6.881105E+01   3.089E+10
   605   825  3  -1    6.791135E+01   9.742E+09
   589   826  3  -1    7.833419E+01   2.081E+12   9.318E+12   1.259E+14   4.033E+12   2.459E+13   1.842E+13   5.954E+13   1.930E+13
   590   826  3  -1    7.829933E+01   3.041E+11
   591   826  3  -1    7.802842E+01   3.655E+12
   593   826  3  -1    7.697911E+01   1.235E+12
   594   826  3  -1    7.695204E+01   5.483E+11
   595   826  3  -1    7.690931E+01   1.243E+12
   596   826  3  -1    7.603296E+01   1.445E+11
   597   826  3  -1    6.931382E+01   2.415E+10
   598   826  3  -1    6.926752E+01   4.470E+10
   600   826  3  -1    6.892021E+01   5.554E+10
   602   826  3  -1    6.889964E+01   1.327E+10
   603   826  3  -1    6.883757E+01   7.484E+10
   590   827  3  -1    7.830112E+01   6.792E+12   2.168E+13   9.006E+13   8.856E+10   3.243E+13   5.651E+13   1.976E+09   1.024E+12
   593   827  3  -1    7.698090E+01   3.914E+11
   602   827  3  -1    6.890143E+01   4.330E+10
   589   828  3  -1    7.834802E+01   2.215E+12   5.668E+12   1.658E+14   1.054E+14   2.298E+13   2.860E+12   8.347E+12   2.617E+13
   591   828  3  -1    7.804225E+01   1.869E+12
   594   828  3  -1    7.696587E+01   3.802E+11
   595   828  3  -1    7.692314E+01   1.951E+11
   596   828  3  -1    7.604680E+01   2.057E+12
   597   828  3  -1    6.932765E+01   6.558E+10
   598   828  3  -1    6.928135E+01   8.099E+10
   599   828  3  -1    6.922743E+01   2.762E+10
   600   828  3  -1    6.893404E+01   2.912E+11
   603   828  3  -1    6.885140E+01   3.606E+11
   604   828  3  -1    6.881901E+01   1.447E+11
   589   829  3  -1    7.837323E+01   1.175E+12   1.219E+13   9.846E+13   6.024E+13   9.011E+12   1.661E+13   4.001E+12   8.602E+12
   590   829  3  -1    7.833838E+01   6.267E+11
   591   829  3  -1    7.806746E+01   6.756E+12
   593   829  3  -1    7.701815E+01   5.259E+12
   594   829  3  -1    7.699108E+01   1.361E+11
   595   829  3  -1    7.694835E+01   3.657E+11
   596   829  3  -1    7.607201E+01   1.270E+10
   597   829  3  -1    6.935286E+01   9.888E+09
   598   829  3  -1    6.930656E+01   2.767E+10
   600   829  3  -1    6.895925E+01   1.835E+10
   602   829  3  -1    6.893868E+01   6.446E+08
   603   829  3  -1    6.887661E+01   3.113E+09
   587   830  3  -1    8.457664E+01   1.071E+10   8.124E+12   2.292E+13   1.691E+12   1.426E+12   1.187E+13   1.451E+12   6.483E+12
   588   830  3  -1    7.853426E+01   2.658E+12
   589   830  3  -1    7.840243E+01   2.149E+10
   590   830  3  -1    7.836757E+01   2.058E+12
   591   830  3  -1    7.809666E+01   6.852E+10
   592   830  3  -1    7.726616E+01   2.630E+12
   593   830  3  -1    7.704735E+01   5.446E+11
   594   830  3  -1    7.702028E+01   1.569E+12
   596   830  3  -1    7.610121E+01   2.516E+11
   600   830  3  -1    6.898845E+01   5.337E+08
   602   830  3  -1    6.896788E+01   3.116E+10
   603   830  3  -1    6.890581E+01   3.231E+11
   590   831  3  -1    7.837296E+01   2.519E+11   6.512E+12   5.835E+13   7.181E+12   2.303E+12   1.809E+13   3.065E+13   1.215E+11
   593   831  3  -1    7.705274E+01   1.907E+12
   602   831  3  -1    6.897327E+01   1.158E+10
   595   832  3  -1    7.699032E+01   1.874E+12   1.555E+12   3.633E+13   2.342E+13   0.000E+00   3.694E+12   1.452E+12   7.767E+12
   598   832  3  -1    6.934853E+01   2.373E+10
   599   832  3  -1    6.929461E+01   1.104E+10
   604   832  3  -1    6.888619E+01   6.808E+10
   589   833  3  -1    7.844201E+01   7.744E+11   1.479E+13   1.098E+14   2.926E+13   1.081E+13   1.940E+13   2.232E+13   2.801E+13
   590   833  3  -1    7.840715E+01   4.413E+12
   591   833  3  -1    7.813624E+01   8.663E+12
   593   833  3  -1    7.708693E+01   1.141E+12
   594   833  3  -1    7.705986E+01   7.368E+11
   595   833  3  -1    7.701713E+01   5.865E+11
   596   833  3  -1    7.614078E+01   1.070E+11
   597   833  3  -1    6.942164E+01   1.747E+10
   598   833  3  -1    6.937534E+01   2.269E+10
   600   833  3  -1    6.902803E+01   2.930E+09
   602   833  3  -1    6.900746E+01   5.887E+10
   603   833  3  -1    6.894539E+01   2.725E+11
   589   834  3  -1    7.844293E+01   3.921E+12   5.799E+12   9.655E+13   2.237E+13   2.909E+13   2.687E+12   2.546E+13   1.694E+13
   591   834  3  -1    7.813716E+01   1.845E+12
   594   834  3  -1    7.706078E+01   5.990E+11
   595   834  3  -1    7.701805E+01   3.155E+11
   596   834  3  -1    7.614171E+01   1.237E+11
   597   834  3  -1    6.942256E+01   9.038E+09
   598   834  3  -1    6.937626E+01   2.584E+10
   599   834  3  -1    6.932234E+01   2.678E+10
   600   834  3  -1    6.902895E+01   2.530E+11
   603   834  3  -1    6.894631E+01   1.807E+11
   604   834  3  -1    6.891392E+01   3.679E+11
   599   835  3  -1    6.934938E+01   1.614E+10   6.084E+11   4.996E+11   0.000E+00   0.000E+00   0.000E+00   4.232E+11   7.643E+10
   604   835  3  -1    6.894096E+01   7.274E+11
   588   836  3  -1    7.860535E+01   1.820E+13   1.220E+13   2.582E+13   4.393E+11   1.637E+13   2.280E+12   6.249E+12   4.891E+11
   589   836  3  -1    7.847352E+01   1.162E+12
   590   836  3  -1    7.843866E+01   2.882E+11
   591   836  3  -1    7.816775E+01   1.533E+12
   592   836  3  -1    7.733725E+01   1.151E+12
   593   836  3  -1    7.711844E+01   6.858E+11
   594   836  3  -1    7.709137E+01   1.414E+10
   596   836  3  -1    7.617229E+01   5.434E+10
   597   836  3  -1    6.945315E+01   8.871E+10
   600   836  3  -1    6.905954E+01   8.507E+08
   601   836  3  -1    6.905820E+01   2.308E+09
   602   836  3  -1    6.903897E+01   2.089E+09
   603   836  3  -1    6.897690E+01   4.945E+09
   605   836  3  -1    6.807720E+01   2.778E+10
   595   837  3  -1    7.705781E+01   2.138E+12   2.454E+12   1.146E+14   3.134E+13   0.000E+00   3.001E+13   9.870E+11   5.223E+13
   598   837  3  -1    6.941602E+01   4.283E+10
   599   837  3  -1    6.936210E+01   3.206E+10
   604   837  3  -1    6.895368E+01   7.250E+11
   589   838  3  -1    7.848604E+01   3.215E+12   8.090E+12   6.754E+13   4.981E+13   3.892E+11   7.746E+12   1.550E+12   8.051E+12
   591   838  3  -1    7.818027E+01   1.122E+11
   594   838  3  -1    7.710389E+01   6.756E+12
   595   838  3  -1    7.706116E+01   5.475E+11
   596   838  3  -1    7.618481E+01   3.221E+10
   597   838  3  -1    6.946567E+01   1.557E+11
   598   838  3  -1    6.941937E+01   7.106E+10
   599   838  3  -1    6.936545E+01   1.017E+11
   600   838  3  -1    6.907206E+01   3.609E+09
   603   838  3  -1    6.898942E+01   9.736E+08
   604   838  3  -1    6.895703E+01   4.998E+08
   587   839  3  -1    8.466114E+01   6.624E+09   2.707E+13   6.622E+13   2.903E+12   2.748E+13   1.920E+13   1.360E+13   3.030E+12
   588   839  3  -1    7.861877E+01   6.398E+12
   589   839  3  -1    7.848694E+01   6.412E+12
   590   839  3  -1    7.845208E+01   8.538E+10
   591   839  3  -1    7.818116E+01   7.133E+12
   592   839  3  -1    7.735067E+01   5.029E+12
   593   839  3  -1    7.713185E+01   4.787E+10
   594   839  3  -1    7.710478E+01   2.000E+11
   596   839  3  -1    7.618571E+01   7.149E+10
   597   839  3  -1    6.946656E+01   1.451E+10
   600   839  3  -1    6.907296E+01   1.053E+10
   601   839  3  -1    6.907162E+01   1.295E+11
   602   839  3  -1    6.905239E+01   2.519E+09
   605   839  3  -1    6.809061E+01   3.897E+10
   589   840  3  -1    7.850920E+01   4.661E+11   6.331E+12   1.394E+14   1.876E+12   3.467E+13   3.107E+13   5.645E+13   1.530E+13
   590   840  3  -1    7.847434E+01   2.716E+11
   591   840  3  -1    7.820343E+01   5.161E+12
   593   840  3  -1    7.715412E+01   5.455E+11
   594   840  3  -1    7.712704E+01   1.776E+10
   595   840  3  -1    7.708432E+01   9.377E+10
   597   840  3  -1    6.948883E+01   3.877E+10
   598   840  3  -1    6.944253E+01   9.171E+08
   600   840  3  -1    6.909522E+01   1.311E+10
   602   840  3  -1    6.907465E+01   1.461E+10
   603   840  3  -1    6.901258E+01   2.485E+09
   589   841  3  -1    7.854426E+01   2.319E+11   6.659E+12   8.248E+13   7.896E+12   1.539E+11   1.415E+13   1.141E+13   4.888E+13
   591   841  3  -1    7.823849E+01   4.502E+12
   594   841  3  -1    7.716211E+01   2.118E+12
   595   841  3  -1    7.711938E+01   1.554E+12
   596   841  3  -1    7.624304E+01   9.029E+10
   597   841  3  -1    6.952389E+01   4.216E+09
   598   841  3  -1    6.947759E+01   8.289E+10
   599   841  3  -1    6.942367E+01   2.685E+10
   600   841  3  -1    6.913028E+01   1.601E+09
   603   841  3  -1    6.904764E+01   2.301E+10
   604   841  3  -1    6.901525E+01   6.479E+09
   588   842  3  -1    7.869750E+01   4.553E+11   1.142E+13   3.531E+13   1.133E+13   3.541E+12   6.852E+12   1.211E+13   1.482E+12
   589   842  3  -1    7.856567E+01   6.170E+11
   590   842  3  -1    7.853082E+01   1.428E+12
   591   842  3  -1    7.825990E+01   1.470E+11
   592   842  3  -1    7.742940E+01   3.803E+12
   593   842  3  -1    7.721059E+01   1.818E+12
   594   842  3  -1    7.718352E+01   2.731E+12
   596   842  3  -1    7.626445E+01   2.668E+11
   597   842  3  -1    6.954530E+01   3.771E+09
   600   842  3  -1    6.915169E+01   2.451E+11
   601   842  3  -1    6.915036E+01   2.401E+09
   602   842  3  -1    6.913113E+01   6.702E+10
   589   843  3  -1    7.857258E+01   1.004E+12   7.027E+12   1.299E+14   3.515E+12   4.052E+12   3.055E+13   3.355E+13   5.823E+13
   590   843  3  -1    7.853773E+01   1.462E+10
   591   843  3  -1    7.826681E+01   3.514E+12
   593   843  3  -1    7.721750E+01   4.962E+10
   594   843  3  -1    7.719043E+01   4.712E+10
   595   843  3  -1    7.714770E+01   1.328E+12
   596   843  3  -1    7.627136E+01   2.915E+11
   598   843  3  -1    6.950591E+01   7.610E+10
   600   843  3  -1    6.915860E+01   3.182E+10
   602   843  3  -1    6.913803E+01   1.981E+09
   603   843  3  -1    6.907596E+01   1.329E+11
   589   844  3  -1    7.859668E+01   3.895E+11   2.149E+12   1.628E+14   6.372E+11   5.084E+13   2.035E+12   9.443E+13   1.488E+13
   590   844  3  -1    7.856183E+01   5.065E+11
   591   844  3  -1    7.829091E+01   9.412E+11
   593   844  3  -1    7.724160E+01   1.348E+09
   594   844  3  -1    7.721453E+01   2.594E+11
   595   844  3  -1    7.717180E+01   1.310E+11
   596   844  3  -1    7.629546E+01   3.760E+10
   597   844  3  -1    6.957631E+01   3.088E+09
   598   844  3  -1    6.953001E+01   2.472E+09
   600   844  3  -1    6.918270E+01   7.958E+09
   602   844  3  -1    6.916213E+01   8.392E+09
   603   844  3  -1    6.910006E+01   1.374E+10
   595   845  3  -1    7.718080E+01   7.444E+09   5.186E+11   2.093E+14   1.008E+10   0.000E+00   8.130E+13   1.448E+12   1.266E+14
   598   845  3  -1    6.953901E+01   5.106E+10
   599   845  3  -1    6.948508E+01   2.799E+11
   604   845  3  -1    6.907667E+01   1.932E+11
   589   846  3  -1    7.861165E+01   4.436E+12   4.872E+12   1.428E+14   1.205E+13   3.061E+13   2.058E+13   6.147E+13   1.809E+13
   591   846  3  -1    7.830588E+01   3.539E+10
   594   846  3  -1    7.722949E+01   5.056E+11
   595   846  3  -1    7.718677E+01   1.833E+11
   596   846  3  -1    7.631042E+01   1.247E+12
   597   846  3  -1    6.959128E+01   3.850E+09
   598   846  3  -1    6.954498E+01   1.372E+10
   599   846  3  -1    6.949105E+01   1.007E+11
   600   846  3  -1    6.919767E+01   6.011E+10
   604   846  3  -1    6.908264E+01   4.191E+10
   590   847  3  -1    7.860267E+01   3.706E+10   8.725E+12   2.055E+13   1.394E+13   1.359E+12   8.958E+11   3.857E+12   4.931E+11
   593   847  3  -1    7.728244E+01   2.805E+12
   602   847  3  -1    6.920298E+01   6.634E+10
   589   848  3  -1    7.868399E+01   2.346E+11   3.694E+12   1.738E+14   5.807E+12   3.451E+13   3.004E+13   2.139E+13   8.208E+13
   590   848  3  -1    7.864913E+01   2.287E+12
   591   848  3  -1    7.837822E+01   8.331E+08
   593   848  3  -1    7.732891E+01   4.614E+10
   594   848  3  -1    7.730183E+01   7.323E+11
   595   848  3  -1    7.725911E+01   6.116E+11
   596   848  3  -1    7.638276E+01   7.535E+09
   597   848  3  -1    6.966362E+01   1.230E+11
   598   848  3  -1    6.961732E+01   1.067E+11
   602   848  3  -1    6.924944E+01   1.651E+11
   603   848  3  -1    6.918737E+01   9.098E+10
   599   849  3  -1    6.956684E+01   4.988E+11   4.266E+11   6.169E+12   0.000E+00   0.000E+00   0.000E+00   8.569E+11   5.312E+12
   604   849  3  -1    6.915842E+01   2.265E+10
   595   850  3  -1    7.728374E+01   2.355E+10   3.105E+11   5.816E+12   1.581E+11   0.000E+00   2.085E+11   4.492E+12   9.575E+11
   598   850  3  -1    6.964195E+01   3.602E+11
   604   850  3  -1    6.917961E+01   1.183E+10
   595   851  3  -1    7.732744E+01   6.391E+08   1.064E+11   6.764E+13   2.589E+10   0.000E+00   2.830E+13   8.198E+11   3.849E+13
   598   851  3  -1    6.968565E+01   2.736E+10
   599   851  3  -1    6.963173E+01   5.490E+10
   604   851  3  -1    6.922331E+01   2.974E+10
   587   852  3  -1    8.492856E+01   9.929E+09   1.448E+13   1.610E+14   3.554E+12   2.938E+13   3.544E+13   7.885E+13   1.380E+13
   588   852  3  -1    7.888618E+01   1.901E+12
   589   852  3  -1    7.875435E+01   2.340E+09
   590   852  3  -1    7.871950E+01   2.444E+12
   591   852  3  -1    7.844858E+01   5.012E+12
   592   852  3  -1    7.761808E+01   2.871E+12
   593   852  3  -1    7.739927E+01   5.542E+11
   594   852  3  -1    7.737220E+01   4.710E+11
   596   852  3  -1    7.645313E+01   1.932E+11
   597   852  3  -1    6.973398E+01   9.348E+10
   601   852  3  -1    6.933904E+01   6.122E+11
   602   852  3  -1    6.931980E+01   7.905E+09
   603   852  3  -1    6.925773E+01   1.100E+10
   605   852  3  -1    6.835803E+01   1.184E+11
   589   853  3  -1    7.879449E+01   2.412E+12   5.215E+12   1.211E+14   7.158E+11   1.021E+13   1.334E+13   3.617E+12   9.317E+13
   590   853  3  -1    7.875964E+01   2.043E+12
   591   853  3  -1    7.848872E+01   1.216E+12
   593   853  3  -1    7.743941E+01   8.242E+08
   594   853  3  -1    7.741234E+01   1.967E+11
   595   853  3  -1    7.736961E+01   5.971E+10
   596   853  3  -1    7.649327E+01   5.913E+10
   597   853  3  -1    6.977412E+01   2.231E+09
   600   853  3  -1    6.938051E+01   1.152E+09
   602   853  3  -1    6.935995E+01   2.772E+10
   603   853  3  -1    6.929787E+01   1.538E+09
   589   854  3  -1    7.879925E+01   1.481E+12   4.888E+12   1.431E+14   2.546E+12   4.657E+13   1.185E+13   1.757E+13   6.457E+13
   591   854  3  -1    7.849348E+01   5.023E+12
   594   854  3  -1    7.741710E+01   2.605E+10
   595   854  3  -1    7.737437E+01   3.996E+09
   596   854  3  -1    7.649802E+01   8.197E+10
   597   854  3  -1    6.977888E+01   4.359E+10
   598   854  3  -1    6.973258E+01   1.362E+10
   599   854  3  -1    6.967866E+01   3.342E+09
   600   854  3  -1    6.938527E+01   4.712E+10
   603   854  3  -1    6.930263E+01   1.052E+11
   604   854  3  -1    6.927024E+01   1.997E+09
   595   855  3  -1    7.738738E+01   1.123E+11   6.485E+11   2.865E+12   1.371E+12   0.000E+00   4.890E+10   3.144E+11   1.130E+12
