SEQ='MG'     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 112598657.3  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)   139159.2 
     3          2S2 2P6 3P1         (2)1( 1.5)   141824.1 
     4          2S2 2P6 3D1         (2)2( 1.5)   334980.8 
     5          2S2 2P6 3D1         (2)2( 2.5)   335372.8 

   IC RESOLVED LEVEL INDEXING           BWNR= 113591701.4 NLVL=  1113
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   594   798  3  -1    2.053700E+01   3.209E+09
   595   798  3  -1    2.053512E+01   8.336E+09
   597   798  3  -1    1.748441E+01   1.651E+10
   598   798  3  -1    1.748251E+01   4.032E+09
   599   798  3  -1    1.748001E+01   1.035E+09
   602   798  3  -1    1.732384E+01   1.128E+08
   603   798  3  -1    1.731613E+01   2.018E+08
   588   799  3  -1    2.113317E+01   7.386E+10   1.415E+11   1.525E+13   1.408E+12   6.819E+12   1.101E+11   6.702E+12   2.146E+11
   590   799  3  -1    2.107936E+01   2.377E+10
   591   799  3  -1    2.106324E+01   7.366E+09
   593   799  3  -1    2.054511E+01   3.569E+09
   594   799  3  -1    2.054386E+01   3.259E+10
   595   799  3  -1    2.054198E+01   3.436E+09
   596   799  3  -1    2.006876E+01   2.554E+08
   597   799  3  -1    1.749127E+01   9.345E+08
   598   799  3  -1    1.748937E+01   2.086E+09
   601   799  3  -1    1.733154E+01   1.389E+08
   602   799  3  -1    1.733070E+01   1.676E+08
   603   799  3  -1    1.732299E+01   2.097E+09
   588   800  3  -1    2.114243E+01   1.156E+10   6.958E+10   8.936E+12   1.324E+12   1.739E+12   8.628E+11   2.951E+11   4.715E+12
   590   800  3  -1    2.108861E+01   2.604E+10
   591   800  3  -1    2.107250E+01   3.622E+09
   593   800  3  -1    2.055437E+01   4.339E+10
   594   800  3  -1    2.055312E+01   3.707E+09
   595   800  3  -1    2.055124E+01   1.008E+09
   596   800  3  -1    2.007802E+01   8.083E+08
   597   800  3  -1    1.750053E+01   2.744E+09
   598   800  3  -1    1.749863E+01   1.104E+09
   601   800  3  -1    1.734080E+01   2.370E+08
   602   800  3  -1    1.733996E+01   9.966E+08
   603   800  3  -1    1.733225E+01   1.392E+09
   588   801  3  -1    2.114317E+01   9.920E+10   1.864E+11   4.736E+13   5.665E+12   4.356E+12   6.800E+12   1.170E+13   1.884E+13
   591   801  3  -1    2.107323E+01   1.167E+11
   594   801  3  -1    2.055385E+01   1.456E+10
   595   801  3  -1    2.055197E+01   1.464E+10
   596   801  3  -1    2.007875E+01   1.738E+09
   597   801  3  -1    1.750126E+01   7.649E+08
   598   801  3  -1    1.749936E+01   1.494E+09
   599   801  3  -1    1.749686E+01   1.076E+08
   602   801  3  -1    1.734069E+01   8.994E+08
   603   801  3  -1    1.733298E+01   2.833E+09
   604   801  3  -1    1.731718E+01   8.633E+08
   588   802  3  -1    2.114845E+01   3.348E+08   2.228E+10   1.207E+12   7.066E+10   1.682E+11   1.465E+11   8.735E+10   7.339E+11
   590   802  3  -1    2.109463E+01   2.549E+09
   591   802  3  -1    2.107851E+01   1.993E+09
   593   802  3  -1    2.056038E+01   4.234E+09
   594   802  3  -1    2.055913E+01   4.199E+08
   595   802  3  -1    2.055725E+01   9.341E+09
   596   802  3  -1    2.008404E+01   1.590E+08
   597   802  3  -1    1.750654E+01   3.411E+08
   598   802  3  -1    1.750464E+01   5.839E+08
   602   802  3  -1    1.734597E+01   8.560E+08
   603   802  3  -1    1.733826E+01   2.101E+08
   588   803  3  -1    2.115579E+01   6.232E+10   7.608E+11   9.228E+12   7.186E+11   2.810E+12   5.056E+11   3.097E+12   2.097E+12
   589   803  3  -1    2.111032E+01   2.784E+11
   590   803  3  -1    2.110197E+01   4.170E+11
   591   803  3  -1    2.108585E+01   8.141E+10
   592   803  3  -1    2.065545E+01   1.626E+10
   593   803  3  -1    2.056773E+01   2.502E+09
   596   803  3  -1    2.009138E+01   1.577E+08
   600   803  3  -1    1.735485E+01   7.743E+08
   601   803  3  -1    1.735416E+01   1.186E+09
   602   803  3  -1    1.735331E+01   9.715E+07
   605   803  3  -1    1.693277E+01   4.961E+09
   588   804  3  -1    2.115790E+01   5.386E+08   5.080E+11   1.411E+13   5.067E+11   1.961E+12   2.395E+12   5.122E+11   8.732E+12
   591   804  3  -1    2.108797E+01   6.975E+11
   594   804  3  -1    2.056859E+01   1.375E+09
   595   804  3  -1    2.056671E+01   2.962E+08
   596   804  3  -1    2.009349E+01   2.116E+09
   597   804  3  -1    1.751600E+01   4.677E+09
   598   804  3  -1    1.751410E+01   8.242E+08
   602   804  3  -1    1.735543E+01   1.825E+09
   603   804  3  -1    1.734772E+01   2.277E+08
   604   804  3  -1    1.733192E+01   7.816E+08
   588   805  3  -1    2.117438E+01   2.414E+10   7.668E+10   1.389E+12   2.441E+11   4.121E+11   3.303E+11   2.506E+11   1.516E+11
   589   805  3  -1    2.112891E+01   4.218E+10
   590   805  3  -1    2.112056E+01   6.180E+09
   591   805  3  -1    2.110444E+01   2.402E+09
   592   805  3  -1    2.067404E+01   2.138E+09
   593   805  3  -1    2.058631E+01   3.335E+08
   594   805  3  -1    2.058506E+01   3.690E+09
   597   805  3  -1    1.753247E+01   2.576E+07
   600   805  3  -1    1.737343E+01   2.753E+09
   601   805  3  -1    1.737275E+01   3.758E+09
   602   805  3  -1    1.737190E+01   7.726E+07
   605   805  3  -1    1.695135E+01   3.826E+08
   588   806  3  -1    2.118058E+01   3.100E+10   6.574E+11   8.756E+12   2.562E+11   3.591E+12   2.953E+12   1.718E+12   2.387E+11
   589   806  3  -1    2.113511E+01   1.570E+12
   590   806  3  -1    2.112676E+01   2.312E+10
   591   806  3  -1    2.111064E+01   2.990E+10
   592   806  3  -1    2.068024E+01   1.248E+10
   593   806  3  -1    2.059252E+01   1.106E+09
   594   806  3  -1    2.059127E+01   1.514E+08
   596   806  3  -1    2.011617E+01   1.356E+08
   597   806  3  -1    1.753868E+01   1.632E+08
   600   806  3  -1    1.737964E+01   5.121E+09
   602   806  3  -1    1.737810E+01   7.290E+08
   603   806  3  -1    1.737039E+01   1.093E+08
   605   806  3  -1    1.695756E+01   1.071E+09
   588   807  3  -1    2.118235E+01   3.817E+10   6.410E+11   1.513E+13   3.134E+10   1.148E+12   6.839E+12   6.631E+11   6.446E+12
   590   807  3  -1    2.112853E+01   9.178E+11
   591   807  3  -1    2.111241E+01   4.819E+10
   594   807  3  -1    2.059304E+01   4.102E+07
   595   807  3  -1    2.059115E+01   2.063E+08
   596   807  3  -1    2.011794E+01   3.517E+08
   598   807  3  -1    1.753854E+01   1.311E+08
   601   807  3  -1    1.738072E+01   3.249E+09
   602   807  3  -1    1.737987E+01   1.479E+08
   603   807  3  -1    1.737216E+01   9.486E+08
   588   808  3  -1    2.118594E+01   3.594E+08   2.969E+11   1.312E+13   4.693E+11   2.397E+12   1.396E+12   3.708E+12   5.149E+12
   591   808  3  -1    2.111600E+01   3.518E+11
   594   808  3  -1    2.059663E+01   1.509E+10
   595   808  3  -1    2.059474E+01   1.359E+10
   597   808  3  -1    1.754404E+01   6.842E+09
   598   808  3  -1    1.754214E+01   8.498E+09
   599   808  3  -1    1.753964E+01   5.505E+09
   602   808  3  -1    1.738347E+01   4.138E+08
   603   808  3  -1    1.737576E+01   7.398E+07
   604   808  3  -1    1.735996E+01   1.218E+08
   588   809  3  -1    2.121189E+01   4.195E+09   2.297E+11   1.055E+13   7.927E+11   1.399E+11   1.923E+12   1.614E+11   7.535E+12
   591   809  3  -1    2.114195E+01   2.136E+11
   594   809  3  -1    2.062257E+01   3.356E+10
   595   809  3  -1    2.062069E+01   1.593E+09
   596   809  3  -1    2.014748E+01   2.287E+08
   597   809  3  -1    1.756998E+01   3.282E+10
   598   809  3  -1    1.756808E+01   1.998E+10
   599   809  3  -1    1.756559E+01   3.107E+09
   602   809  3  -1    1.740941E+01   1.091E+09
   603   809  3  -1    1.740170E+01   8.701E+07
   604   809  3  -1    1.738590E+01   6.702E+07
   587   810  3  -1    2.362989E+01   9.428E+08   1.171E+12   2.711E+13   6.637E+12   6.721E+12   1.205E+13   3.377E+11   1.358E+12
   588   810  3  -1    2.121367E+01   5.905E+11
   589   810  3  -1    2.116821E+01   5.069E+10
   590   810  3  -1    2.115985E+01   1.573E+11
   591   810  3  -1    2.114374E+01   2.831E+07
   592   810  3  -1    2.071334E+01   1.867E+09
   593   810  3  -1    2.062561E+01   4.970E+08
   594   810  3  -1    2.062436E+01   2.815E+08
   596   810  3  -1    2.014926E+01   2.286E+09
   597   810  3  -1    1.757177E+01   4.551E+08
   600   810  3  -1    1.741273E+01   4.101E+08
   601   810  3  -1    1.741204E+01   3.244E+08
   602   810  3  -1    1.741120E+01   1.235E+09
   603   810  3  -1    1.740349E+01   3.481E+08
   605   810  3  -1    1.699065E+01   8.831E+09
   588   811  3  -1    2.121528E+01   2.158E+11   4.241E+11   5.111E+13   8.873E+11   6.191E+12   3.000E+12   8.976E+12   3.206E+13
   590   811  3  -1    2.116146E+01   6.650E+10
   591   811  3  -1    2.114535E+01   1.517E+11
   593   811  3  -1    2.062722E+01   8.397E+08
   594   811  3  -1    2.062597E+01   1.618E+09
   595   811  3  -1    2.062408E+01   4.748E+09
   596   811  3  -1    2.015087E+01   1.044E+08
   597   811  3  -1    1.757338E+01   2.958E+09
   598   811  3  -1    1.757148E+01   7.392E+08
   601   811  3  -1    1.741365E+01   2.338E+08
   602   811  3  -1    1.741281E+01   2.120E+09
   603   811  3  -1    1.740510E+01   1.480E+09
   595   812  3  -1    2.062686E+01   3.585E+09   3.530E+09   5.122E+12   5.743E+10   0.000E+00   4.197E+11   8.835E+10   4.556E+12
   598   812  3  -1    1.757425E+01   1.801E+08
   599   812  3  -1    1.757176E+01   2.504E+08
   604   812  3  -1    1.739208E+01   3.518E+08
   595   813  3  -1    2.063324E+01   7.732E+09   5.343E+10   5.257E+13   1.229E+12   0.000E+00   1.652E+13   3.448E+10   3.478E+13
   598   813  3  -1    1.758063E+01   6.393E+09
   599   813  3  -1    1.757813E+01   4.226E+10
   604   813  3  -1    1.739845E+01   1.914E+08
   590   814  3  -1    2.117950E+01   2.994E+11   9.154E+11   4.488E+13   1.357E+11   1.097E+13   1.093E+11   3.361E+13   5.757E+10
   593   814  3  -1    2.064525E+01   3.327E+09
   601   814  3  -1    1.743169E+01   2.380E+09
   588   815  3  -1    2.123932E+01   3.940E+08   8.545E+11   5.077E+13   7.353E+10   6.033E+12   4.731E+12   2.670E+13   1.323E+13
   589   815  3  -1    2.119386E+01   5.529E+11
   590   815  3  -1    2.118550E+01   1.833E+11
   591   815  3  -1    2.116939E+01   2.782E+11
   592   815  3  -1    2.073899E+01   1.437E+09
   593   815  3  -1    2.065126E+01   4.832E+09
   594   815  3  -1    2.065001E+01   5.171E+09
   596   815  3  -1    2.017491E+01   9.538E+07
   597   815  3  -1    1.759742E+01   8.072E+07
   600   815  3  -1    1.743838E+01   4.242E+09
   601   815  3  -1    1.743769E+01   1.343E+09
   602   815  3  -1    1.743685E+01   2.852E+09
   603   815  3  -1    1.742914E+01   2.906E+08
   605   815  3  -1    1.701630E+01   1.284E+09
   588   816  3  -1    2.123985E+01   4.646E+10   7.873E+11   7.129E+13   1.603E+11   1.452E+12   1.169E+13   8.204E+12   4.978E+13
   590   816  3  -1    2.118603E+01   2.757E+11
   591   816  3  -1    2.116992E+01   5.522E+11
   594   816  3  -1    2.065054E+01   1.799E+09
   595   816  3  -1    2.064866E+01   5.971E+09
   596   816  3  -1    2.017544E+01   6.316E+08
   597   816  3  -1    1.759795E+01   9.007E+08
   598   816  3  -1    1.759605E+01   8.540E+08
   601   816  3  -1    1.743822E+01   2.938E+09
   602   816  3  -1    1.743738E+01   6.881E+09
   603   816  3  -1    1.742967E+01   1.723E+09
   588   817  3  -1    2.124562E+01   3.818E+10   1.011E+11   6.865E+13   5.334E+12   1.338E+13   7.872E+12   4.068E+13   1.382E+12
   590   817  3  -1    2.119181E+01   2.822E+10
   591   817  3  -1    2.117569E+01   3.687E+09
   593   817  3  -1    2.065756E+01   2.729E+09
   594   817  3  -1    2.065631E+01   4.253E+09
   595   817  3  -1    2.065443E+01   5.613E+08
   596   817  3  -1    2.018121E+01   3.159E+08
   597   817  3  -1    1.760372E+01   2.444E+10
   598   817  3  -1    1.760182E+01   6.824E+09
   601   817  3  -1    1.744399E+01   2.153E+08
   603   817  3  -1    1.743544E+01   1.169E+09
   588   818  3  -1    2.125633E+01   1.056E+10   7.289E+10   7.720E+13   5.939E+12   8.949E+12   1.455E+13   2.522E+13   2.253E+13
   591   818  3  -1    2.118639E+01   4.885E+09
   594   818  3  -1    2.066701E+01   4.440E+08
   595   818  3  -1    2.066513E+01   1.500E+10
   596   818  3  -1    2.019191E+01   2.080E+09
   597   818  3  -1    1.761442E+01   3.516E+10
   598   818  3  -1    1.761252E+01   9.481E+09
   599   818  3  -1    1.761002E+01   8.091E+09
   603   818  3  -1    1.744614E+01   5.835E+07
   595   819  3  -1    2.067753E+01   8.955E+09   5.856E+10   3.822E+13   4.642E+12   0.000E+00   1.129E+13   1.156E+11   2.217E+13
   598   819  3  -1    1.762493E+01   6.562E+10
   599   819  3  -1    1.762243E+01   5.337E+08
   595   820  3  -1    2.068942E+01   4.318E+10   3.915E+10   7.802E+13   1.143E+13   0.000E+00   2.120E+13   8.672E+08   4.539E+13
   598   820  3  -1    1.763681E+01   3.040E+08
   599   820  3  -1    1.763431E+01   5.278E+09
   604   820  3  -1    1.745463E+01   5.330E+07
   591   821  3  -1    2.121111E+01   1.717E+09   1.657E+11   3.838E+12   1.076E+11   1.069E+11   1.681E+12   1.251E+12   6.919E+11
   594   821  3  -1    2.069173E+01   1.005E+10
   595   821  3  -1    2.068985E+01   1.350E+11
   597   821  3  -1    1.763914E+01   8.388E+08
   598   821  3  -1    1.763724E+01   1.279E+09
   599   821  3  -1    1.763474E+01   7.670E+09
   602   821  3  -1    1.747857E+01   1.430E+10
   603   821  3  -1    1.747086E+01   3.342E+08
   604   821  3  -1    1.745506E+01   2.729E+07
   599   822  3  -1    1.764568E+01   7.928E+10   6.487E+10   3.744E+11   0.000E+00   0.000E+00   0.000E+00   4.145E+10   3.329E+11
   588   823  3  -1    2.129556E+01   3.165E+08   1.669E+11   1.842E+13   5.967E+10   2.542E+12   3.339E+12   9.059E+12   3.418E+12
   590   823  3  -1    2.124174E+01   2.903E+08
   591   823  3  -1    2.122562E+01   1.700E+09
   593   823  3  -1    2.070749E+01   2.439E+10
   594   823  3  -1    2.070624E+01   6.825E+10
   595   823  3  -1    2.070436E+01   3.083E+10
   597   823  3  -1    1.765365E+01   3.601E+09
   598   823  3  -1    1.765175E+01   1.186E+10
   601   823  3  -1    1.749393E+01   2.858E+10
   602   823  3  -1    1.749308E+01   1.215E+09
   603   823  3  -1    1.748537E+01   4.998E+07
   588   824  3  -1    2.130056E+01   1.433E+09   1.760E+11   5.957E+13   8.622E+10   9.170E+12   4.721E+12   3.440E+13   1.119E+13
   589   824  3  -1    2.125510E+01   2.853E+10
   590   824  3  -1    2.124674E+01   1.572E+10
   591   824  3  -1    2.123063E+01   1.117E+09
   592   824  3  -1    2.080023E+01   1.920E+10
   593   824  3  -1    2.071250E+01   3.973E+10
   594   824  3  -1    2.071125E+01   2.556E+10
   596   824  3  -1    2.023615E+01   7.715E+07
   597   824  3  -1    1.765866E+01   2.318E+10
   600   824  3  -1    1.749962E+01   4.281E+10
   601   824  3  -1    1.749893E+01   3.701E+09
   602   824  3  -1    1.749809E+01   5.070E+08
   603   824  3  -1    1.749038E+01   1.132E+08
   590   825  3  -1    2.127479E+01   2.248E+10   2.249E+11   4.839E+12   7.322E+09   9.640E+11   3.706E+12   1.572E+11   4.687E+09
   593   825  3  -1    2.074055E+01   4.403E+10
   601   825  3  -1    1.752698E+01   8.465E+09
   595   826  3  -1    2.073852E+01   3.636E+10   2.953E+10   3.600E+12   1.318E+12   0.000E+00   4.375E+06   8.318E+10   2.199E+12
   598   826  3  -1    1.768591E+01   8.880E+08
   599   826  3  -1    1.768342E+01   5.278E+08
   604   826  3  -1    1.750374E+01   2.965E+07
   588   827  3  -1    2.133061E+01   5.311E+09   2.420E+11   5.055E+13   7.368E+12   1.231E+13   3.570E+12   9.999E+11   2.630E+13
   591   827  3  -1    2.126067E+01   1.818E+10
   594   827  3  -1    2.074129E+01   1.201E+11
   595   827  3  -1    2.073941E+01   8.475E+10
   597   827  3  -1    1.768870E+01   2.068E+08
   598   827  3  -1    1.768680E+01   3.954E+09
   599   827  3  -1    1.768430E+01   3.832E+10
   603   827  3  -1    1.752042E+01   8.437E+08
   604   827  3  -1    1.750462E+01   5.557E+08
   588   828  3  -1    2.133346E+01   5.291E+08   7.764E+10   6.141E+13   2.645E+12   1.064E+13   6.715E+12   2.774E+13   1.367E+13
   591   828  3  -1    2.126353E+01   4.524E+09
   593   828  3  -1    2.074540E+01   3.815E+10
   594   828  3  -1    2.074415E+01   7.044E+09
   595   828  3  -1    2.074227E+01   8.362E+08
   597   828  3  -1    1.769156E+01   3.759E+09
   598   828  3  -1    1.768966E+01   2.512E+10
   601   828  3  -1    1.753183E+01   1.520E+09
   602   828  3  -1    1.753099E+01   1.569E+08
   603   828  3  -1    1.752328E+01   1.456E+09
   588   829  3  -1    2.133740E+01   5.375E+08   1.264E+11   3.516E+13   3.728E+10   3.257E+12   5.104E+12   2.066E+13   6.105E+12
   589   829  3  -1    2.129193E+01   6.850E+10
   590   829  3  -1    2.128358E+01   2.281E+09
   591   829  3  -1    2.126746E+01   6.805E+09
   593   829  3  -1    2.074933E+01   1.408E+10
   594   829  3  -1    2.074808E+01   2.772E+10
   596   829  3  -1    2.027298E+01   1.666E+08
   597   829  3  -1    1.769549E+01   1.193E+10
   600   829  3  -1    1.753645E+01   1.228E+10
   601   829  3  -1    1.753577E+01   6.051E+07
   602   829  3  -1    1.753492E+01   2.458E+09
   603   829  3  -1    1.752721E+01   1.982E+08
   588   830  3  -1    2.135346E+01   9.012E+09   1.982E+11   2.870E+13   1.180E+13   1.688E+12   5.246E+12   7.578E+12   2.388E+12
   591   830  3  -1    2.128352E+01   4.548E+09
   594   830  3  -1    2.076414E+01   2.273E+11
   595   830  3  -1    2.076226E+01   1.410E+10
   596   830  3  -1    2.028905E+01   6.536E+09
   597   830  3  -1    1.771155E+01   2.223E+09
   598   830  3  -1    1.770965E+01   7.374E+08
   599   830  3  -1    1.770715E+01   3.638E+09
   602   830  3  -1    1.755098E+01   1.006E+08
   604   830  3  -1    1.752747E+01   2.355E+08
   590   831  3  -1    2.131270E+01   6.003E+10   2.519E+11   3.009E+13   3.070E+12   3.249E+12   8.423E+12   1.140E+13   3.950E+12
   591   831  3  -1    2.129658E+01   4.655E+10
   593   831  3  -1    2.077845E+01   2.023E+10
   594   831  3  -1    2.077720E+01   4.719E+10
   595   831  3  -1    2.077532E+01   5.534E+10
   597   831  3  -1    1.772461E+01   1.202E+09
   598   831  3  -1    1.772271E+01   1.349E+08
   601   831  3  -1    1.756489E+01   1.126E+08
   602   831  3  -1    1.756404E+01   3.088E+10
   603   831  3  -1    1.755633E+01   1.121E+08
   588   832  3  -1    2.136837E+01   1.034E+08   5.255E+11   2.654E+14   5.142E+13   4.707E+13   1.260E+13   1.525E+14   1.846E+12
   591   832  3  -1    2.129844E+01   5.515E+09
   593   832  3  -1    2.078031E+01   8.248E+11
   594   832  3  -1    2.077906E+01   2.203E+09
   596   832  3  -1    2.030396E+01   5.688E+07
   597   832  3  -1    1.772647E+01   1.780E+10
   598   832  3  -1    1.772457E+01   2.210E+09
   601   832  3  -1    1.756674E+01   2.666E+08
   602   832  3  -1    1.756590E+01   1.570E+09
   603   832  3  -1    1.755819E+01   7.100E+07
   588   833  3  -1    2.137225E+01   1.403E+09   2.223E+11   1.343E+13   2.989E+11   2.717E+12   6.299E+12   2.872E+12   1.247E+12
   589   833  3  -1    2.132679E+01   1.284E+11
   590   833  3  -1    2.131843E+01   5.740E+09
   591   833  3  -1    2.130232E+01   1.494E+10
   592   833  3  -1    2.087192E+01   4.464E+10
   593   833  3  -1    2.078419E+01   5.117E+10
   594   833  3  -1    2.078294E+01   1.149E+10
   596   833  3  -1    2.030784E+01   6.931E+08
   597   833  3  -1    1.773035E+01   8.790E+08
   600   833  3  -1    1.757131E+01   1.066E+10
   601   833  3  -1    1.757062E+01   2.813E+10
   602   833  3  -1    1.756978E+01   1.411E+10
   603   833  3  -1    1.756207E+01   2.073E+09
   588   834  3  -1    2.138090E+01   1.607E+10   3.694E+11   2.412E+14   3.879E+13   1.461E+13   3.776E+13   8.878E+13   6.122E+13
   591   834  3  -1    2.131096E+01   3.048E+08
   594   834  3  -1    2.079158E+01   4.651E+11
   595   834  3  -1    2.078970E+01   4.030E+09
   596   834  3  -1    2.031648E+01   1.559E+09
   597   834  3  -1    1.773899E+01   4.613E+09
   598   834  3  -1    1.773709E+01   1.643E+10
   599   834  3  -1    1.773459E+01   7.301E+07
   602   834  3  -1    1.757842E+01   6.115E+08
   604   834  3  -1    1.755491E+01   7.784E+07
   595   835  3  -1    2.080070E+01   6.570E+11   5.406E+11   2.492E+14   5.857E+13   0.000E+00   5.055E+13   5.761E+10   1.400E+14
   598   835  3  -1    1.774809E+01   6.652E+09
   599   835  3  -1    1.774559E+01   2.444E+10
   588   836  3  -1    2.139313E+01   1.104E+08   8.244E+10   1.130E+14   4.864E+11   2.093E+13   1.850E+13   2.751E+13   4.555E+13
   590   836  3  -1    2.133931E+01   4.701E+09
   591   836  3  -1    2.132320E+01   2.248E+09
   593   836  3  -1    2.080507E+01   3.403E+10
   594   836  3  -1    2.080382E+01   2.243E+10
   595   836  3  -1    2.080194E+01   9.453E+09
   596   836  3  -1    2.032872E+01   1.471E+09
   597   836  3  -1    1.775123E+01   2.654E+07
   598   836  3  -1    1.774933E+01   2.278E+09
   601   836  3  -1    1.759150E+01   1.115E+09
   602   836  3  -1    1.759066E+01   2.263E+08
   603   836  3  -1    1.758295E+01   1.560E+10
   590   837  3  -1    2.134632E+01   1.309E+10   5.379E+10   3.116E+13   1.262E+12   7.324E+11   1.297E+13   1.617E+13   2.260E+10
   593   837  3  -1    2.081208E+01   1.645E+07
   601   837  3  -1    1.759851E+01   4.818E+09
   588   838  3  -1    2.141609E+01   5.840E+09   1.541E+11   3.715E+13   1.840E+12   4.400E+12   2.473E+12   9.882E+12   1.856E+13
   591   838  3  -1    2.134616E+01   5.664E+10
   594   838  3  -1    2.082678E+01   1.512E+09
   595   838  3  -1    2.082490E+01   9.466E+10
   596   838  3  -1    2.035168E+01   2.151E+08
   598   838  3  -1    1.777229E+01   1.560E+09
   599   838  3  -1    1.776979E+01   5.563E+08
   602   838  3  -1    1.761362E+01   4.879E+09
   603   838  3  -1    1.760591E+01   1.050E+09
   604   838  3  -1    1.759011E+01   5.512E+09
   587   839  3  -1    2.383782E+01   1.937E+08   2.018E+11   2.196E+13   7.178E+11   2.444E+12   5.593E+12   7.307E+12   5.901E+12
   588   839  3  -1    2.142160E+01   8.422E+07
   589   839  3  -1    2.137613E+01   2.230E+09
   590   839  3  -1    2.136778E+01   1.147E+10
   591   839  3  -1    2.135166E+01   7.532E+09
   592   839  3  -1    2.092126E+01   1.408E+10
   593   839  3  -1    2.083353E+01   7.462E+10
   594   839  3  -1    2.083228E+01   2.503E+10
   596   839  3  -1    2.035719E+01   8.890E+08
   597   839  3  -1    1.777969E+01   1.253E+10
   600   839  3  -1    1.762066E+01   7.869E+10
   601   839  3  -1    1.761997E+01   5.746E+09
   602   839  3  -1    1.761912E+01   1.869E+08
   603   839  3  -1    1.761141E+01   7.112E+08
   588   840  3  -1    2.142588E+01   1.352E+09   4.343E+11   5.574E+13   1.545E+12   1.189E+13   5.989E+10   1.521E+13   2.703E+13
   590   840  3  -1    2.137206E+01   3.312E+09
   591   840  3  -1    2.135595E+01   3.744E+09
   593   840  3  -1    2.083782E+01   2.189E+10
   594   840  3  -1    2.083657E+01   3.064E+11
   595   840  3  -1    2.083469E+01   4.891E+10
   597   840  3  -1    1.778398E+01   7.719E+09
   598   840  3  -1    1.778208E+01   8.556E+09
   601   840  3  -1    1.762425E+01   2.917E+10
   602   840  3  -1    1.762341E+01   1.222E+09
   603   840  3  -1    1.761570E+01   8.313E+08
   588   841  3  -1    2.142604E+01   4.384E+09   3.740E+11   6.326E+13   3.764E+12   8.968E+12   6.781E+12   2.447E+12   4.129E+13
   591   841  3  -1    2.135611E+01   6.160E+09
   595   841  3  -1    2.083485E+01   3.483E+11
   596   841  3  -1    2.036163E+01   1.497E+08
   597   841  3  -1    1.778414E+01   1.035E+09
   598   841  3  -1    1.778224E+01   5.207E+09
   599   841  3  -1    1.777974E+01   1.935E+09
   602   841  3  -1    1.762357E+01   1.115E+10
   603   841  3  -1    1.761586E+01   2.292E+09
   588   842  3  -1    2.143992E+01   6.264E+09   6.911E+10   5.027E+13   9.153E+11   5.134E+12   1.146E+13   2.824E+13   4.533E+12
   590   842  3  -1    2.138610E+01   5.139E+10
   591   842  3  -1    2.136998E+01   8.806E+09
   593   842  3  -1    2.085186E+01   2.490E+09
   594   842  3  -1    2.085061E+01   9.279E+08
   595   842  3  -1    2.084872E+01   5.545E+09
   596   842  3  -1    2.037551E+01   4.455E+08
   597   842  3  -1    1.779802E+01   6.225E+08
   598   842  3  -1    1.779612E+01   9.651E+08
   601   842  3  -1    1.763829E+01   1.145E+08
   602   842  3  -1    1.763744E+01   9.299E+09
   603   842  3  -1    1.762974E+01   1.237E+09
   587   843  3  -1    2.386667E+01   1.789E+08   1.011E+12   5.037E+13   2.477E+11   1.237E+12   8.853E+12   3.868E+13   1.352E+12
   588   843  3  -1    2.145045E+01   2.059E+08
   589   843  3  -1    2.140498E+01   3.665E+10
   590   843  3  -1    2.139663E+01   1.804E+09
   591   843  3  -1    2.138051E+01   3.777E+08
   592   843  3  -1    2.095011E+01   8.514E+11
   593   843  3  -1    2.086238E+01   6.038E+11
   594   843  3  -1    2.086113E+01   5.254E+10
   596   843  3  -1    2.038603E+01   2.453E+09
   597   843  3  -1    1.780854E+01   3.028E+09
   600   843  3  -1    1.764950E+01   1.709E+10
   601   843  3  -1    1.764882E+01   3.972E+09
   602   843  3  -1    1.764797E+01   1.078E+09
   603   843  3  -1    1.764026E+01   6.107E+07
   605   843  3  -1    1.722742E+01   7.929E+07
   588   844  3  -1    2.145895E+01   2.744E+10   2.178E+11   1.208E+14   2.066E+11   5.240E+12   4.095E+13   2.999E+13   4.442E+13
   590   844  3  -1    2.140514E+01   1.247E+08
   591   844  3  -1    2.138902E+01   3.783E+10
   593   844  3  -1    2.087089E+01   2.372E+10
   594   844  3  -1    2.086964E+01   1.079E+11
   595   844  3  -1    2.086776E+01   5.266E+09
   597   844  3  -1    1.781705E+01   2.084E+08
   598   844  3  -1    1.781515E+01   2.374E+09
   602   844  3  -1    1.765648E+01   3.113E+09
   603   844  3  -1    1.764877E+01   1.628E+10
   588   846  3  -1    2.147303E+01   3.208E+09   3.084E+11   4.586E+13   3.558E+11   3.744E+12   7.970E+12   9.729E+12   2.406E+13
   590   846  3  -1    2.141921E+01   1.028E+10
   591   846  3  -1    2.140309E+01   1.228E+10
   593   846  3  -1    2.088496E+01   5.147E+10
   594   846  3  -1    2.088371E+01   1.972E+11
   595   846  3  -1    2.088183E+01   1.462E+10
   598   846  3  -1    1.782922E+01   1.554E+09
   601   846  3  -1    1.767140E+01   4.892E+10
   602   846  3  -1    1.767055E+01   6.364E+09
