SEQ='NA'     NUCCHG=26                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 251996423.1  NPRNT=   1
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6         (1)0( 0.0)        0.0 

   IC RESOLVED LEVEL INDEXING           BWNR= 255933418.0 NLVL=   196
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     4    55  3  -1    5.290969E+01   1.998E+09
     1    56  3  -1    5.937773E+01   4.738E+12   2.655E+12   6.271E+13   6.271E+13
     4    56  3  -1    5.319374E+01   2.165E+11
     5    56  3  -1    5.315034E+01   2.921E+10
     5    57  3  -1    5.316446E+01   2.012E+11   1.872E+11   5.656E+12   5.656E+12
     4    58  3  -1    5.334955E+01   4.482E+10   1.163E+11   1.843E+12   1.843E+12
     5    58  3  -1    5.330615E+01   4.962E+10
     1    59  3  -1    5.956768E+01   3.435E+11   5.606E+11   7.289E+12   7.289E+12
     4    59  3  -1    5.338369E+01   3.463E+11
     5    59  3  -1    5.334029E+01   1.394E+10
     1    60  3  -1    5.958253E+01   1.845E+10   2.130E+11   1.641E+13   1.641E+13
     4    60  3  -1    5.339854E+01   8.661E+10
     4    61  3  -1    5.341224E+01   1.771E+11   1.701E+11   3.380E+11   3.380E+11
     5    61  3  -1    5.336883E+01   3.209E+10
     4    62  3  -1    5.350740E+01   4.670E+11   9.720E+11   7.947E+10   7.947E+10
     5    62  3  -1    5.346400E+01   6.380E+11
     5    63  3  -1    5.348020E+01   6.317E+11   4.930E+11   7.554E+11   7.554E+11
     1    64  3  -1    5.980518E+01   4.515E+10   1.048E+11   3.745E+14   3.745E+14
     4    64  3  -1    5.362119E+01   4.010E+09
     1    65  3  -1    5.993671E+01   1.381E+11   4.557E+11   2.610E+14   2.610E+14
     4    65  3  -1    5.375272E+01   1.854E+11
     5    65  3  -1    5.370931E+01   1.046E+11
     1    66  3  -1    6.002242E+01   2.751E+13   1.413E+13   6.126E+13   6.126E+13
     4    66  3  -1    5.383843E+01   3.610E+10
     5    66  3  -1    5.379503E+01   2.038E+11
     1    67  3  -1    6.025209E+01   2.239E+13   2.284E+13   2.311E+12   2.311E+12
     4    67  3  -1    5.406811E+01   2.138E+11
     2    68  3  -1    5.788749E+01   1.157E+09   5.433E+09   2.064E+08   2.064E+08
     3    68  3  -1    5.768428E+01   3.240E+08
     4    69  3  -1    5.426377E+01   8.481E+10   3.688E+11   4.056E+12   4.056E+12
     5    69  3  -1    5.422037E+01   2.746E+11
     2    70  3  -1    5.796229E+01   4.809E+10   3.440E+10   5.216E+10   5.216E+10
