SEQ='MG'     NUCCHG=30                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 350076065.2  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)   342599.2 
     3          2S2 2P6 3P1         (2)1( 1.5)   383777.1 
     4          2S2 2P6 3D1         (2)2( 1.5)   859545.3 
     5          2S2 2P6 3D1         (2)2( 2.5)   869257.4 

   IC RESOLVED LEVEL INDEXING           BWNR= 355659006.2 NLVL=  1125
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   591   825  3  -1    8.485340E+01   8.292E+11
   594   825  3  -1    8.376131E+01   7.064E+11
   595   825  3  -1    8.370968E+01   3.187E+11
   596   825  3  -1    8.279957E+01   1.890E+12
   597   825  3  -1    7.568078E+01   5.512E+10
   598   825  3  -1    7.562431E+01   8.099E+10
   599   825  3  -1    7.555970E+01   5.704E+10
   600   825  3  -1    7.526225E+01   5.256E+11
   603   825  3  -1    7.516288E+01   5.469E+11
   604   825  3  -1    7.513446E+01   2.574E+10
   587   826  3  -1    9.177086E+01   1.444E+11   1.121E+13   7.255E+13   5.284E+12   1.384E+12   9.538E+12   4.761E+13   8.737E+12
   588   826  3  -1    8.539283E+01   1.389E+13
   589   826  3  -1    8.522230E+01   1.734E+12
   590   826  3  -1    8.518838E+01   3.778E+11
   591   826  3  -1    8.486591E+01   7.663E+11
   592   826  3  -1    8.400474E+01   7.035E+10
   593   826  3  -1    8.380629E+01   1.864E+11
   594   826  3  -1    8.377382E+01   5.310E+11
   596   826  3  -1    8.281208E+01   2.342E+11
   597   826  3  -1    7.569329E+01   1.046E+11
   600   826  3  -1    7.527475E+01   5.597E+10
   602   826  3  -1    7.525018E+01   5.245E+10
   603   826  3  -1    7.517538E+01   9.926E+10
   605   826  3  -1    7.423740E+01   4.209E+10
   589   827  3  -1    8.524149E+01   1.447E+11   9.635E+12   1.131E+14   5.784E+13   3.885E+12   3.725E+12   1.978E+13   2.788E+13
   590   827  3  -1    8.520758E+01   2.064E+12
   591   827  3  -1    8.488510E+01   5.529E+09
   593   827  3  -1    8.382549E+01   1.031E+13
   594   827  3  -1    8.379301E+01   3.178E+11
   595   827  3  -1    8.374137E+01   9.579E+11
   596   827  3  -1    8.283127E+01   6.413E+10
   597   827  3  -1    7.571248E+01   1.150E+11
   598   827  3  -1    7.565601E+01   1.332E+09
   600   827  3  -1    7.529394E+01   6.687E+10
   602   827  3  -1    7.526938E+01   1.552E+09
   603   827  3  -1    7.519458E+01   1.547E+11
   595   828  3  -1    8.376032E+01   1.947E+12   1.749E+12   2.415E+13   2.090E+13   0.000E+00   2.949E+11   1.849E+12   1.105E+12
   598   828  3  -1    7.567495E+01   1.320E+10
   599   828  3  -1    7.561034E+01   4.138E+10
   604   828  3  -1    7.518510E+01   1.830E+11
   587   829  3  -1    9.182230E+01   3.175E+10   1.324E+13   3.262E+13   2.360E+12   8.301E+11   1.528E+13   3.212E+12   1.094E+13
   588   829  3  -1    8.544427E+01   4.726E+12
   589   829  3  -1    8.527374E+01   4.137E+10
   590   829  3  -1    8.523983E+01   3.578E+12
   591   829  3  -1    8.491735E+01   5.774E+10
   592   829  3  -1    8.405618E+01   3.347E+12
   593   829  3  -1    8.385774E+01   6.599E+11
   594   829  3  -1    8.382526E+01   3.125E+12
   596   829  3  -1    8.286352E+01   2.388E+11
   597   829  3  -1    7.574473E+01   6.967E+08
   600   829  3  -1    7.532619E+01   7.038E+09
   601   829  3  -1    7.532562E+01   1.170E+10
   602   829  3  -1    7.530163E+01   2.960E+10
   603   829  3  -1    7.522683E+01   2.886E+11
   605   829  3  -1    7.428884E+01   1.509E+09
   590   830  3  -1    8.525153E+01   5.299E+12   2.319E+13   5.861E+13   2.522E+12   1.972E+13   3.451E+13   1.024E+12   8.296E+11
   593   830  3  -1    8.386944E+01   2.326E+12
   602   830  3  -1    7.531333E+01   1.044E+11
   589   831  3  -1    8.528795E+01   5.452E+12   1.206E+13   1.958E+14   5.816E+13   5.637E+13   6.970E+12   6.958E+13   4.767E+12
   590   831  3  -1    8.525404E+01   7.730E+11
   591   831  3  -1    8.493156E+01   1.374E+12
   593   831  3  -1    8.387195E+01   3.645E+12
   594   831  3  -1    8.383947E+01   1.538E+12
   595   831  3  -1    8.378784E+01   2.541E+11
   596   831  3  -1    8.287773E+01   3.075E+11
   598   831  3  -1    7.570247E+01   1.132E+11
   600   831  3  -1    7.534041E+01   2.184E+09
   602   831  3  -1    7.531584E+01   1.412E+10
   603   831  3  -1    7.524104E+01   2.109E+11
   599   832  3  -1    7.565716E+01   2.878E+10   7.119E+11   5.966E+11   0.000E+00   0.000E+00   0.000E+00   4.954E+11   1.012E+11
   604   832  3  -1    7.523192E+01   8.413E+11
   589   833  3  -1    8.533035E+01   5.073E+12   6.899E+12   1.337E+14   4.639E+13   4.078E+13   1.561E+12   1.538E+13   2.962E+13
   591   833  3  -1    8.497396E+01   1.426E+12
   594   833  3  -1    8.388187E+01   4.283E+10
   595   833  3  -1    8.383023E+01   4.664E+11
   596   833  3  -1    8.292013E+01   1.111E+12
   597   833  3  -1    7.580134E+01   3.767E+10
   598   833  3  -1    7.574487E+01   5.514E+10
   599   833  3  -1    7.568025E+01   1.043E+10
   600   833  3  -1    7.538280E+01   1.521E+11
   603   833  3  -1    7.528344E+01   9.257E+10
   604   833  3  -1    7.525502E+01   5.411E+11
   595   834  3  -1    8.385524E+01   4.640E+12   4.652E+12   8.914E+13   5.716E+13   0.000E+00   1.027E+13   4.130E+11   2.130E+13
   598   834  3  -1    7.576987E+01   3.810E+10
   604   834  3  -1    7.528002E+01   1.013E+12
   589   835  3  -1    8.535646E+01   1.401E+11   1.611E+13   7.086E+13   1.262E+13   7.310E+11   2.981E+13   1.830E+13   9.401E+12
   590   835  3  -1    8.532254E+01   2.459E+12
   591   835  3  -1    8.500006E+01   1.201E+13
   593   835  3  -1    8.394045E+01   6.553E+11
   594   835  3  -1    8.390797E+01   1.057E+11
   595   835  3  -1    8.385634E+01   1.199E+12
   596   835  3  -1    8.294624E+01   5.572E+10
   597   835  3  -1    7.582744E+01   1.684E+09
   598   835  3  -1    7.577097E+01   2.224E+10
   600   835  3  -1    7.540891E+01   5.627E+08
   602   835  3  -1    7.538434E+01   7.412E+10
   603   835  3  -1    7.530954E+01   1.692E+11
   590   836  3  -1    8.533031E+01   9.573E+11   9.402E+12   6.654E+13   9.157E+12   6.553E+12   2.653E+13   2.424E+13   6.314E+10
   593   836  3  -1    8.394822E+01   2.174E+12
   602   836  3  -1    7.539210E+01   2.387E+09
   589   837  3  -1    8.538041E+01   1.896E+12   1.306E+13   1.085E+14   8.569E+13   1.167E+12   7.510E+12   5.698E+11   1.357E+13
   591   837  3  -1    8.502402E+01   1.211E+10
   594   837  3  -1    8.393193E+01   1.378E+13
   595   837  3  -1    8.388030E+01   1.374E+12
   596   837  3  -1    8.297019E+01   3.206E+10
   597   837  3  -1    7.585140E+01   1.029E+11
   598   837  3  -1    7.579493E+01   1.438E+11
   599   837  3  -1    7.573032E+01   1.820E+11
   600   837  3  -1    7.543286E+01   9.634E+08
   603   837  3  -1    7.533350E+01   5.839E+09
   604   837  3  -1    7.530508E+01   5.933E+09
   588   838  3  -1    8.559168E+01   1.135E+13   1.092E+13   4.979E+13   3.966E+12   3.073E+13   1.099E+12   1.352E+13   4.817E+11
   589   838  3  -1    8.542115E+01   1.135E+12
   590   838  3  -1    8.538724E+01   4.521E+09
   591   838  3  -1    8.506476E+01   3.114E+11
   592   838  3  -1    8.420359E+01   3.963E+12
   593   838  3  -1    8.400515E+01   1.875E+12
   594   838  3  -1    8.397267E+01   4.569E+11
   596   838  3  -1    8.301093E+01   3.214E+11
   597   838  3  -1    7.589214E+01   6.016E+10
   600   838  3  -1    7.547360E+01   4.648E+10
   601   838  3  -1    7.547303E+01   1.521E+09
   602   838  3  -1    7.544904E+01   1.262E+09
   603   838  3  -1    7.537424E+01   1.948E+10
   605   838  3  -1    7.443625E+01   3.559E+10
   587   839  3  -1    9.201733E+01   8.181E+09   3.166E+13   6.208E+13   2.681E+12   2.922E+13   1.682E+13   1.076E+13   2.603E+12
   588   839  3  -1    8.563930E+01   2.978E+12
   589   839  3  -1    8.546876E+01   8.351E+12
   590   839  3  -1    8.543485E+01   9.668E+10
   591   839  3  -1    8.511237E+01   9.136E+12
   592   839  3  -1    8.425121E+01   3.075E+12
   594   839  3  -1    8.402028E+01   1.487E+11
   596   839  3  -1    8.305854E+01   2.338E+10
   600   839  3  -1    7.552122E+01   8.396E+09
   601   839  3  -1    7.552065E+01   1.727E+11
   602   839  3  -1    7.549665E+01   4.967E+09
   603   839  3  -1    7.542185E+01   6.131E+09
   605   839  3  -1    7.448387E+01   6.118E+10
   587   840  3  -1    9.201977E+01   7.704E+09   1.225E+13   3.099E+13   5.978E+12   6.687E+11   1.428E+13   8.384E+12   1.683E+12
   588   840  3  -1    8.564174E+01   4.211E+12
   589   840  3  -1    8.547120E+01   9.211E+11
   590   840  3  -1    8.543729E+01   2.751E+12
   591   840  3  -1    8.511481E+01   3.031E+11
   592   840  3  -1    8.425364E+01   4.302E+12
   593   840  3  -1    8.405520E+01   7.272E+11
   594   840  3  -1    8.402272E+01   1.854E+12
   596   840  3  -1    8.306098E+01   2.351E+11
   597   840  3  -1    7.594219E+01   3.718E+10
   600   840  3  -1    7.552365E+01   1.524E+11
   602   840  3  -1    7.549909E+01   8.935E+10
   603   840  3  -1    7.542429E+01   2.586E+09
   589   841  3  -1    8.548076E+01   6.589E+11   9.095E+12   9.250E+13   2.457E+12   1.989E+12   1.983E+13   1.245E+13   5.576E+13
   591   841  3  -1    8.512437E+01   6.688E+12
   594   841  3  -1    8.403228E+01   1.308E+12
   595   841  3  -1    8.398064E+01   2.652E+12
   596   841  3  -1    8.307054E+01   6.636E+10
   597   841  3  -1    7.595175E+01   4.811E+10
   598   841  3  -1    7.589528E+01   1.045E+11
   599   841  3  -1    7.583066E+01   3.619E+10
   600   841  3  -1    7.553321E+01   2.204E+10
   603   841  3  -1    7.543385E+01   1.693E+10
   604   841  3  -1    7.540543E+01   5.019E+08
   589   842  3  -1    8.548448E+01   4.708E+11   1.286E+13   1.699E+14   5.482E+10   2.398E+13   5.453E+13   4.946E+13   4.183E+13
   590   842  3  -1    8.545056E+01   1.477E+09
   591   842  3  -1    8.512808E+01   1.172E+13
   593   842  3  -1    8.406847E+01   1.399E+11
   594   842  3  -1    8.403599E+01   3.918E+10
   595   842  3  -1    8.398436E+01   3.337E+11
   596   842  3  -1    8.307425E+01   8.049E+09
   597   842  3  -1    7.595546E+01   3.994E+10
   598   842  3  -1    7.589899E+01   1.523E+09
   600   842  3  -1    7.553693E+01   1.682E+10
   602   842  3  -1    7.551236E+01   2.466E+09
   603   842  3  -1    7.543756E+01   8.179E+09
   589   843  3  -1    8.550782E+01   2.654E+12   1.179E+13   1.368E+14   1.110E+12   1.810E+13   1.815E+13   3.957E+13   5.989E+13
   590   843  3  -1    8.547390E+01   1.212E+12
   591   843  3  -1    8.515143E+01   6.489E+12
   593   843  3  -1    8.409182E+01   3.890E+09
   594   843  3  -1    8.405934E+01   1.139E+10
   595   843  3  -1    8.400770E+01   9.568E+11
   596   843  3  -1    8.309760E+01   3.177E+11
   597   843  3  -1    7.597881E+01   2.356E+10
   598   843  3  -1    7.592233E+01   8.309E+10
   600   843  3  -1    7.556027E+01   1.824E+10
   602   843  3  -1    7.553570E+01   2.107E+09
   603   843  3  -1    7.546090E+01   9.159E+10
   595   844  3  -1    8.401614E+01   4.512E+11   1.092E+12   1.324E+14   4.449E+12   0.000E+00   4.836E+13   4.286E+12   7.534E+13
   598   844  3  -1    7.593077E+01   4.625E+11
   599   844  3  -1    7.586616E+01   2.935E+11
   604   844  3  -1    7.544092E+01   8.832E+10
   599   845  3  -1    7.587778E+01   6.698E+11   5.736E+11   5.537E+12   0.000E+00   0.000E+00   0.000E+00   7.713E+11   4.766E+12
   604   845  3  -1    7.545255E+01   3.133E+10
   589   846  3  -1    8.556246E+01   1.206E+13   1.086E+13   1.712E+14   4.235E+12   6.062E+13   1.867E+13   7.723E+13   1.040E+13
   591   846  3  -1    8.520607E+01   1.252E+12
   594   846  3  -1    8.411398E+01   1.256E+11
   595   846  3  -1    8.406234E+01   2.758E+11
   596   846  3  -1    8.315224E+01   1.217E+12
   597   846  3  -1    7.603345E+01   9.953E+09
   598   846  3  -1    7.597698E+01   7.183E+09
   599   846  3  -1    7.591236E+01   5.668E+10
   600   846  3  -1    7.561491E+01   4.092E+10
   604   846  3  -1    7.548713E+01   1.624E+09
   595   847  3  -1    8.407990E+01   1.224E+11   4.177E+11   1.253E+14   1.480E+12   0.000E+00   4.829E+13   1.756E+12   7.374E+13
   598   847  3  -1    7.599453E+01   9.906E+10
   599   847  3  -1    7.592992E+01   2.409E+11
   604   847  3  -1    7.550469E+01   4.521E+09
   590   848  3  -1    8.554655E+01   3.472E+11   6.923E+12   3.544E+13   9.408E+12   3.571E+12   2.535E+12   1.936E+13   5.597E+11
   593   848  3  -1    8.416446E+01   1.886E+12
   602   848  3  -1    7.560835E+01   7.453E+10
   589   849  3  -1    8.558968E+01   5.849E+10   1.721E+12   1.679E+14   7.825E+11   4.127E+13   1.140E+13   7.658E+13   3.790E+13
   590   849  3  -1    8.555577E+01   7.493E+10
   591   849  3  -1    8.523329E+01   3.508E+11
   593   849  3  -1    8.417368E+01   1.547E+09
   594   849  3  -1    8.414120E+01   8.674E+11
   595   849  3  -1    8.408956E+01   1.941E+11
   596   849  3  -1    8.317946E+01   2.575E+09
   597   849  3  -1    7.606067E+01   2.932E+10
   598   849  3  -1    7.600420E+01   3.667E+10
   600   849  3  -1    7.564213E+01   2.062E+09
   602   849  3  -1    7.561757E+01   2.716E+10
   603   849  3  -1    7.554277E+01   2.518E+10
   589   850  3  -1    8.561612E+01   2.675E+11   4.534E+12   9.058E+13   6.754E+12   2.351E+13   1.629E+13   6.267E+12   3.776E+13
   590   850  3  -1    8.558221E+01   3.678E+12
   591   850  3  -1    8.525973E+01   1.348E+11
   593   850  3  -1    8.420012E+01   7.901E+10
   594   850  3  -1    8.416764E+01   6.042E+11
   595   850  3  -1    8.411600E+01   6.540E+11
   596   850  3  -1    8.320590E+01   2.357E+09
   597   850  3  -1    7.608711E+01   1.347E+11
   598   850  3  -1    7.603063E+01   2.730E+10
   602   850  3  -1    7.564400E+01   2.355E+11
   603   850  3  -1    7.556920E+01   4.053E+10
   587   851  3  -1    9.225308E+01   5.628E+09   1.563E+13   1.594E+14   3.964E+12   2.788E+13   2.599E+13   8.195E+13   1.958E+13
   588   851  3  -1    8.587505E+01   6.381E+12
   589   851  3  -1    8.570451E+01   4.610E+10
   590   851  3  -1    8.567060E+01   3.377E+12
   591   851  3  -1    8.534812E+01   3.857E+12
   592   851  3  -1    8.448695E+01   7.563E+11
   593   851  3  -1    8.428851E+01   1.265E+12
   594   851  3  -1    8.425603E+01   7.429E+11
   596   851  3  -1    8.329429E+01   1.828E+11
   597   851  3  -1    7.617550E+01   1.184E+11
   600   851  3  -1    7.575696E+01   1.974E+09
   601   851  3  -1    7.575639E+01   9.351E+11
   602   851  3  -1    7.573240E+01   1.148E+10
   603   851  3  -1    7.565760E+01   1.264E+10
   605   851  3  -1    7.471962E+01   5.614E+10
   595   852  3  -1    8.422568E+01   1.258E+11   2.217E+11   9.868E+12   8.484E+11   0.000E+00   1.756E+12   2.662E+11   6.998E+12
   598   852  3  -1    7.614031E+01   1.080E+11
   599   852  3  -1    7.607570E+01   3.922E+10
   604   852  3  -1    7.565046E+01   5.971E+08
   589   853  3  -1    8.576263E+01   5.505E+11   8.787E+12   8.317E+13   3.594E+13   8.248E+11   5.289E+11   1.845E+12   4.403E+13
   591   853  3  -1    8.540624E+01   7.849E+12
   594   853  3  -1    8.431415E+01   3.246E+11
   595   853  3  -1    8.426252E+01   1.997E+11
   596   853  3  -1    8.335241E+01   2.373E+12
   597   853  3  -1    7.623362E+01   4.266E+11
   598   853  3  -1    7.617715E+01   1.431E+11
   599   853  3  -1    7.611254E+01   4.870E+09
   600   853  3  -1    7.581508E+01   4.304E+09
   603   853  3  -1    7.571572E+01   1.775E+11
   604   853  3  -1    7.568730E+01   5.981E+10
   589   854  3  -1    8.578937E+01   1.180E+12   3.519E+12   1.361E+14   7.002E+12   1.926E+13   6.412E+12   5.080E+12   9.834E+13
   590   854  3  -1    8.575546E+01   1.421E+12
   591   854  3  -1    8.543298E+01   3.214E+11
   593   854  3  -1    8.437337E+01   2.783E+11
   594   854  3  -1    8.434089E+01   1.629E+11
   595   854  3  -1    8.428925E+01   2.506E+11
   596   854  3  -1    8.337915E+01   3.695E+11
   597   854  3  -1    7.626036E+01   6.656E+10
   598   854  3  -1    7.620389E+01   1.913E+10
   600   854  3  -1    7.584182E+01   1.381E+10
   603   854  3  -1    7.574246E+01   7.106E+09
   595   855  3  -1    8.432430E+01   1.870E+10   5.616E+11   2.861E+13   4.660E+11   0.000E+00   1.073E+13   4.544E+11   1.696E+13
   598   855  3  -1    7.623894E+01   5.351E+11
   599   855  3  -1    7.617432E+01   1.181E+11
   604   855  3  -1    7.574909E+01   1.287E+10
   589   856  3  -1    8.583446E+01   5.901E+11   4.298E+12   1.857E+14   1.319E+13   5.237E+13   1.944E+13   8.569E+12   9.212E+13
   591   856  3  -1    8.547807E+01   2.017E+12
   594   856  3  -1    8.438598E+01   3.669E+11
   595   856  3  -1    8.433434E+01   4.992E+11
   596   856  3  -1    8.342424E+01   1.714E+12
   597   856  3  -1    7.630544E+01   2.324E+11
   598   856  3  -1    7.624897E+01   1.406E+11
   599   856  3  -1    7.618436E+01   8.696E+10
   600   856  3  -1    7.588691E+01   1.994E+10
   603   856  3  -1    7.578754E+01   9.500E+09
   604   856  3  -1    7.575913E+01   8.459E+09
   587   857  3  -1    9.238413E+01   2.267E+10   1.353E+13   6.170E+13   1.054E+12   1.374E+13   1.667E+13   8.484E+12   2.175E+13
   588   857  3  -1    8.600610E+01   1.884E+12
   589   857  3  -1    8.583557E+01   3.421E+12
   590   857  3  -1    8.580165E+01   3.788E+11
   591   857  3  -1    8.547917E+01   2.112E+12
   592   857  3  -1    8.461801E+01   8.079E+12
   593   857  3  -1    8.441956E+01   1.006E+11
   594   857  3  -1    8.438708E+01   1.514E+10
   596   857  3  -1    8.342535E+01   1.751E+11
   597   857  3  -1    7.630655E+01   4.487E+09
   600   857  3  -1    7.588802E+01   6.786E+09
   601   857  3  -1    7.588745E+01   1.434E+11
   602   857  3  -1    7.586345E+01   8.986E+09
   603   857  3  -1    7.578865E+01   7.175E+09
   605   857  3  -1    7.485067E+01   2.758E+11
   589   858  3  -1    8.584134E+01   4.008E+11   7.266E+12   1.089E+14   1.705E+13   8.290E+12   3.198E+13   7.822E+12   4.375E+13
   590   858  3  -1    8.580742E+01   8.568E+11
   591   858  3  -1    8.548495E+01   2.921E+12
   593   858  3  -1    8.442533E+01   2.429E+12
   594   858  3  -1    8.439286E+01   2.126E+10
   595   858  3  -1    8.434122E+01   6.302E+11
   596   858  3  -1    8.343112E+01   4.702E+11
   597   858  3  -1    7.631232E+01   3.462E+11
   598   858  3  -1    7.625585E+01   1.671E+11
   602   858  3  -1    7.586922E+01   2.920E+10
   603   858  3  -1    7.579442E+01   1.516E+09
   589   859  3  -1    8.585195E+01   5.915E+10   8.453E+12   7.902E+13   1.117E+13   9.698E+12   2.419E+12   2.992E+11   5.543E+13
   591   859  3  -1    8.549556E+01   7.183E+12
   594   859  3  -1    8.440346E+01   3.555E+12
   595   859  3  -1    8.435183E+01   1.531E+11
   596   859  3  -1    8.344173E+01   2.903E+11
   597   859  3  -1    7.632293E+01   1.770E+11
   598   859  3  -1    7.626646E+01   6.104E+10
   599   859  3  -1    7.620185E+01   7.089E+10
   600   859  3  -1    7.590440E+01   1.378E+11
   604   859  3  -1    7.577661E+01   2.788E+09
   590   860  3  -1    8.584939E+01   1.303E+12   5.861E+12   1.911E+14   2.549E+12   8.241E+12   4.254E+13   1.341E+14   3.730E+12
   593   860  3  -1    8.446730E+01   5.485E+11
   602   860  3  -1    7.591119E+01   1.020E+11
   595   861  3  -1    8.438803E+01   1.020E+12   1.234E+12   2.841E+14   4.759E+12   0.000E+00   1.148E+14   3.977E+11   1.641E+14
   598   861  3  -1    7.630266E+01   1.869E+11
   599   861  3  -1    7.623805E+01   7.551E+10
   604   861  3  -1    7.581281E+01   2.199E+11
   587   862  3  -1    9.245875E+01   1.624E+11   2.765E+13   1.564E+14   1.755E+13   2.343E+13   5.594E+13   5.797E+13   1.498E+12
   588   862  3  -1    8.608072E+01   2.407E+12
   589   862  3  -1    8.591019E+01   6.999E+12
   590   862  3  -1    8.587628E+01   9.006E+10
   591   862  3  -1    8.555380E+01   8.787E+12
   592   862  3  -1    8.469263E+01   1.598E+10
   593   862  3  -1    8.449419E+01   7.201E+09
   594   862  3  -1    8.446171E+01   5.185E+10
   596   862  3  -1    8.349997E+01   8.803E+10
   597   862  3  -1    7.638118E+01   3.392E+09
   600   862  3  -1    7.596264E+01   4.763E+10
   601   862  3  -1    7.596207E+01   1.735E+10
   602   862  3  -1    7.593808E+01   1.466E+09
   603   862  3  -1    7.586328E+01   2.138E+09
   605   862  3  -1    7.492529E+01   1.657E+11
   587   863  3  -1    9.247079E+01   1.497E+10   1.023E+13   2.270E+14   3.683E+12   3.005E+13   2.282E+13   1.662E+14   4.212E+12
   588   863  3  -1    8.609276E+01   4.065E+12
   589   863  3  -1    8.592222E+01   4.017E+11
   590   863  3  -1    8.588831E+01   1.288E+12
   591   863  3  -1    8.556583E+01   2.389E+12
   592   863  3  -1    8.470466E+01   8.254E+11
   593   863  3  -1    8.450622E+01   1.030E+11
   594   863  3  -1    8.447374E+01   1.431E+12
   596   863  3  -1    8.351200E+01   1.202E+10
   600   863  3  -1    7.597467E+01   5.436E+08
   601   863  3  -1    7.597410E+01   7.836E+10
   602   863  3  -1    7.595011E+01   9.512E+10
   603   863  3  -1    7.587531E+01   5.967E+09
   605   863  3  -1    7.493733E+01   5.525E+10
   589   864  3  -1    8.592993E+01   1.232E+12   5.749E+12   8.677E+13   3.093E+13   2.434E+13   3.944E+12   7.497E+12   2.006E+13
   590   864  3  -1    8.589602E+01   8.368E+10
   591   864  3  -1    8.557354E+01   7.685E+10
   593   864  3  -1    8.451393E+01   4.575E+12
   594   864  3  -1    8.448145E+01   1.403E+11
   595   864  3  -1    8.442981E+01   9.237E+10
   596   864  3  -1    8.351971E+01   6.801E+11
   597   864  3  -1    7.640092E+01   4.306E+11
   598   864  3  -1    7.634445E+01   8.900E+10
   600   864  3  -1    7.598238E+01   8.560E+10
   602   864  3  -1    7.595782E+01   8.462E+10
   603   864  3  -1    7.588302E+01   2.793E+09
   589   865  3  -1    8.593543E+01   8.429E+11   1.295E+13   2.283E+14   3.751E+13   1.188E+13   5.526E+13   1.160E+14   7.739E+12
   590   865  3  -1    8.590152E+01   1.092E+13
   591   865  3  -1    8.557904E+01   2.504E+12
   593   865  3  -1    8.451943E+01   3.887E+12
   594   865  3  -1    8.448695E+01   8.388E+10
   595   865  3  -1    8.443531E+01   1.949E+11
   596   865  3  -1    8.352521E+01   1.761E+11
   597   865  3  -1    7.640642E+01   1.914E+09
   598   865  3  -1    7.634995E+01   2.181E+10
   600   865  3  -1    7.598788E+01   1.076E+11
   602   865  3  -1    7.596332E+01   4.056E+10
   603   865  3  -1    7.588852E+01   2.169E+10
   599   866  3  -1    7.633701E+01   1.376E+12   1.126E+12   2.364E+12   0.000E+00   0.000E+00   0.000E+00   4.215E+11   1.942E+12
   589   867  3  -1    8.600762E+01   1.048E+12   1.933E+13   1.663E+14   7.349E+13   1.045E+12   5.185E+13   2.479E+13   1.510E+13
   591   867  3  -1    8.565123E+01   5.813E+12
   594   867  3  -1    8.455914E+01   1.217E+13
   595   867  3  -1    8.450751E+01   2.046E+12
   596   867  3  -1    8.359740E+01   4.976E+12
   597   867  3  -1    7.647861E+01   1.746E+10
   598   867  3  -1    7.642214E+01   5.020E+09
   599   867  3  -1    7.635753E+01   4.605E+10
   600   867  3  -1    7.606007E+01   2.375E+10
   603   867  3  -1    7.596071E+01   9.124E+09
   604   867  3  -1    7.593229E+01   2.597E+10
   589   868  3  -1    8.601923E+01   2.457E+12   1.966E+13   2.333E+14   9.915E+13   5.255E+13   3.414E+13   7.379E+12   4.010E+13
   590   868  3  -1    8.598531E+01   1.857E+12
   591   868  3  -1    8.566284E+01   2.563E+12
   593   868  3  -1    8.460322E+01   2.017E+13
   594   868  3  -1    8.457074E+01   6.173E+09
   595   868  3  -1    8.451911E+01   3.199E+11
   596   868  3  -1    8.360901E+01   7.993E+11
   597   868  3  -1    7.649021E+01   1.145E+11
   598   868  3  -1    7.643374E+01   8.541E+09
   600   868  3  -1    7.607168E+01   5.339E+09
   602   868  3  -1    7.604711E+01   2.801E+10
   603   868  3  -1    7.597231E+01   2.540E+10
   587   869  3  -1    9.261099E+01   3.810E+09   7.818E+12   4.345E+13   2.794E+12   2.878E+12   8.502E+12   2.601E+13   3.270E+12
   588   869  3  -1    8.623296E+01   3.019E+12
   589   869  3  -1    8.606243E+01   7.899E+10
   591   869  3  -1    8.570604E+01   6.693E+09
   592   869  3  -1    8.484487E+01   1.538E+13
   593   869  3  -1    8.464643E+01   5.045E+11
   594   869  3  -1    8.461395E+01   3.839E+09
   596   869  3  -1    8.365221E+01   1.721E+11
   597   869  3  -1    7.653342E+01   2.988E+10
   600   869  3  -1    7.611488E+01   5.906E+10
   601   869  3  -1    7.611431E+01   1.052E+11
   602   869  3  -1    7.609032E+01   1.025E+11
   605   869  3  -1    7.507753E+01   1.370E+12
   589   870  3  -1    8.609823E+01   1.037E+10   5.100E+12   6.565E+13   2.163E+13   2.227E+12   9.048E+12   2.161E+13   1.113E+13
   590   870  3  -1    8.606432E+01   1.154E+12
   591   870  3  -1    8.574184E+01   3.841E+09
   593   870  3  -1    8.468223E+01   4.655E+12
   594   870  3  -1    8.464975E+01   2.033E+11
   595   870  3  -1    8.459811E+01   2.960E+11
   596   870  3  -1    8.368801E+01   6.901E+11
   598   870  3  -1    7.651275E+01   3.525E+10
   600   870  3  -1    7.615068E+01   5.901E+10
   602   870  3  -1    7.612612E+01   2.924E+11
   603   870  3  -1    7.605132E+01   8.729E+09
   589   871  3  -1    8.610924E+01   5.197E+11   9.628E+12   6.252E+13   2.754E+13   1.089E+12   6.456E+12   9.698E+12   1.773E+13
   591   871  3  -1    8.575285E+01   7.912E+12
   594   871  3  -1    8.466076E+01   4.036E+12
   595   871  3  -1    8.460912E+01   2.750E+11
   596   871  3  -1    8.369902E+01   2.170E+11
   597   871  3  -1    7.658023E+01   6.029E+09
   598   871  3  -1    7.652375E+01   1.668E+10
   599   871  3  -1    7.645914E+01   3.849E+10
   600   871  3  -1    7.616169E+01   1.132E+11
   603   871  3  -1    7.606232E+01   1.959E+11
   604   871  3  -1    7.603391E+01   4.726E+08
   595   872  3  -1    8.464093E+01   1.477E+13   1.266E+13   1.131E+14   9.527E+13   0.000E+00   4.474E+12   4.767E+11   1.289E+13
   598   872  3  -1    7.655556E+01   3.305E+11
   599   872  3  -1    7.649095E+01   6.722E+11
   604   872  3  -1    7.606572E+01   2.407E+11
   589   873  3  -1    8.615152E+01   1.544E+11   7.441E+12   2.466E+14   4.551E+13   2.294E+13   5.173E+13   3.347E+13   9.293E+13
   591   873  3  -1    8.579513E+01   6.979E+10
   594   873  3  -1    8.470304E+01   1.619E+12
   595   873  3  -1    8.465140E+01   1.382E+11
