SEQ='MG'     NUCCHG=14                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  63076954.8  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)    69764.0 
     3          2S2 2P6 3P1         (2)1( 1.5)    70231.5 
     4          2S2 2P6 3D1         (2)2( 1.5)   158402.6 
     5          2S2 2P6 3D1         (2)2( 2.5)   158438.3 

   IC RESOLVED LEVEL INDEXING           BWNR=  63342701.4 NLVL=   981
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     7   132  3  -1    7.277336E+00   1.520E+09
     8   132  3  -1    7.254610E+00   2.521E+08
     9   132  3  -1    7.137532E+00   1.409E+09
    13   132  3  -1    7.124769E+00   3.391E+08
    14   132  3  -1    7.124168E+00   1.598E+09
    15   132  3  -1    6.920478E+00   4.315E+07
     2   133  3  -1    8.643376E+00   3.296E+10   2.920E+10   5.436E+13   1.569E+12   1.376E+13   3.107E+13   7.343E+12   6.146E+11
     3   133  3  -1    8.640827E+00   2.926E+09
     4   133  3  -1    8.331965E+00   2.632E+09
     5   133  3  -1    7.281450E+00   2.504E+08
     6   133  3  -1    7.280011E+00   7.034E+08
     8   133  3  -1    7.255427E+00   7.504E+08
     9   133  3  -1    7.138349E+00   1.811E+08
    10   133  3  -1    7.137204E+00   4.932E+08
    12   133  3  -1    7.126170E+00   4.633E+08
    13   133  3  -1    7.125586E+00   1.433E+09
    14   133  3  -1    7.124985E+00   9.533E+07
    15   133  3  -1    6.921295E+00   4.268E+08
    16   133  3  -1    6.871926E+00   2.858E+07
     1   134  3  -1    8.647350E+00   5.883E+10   3.549E+10   2.890E+13   1.551E+12   9.717E+12   1.056E+13   7.030E+12   4.335E+10
     2   134  3  -1    8.646091E+00   8.487E+09
     3   134  3  -1    8.643542E+00   7.090E+07
     4   134  3  -1    8.334680E+00   2.006E+09
     5   134  3  -1    7.284164E+00   1.005E+09
     8   134  3  -1    7.258142E+00   6.621E+08
     9   134  3  -1    7.141064E+00   5.292E+07
    10   134  3  -1    7.139919E+00   1.938E+08
    11   134  3  -1    7.139257E+00   4.574E+08
    12   134  3  -1    7.128885E+00   2.002E+09
    13   134  3  -1    7.128301E+00   2.945E+07
    16   134  3  -1    6.874641E+00   5.821E+06
     2   135  3  -1    8.656670E+00   8.332E+08   1.132E+10   4.564E+13   9.636E+10   1.033E+12   4.301E+13   2.430E+11   1.257E+12
     3   135  3  -1    8.654121E+00   2.382E+08
     4   135  3  -1    8.345259E+00   4.940E+09
     5   135  3  -1    7.294743E+00   3.167E+09
     6   135  3  -1    7.293305E+00   8.583E+08
     8   135  3  -1    7.268721E+00   1.679E+09
     9   135  3  -1    7.151643E+00   5.227E+07
    12   135  3  -1    7.139464E+00   1.239E+08
    13   135  3  -1    7.138880E+00   3.283E+08
    14   135  3  -1    7.138279E+00   3.445E+08
    15   135  3  -1    6.934589E+00   4.543E+08
     3   136  3  -1    8.660903E+00   8.940E+08   6.885E+09   1.847E+12   5.000E+09   5.510E+11   8.509E+11   2.269E+11   2.128E+11
     5   136  3  -1    7.301525E+00   1.422E+08
     6   136  3  -1    7.300087E+00   5.048E+09
     7   136  3  -1    7.298229E+00   3.686E+08
     8   136  3  -1    7.275502E+00   1.972E+08
     9   136  3  -1    7.158424E+00   6.840E+06
    13   136  3  -1    7.145662E+00   6.691E+06
    14   136  3  -1    7.145061E+00   6.550E+06
    15   136  3  -1    6.941371E+00   4.660E+08
     2   137  3  -1    8.669185E+00   6.119E+09   1.268E+10   7.063E+13   5.713E+11   1.246E+13   5.170E+13   1.144E+12   4.748E+12
     3   137  3  -1    8.666636E+00   2.482E+08
     4   137  3  -1    8.357774E+00   3.649E+09
     5   137  3  -1    7.307258E+00   3.862E+09
     6   137  3  -1    7.305820E+00   3.064E+08
     8   137  3  -1    7.281235E+00   9.833E+08
     9   137  3  -1    7.164157E+00   3.379E+07
    13   137  3  -1    7.151395E+00   1.773E+08
    14   137  3  -1    7.150793E+00   1.440E+08
    15   137  3  -1    6.947103E+00   6.268E+08
     6   138  3  -1    7.307182E+00   5.218E+07   6.470E+09   2.965E+12   0.000E+00   2.698E+11   2.259E+12   9.184E+10   3.446E+11
     7   138  3  -1    7.305324E+00   5.992E+09
    14   138  3  -1    7.152156E+00   1.217E+07
    15   138  3  -1    6.948466E+00   5.513E+08
     3   139  3  -1    8.671220E+00   6.878E+09   9.074E+09   1.850E+12   2.704E+09   1.228E+11   8.845E+11   3.539E+10   8.049E+11
     5   139  3  -1    7.311842E+00   4.594E+08
     6   139  3  -1    7.310403E+00   2.008E+09
     7   139  3  -1    7.308546E+00   5.099E+08
     8   139  3  -1    7.285819E+00   4.458E+08
     9   139  3  -1    7.168741E+00   8.839E+06
    13   139  3  -1    7.155979E+00   9.568E+06
    15   139  3  -1    6.951687E+00   8.376E+08
     1   140  3  -1    8.782676E+00   1.430E+10   5.472E+10   1.140E+13   5.559E+12   3.924E+12   1.846E+12   3.836E+10   3.408E+10
     2   140  3  -1    8.781417E+00   1.639E+10
     3   140  3  -1    8.778867E+00   1.995E+10
     4   140  3  -1    8.470006E+00   1.215E+08
     8   140  3  -1    7.393467E+00   9.785E+06
     9   140  3  -1    7.276389E+00   1.435E+07
    10   140  3  -1    7.275245E+00   2.482E+07
    11   140  3  -1    7.274583E+00   2.720E+07
    12   140  3  -1    7.264211E+00   9.427E+06
    13   140  3  -1    7.263627E+00   1.194E+07
    16   140  3  -1    7.009966E+00   1.018E+08
     7   141  3  -1    7.431807E+00   1.441E+09   1.179E+09   5.409E+11   0.000E+00   0.000E+00   3.239E+09   0.000E+00   5.377E+11
     6   142  3  -1    7.446712E+00   1.527E+09   1.931E+09   6.665E+11   0.000E+00   1.814E+10   3.168E+10   5.615E+11   5.516E+10
    15   142  3  -1    7.087996E+00   9.486E+08
     3   143  3  -1    8.810987E+00   4.865E+09   5.204E+09   4.588E+12   1.495E+11   2.606E+12   1.764E+12   2.021E+09   6.630E+10
     5   143  3  -1    7.451609E+00   7.461E+06
     6   143  3  -1    7.450171E+00   4.158E+07
     7   143  3  -1    7.448313E+00   3.665E+06
     9   143  3  -1    7.308508E+00   2.263E+09
    14   143  3  -1    7.295145E+00   4.934E+07
    15   143  3  -1    7.091455E+00   1.014E+07
     2   144  3  -1    8.817284E+00   1.571E+09   5.874E+10   1.176E+13   4.541E+10   1.912E+11   3.691E+12   2.821E+12   5.007E+12
     3   144  3  -1    8.814735E+00   2.260E+08
     4   144  3  -1    8.505873E+00   8.526E+10
     6   144  3  -1    7.453919E+00   1.198E+07
     8   144  3  -1    7.429335E+00   1.150E+09
     9   144  3  -1    7.312257E+00   5.305E+07
    10   144  3  -1    7.311112E+00   4.099E+08
    12   144  3  -1    7.300078E+00   1.251E+07
    13   144  3  -1    7.299494E+00   4.829E+06
    15   144  3  -1    7.095203E+00   1.672E+09
    16   144  3  -1    7.045834E+00   4.331E+09
     5   145  3  -1    7.464836E+00   1.748E+09   1.792E+09   5.794E+11   1.080E+10   1.058E+10   2.077E+10   5.009E+11   3.632E+10
     6   145  3  -1    7.463397E+00   2.953E+07
     7   145  3  -1    7.461540E+00   1.118E+07
     9   145  3  -1    7.321735E+00   1.134E+07
    14   145  3  -1    7.308371E+00   1.081E+07
    15   145  3  -1    7.104681E+00   4.740E+08
     2   146  3  -1    8.833516E+00   3.232E+09   3.105E+10   1.456E+13   7.804E+10   4.129E+12   6.421E+12   1.461E+12   2.475E+12
     3   146  3  -1    8.830967E+00   8.959E+07
     4   146  3  -1    8.522105E+00   4.222E+10
     5   146  3  -1    7.471589E+00   1.109E+08
     8   146  3  -1    7.445566E+00   5.292E+08
     9   146  3  -1    7.328488E+00   4.745E+07
    10   146  3  -1    7.327344E+00   1.295E+09
    12   146  3  -1    7.316310E+00   5.514E+07
    13   146  3  -1    7.315726E+00   1.330E+08
    14   146  3  -1    7.315124E+00   7.354E+07
    15   146  3  -1    7.111434E+00   8.661E+08
    16   146  3  -1    7.062066E+00   1.233E+09
     1   147  3  -1    8.841373E+00   5.727E+09   6.867E+09   6.825E+12   2.105E+10   1.721E+12   5.005E+12   7.439E+10   3.182E+09
     2   147  3  -1    8.840114E+00   1.190E+08
     3   147  3  -1    8.837565E+00   6.527E+06
     4   147  3  -1    8.528703E+00   2.575E+09
     5   147  3  -1    7.478187E+00   8.901E+06
     8   147  3  -1    7.452165E+00   9.734E+07
    10   147  3  -1    7.333942E+00   2.878E+08
    11   147  3  -1    7.333280E+00   1.814E+09
    12   147  3  -1    7.322908E+00   9.179E+07
    13   147  3  -1    7.322324E+00   3.248E+07
    16   147  3  -1    7.068664E+00   1.038E+09
     6   148  3  -1    7.489040E+00   1.008E+08   7.564E+09   1.543E+12   0.000E+00   1.468E+11   1.753E+11   1.854E+11   1.035E+12
     7   148  3  -1    7.487182E+00   1.554E+09
    14   148  3  -1    7.334014E+00   4.340E+07
    15   148  3  -1    7.130324E+00   7.583E+09
     2   149  3  -1    8.863764E+00   7.983E+08   9.018E+09   2.995E+13   4.487E+11   8.365E+10   2.894E+13   1.104E+11   3.682E+11
     3   149  3  -1    8.861214E+00   2.868E+09
     4   149  3  -1    8.552353E+00   6.009E+09
     5   149  3  -1    7.501837E+00   5.930E+08
     6   149  3  -1    7.500398E+00   6.410E+07
     8   149  3  -1    7.475814E+00   1.570E+07
     9   149  3  -1    7.358736E+00   1.889E+08
    13   149  3  -1    7.345974E+00   2.216E+08
    14   149  3  -1    7.345372E+00   2.589E+08
    15   149  3  -1    7.141682E+00   3.987E+08
    16   149  3  -1    7.092313E+00   4.865E+07
     5   150  3  -1    7.508525E+00   1.280E+07   3.321E+09   2.502E+12   5.616E+11   1.882E+11   3.204E+11   2.160E+11   1.216E+12
     6   150  3  -1    7.507086E+00   2.060E+09
     7   150  3  -1    7.505228E+00   5.412E+07
     9   150  3  -1    7.365424E+00   6.450E+08
    13   150  3  -1    7.352661E+00   7.583E+06
    14   150  3  -1    7.352060E+00   6.294E+08
    15   150  3  -1    7.148370E+00   8.549E+07
     2   151  3  -1    8.874354E+00   1.036E+08   1.003E+10   1.525E+13   8.417E+11   4.078E+12   5.759E+12   7.232E+11   3.851E+12
     3   151  3  -1    8.871805E+00   9.939E+08
     4   151  3  -1    8.562943E+00   9.212E+09
     5   151  3  -1    7.512427E+00   1.443E+09
     6   151  3  -1    7.510989E+00   7.822E+07
     8   151  3  -1    7.486404E+00   1.471E+08
     9   151  3  -1    7.369326E+00   1.561E+08
    10   151  3  -1    7.368182E+00   8.689E+08
    12   151  3  -1    7.357148E+00   2.036E+07
    13   151  3  -1    7.356564E+00   3.419E+08
    14   151  3  -1    7.355963E+00   2.248E+08
    15   151  3  -1    7.152272E+00   3.255E+07
    16   151  3  -1    7.102904E+00   5.948E+08
     1   152  3  -1    8.876143E+00   3.772E+08   2.367E+10   9.139E+12   2.367E+10   2.859E+12   6.072E+12   7.595E+10   1.086E+11
     2   152  3  -1    8.874884E+00   1.384E+09
     3   152  3  -1    8.872335E+00   2.872E+08
     4   152  3  -1    8.563473E+00   1.793E+10
     8   152  3  -1    7.486934E+00   3.325E+08
     9   152  3  -1    7.369856E+00   1.377E+08
    10   152  3  -1    7.368712E+00   9.553E+06
    11   152  3  -1    7.368050E+00   4.201E+08
    13   152  3  -1    7.357094E+00   2.169E+08
    16   152  3  -1    7.103434E+00   2.453E+09
     2   153  3  -1    8.879599E+00   1.701E+09   1.104E+10   3.086E+13   2.292E+10   3.027E+13   2.348E+11   5.837E+10   2.734E+11
     4   153  3  -1    8.568188E+00   1.566E+09
    10   153  3  -1    7.373427E+00   2.545E+07
    12   153  3  -1    7.362393E+00   2.674E+08
    16   153  3  -1    7.108149E+00   1.193E+08
     1   154  3  -1    8.887458E+00   6.330E+09   2.135E+10   1.624E+13   8.837E+10   8.120E+12   7.843E+12   2.555E+10   1.585E+11
     2   154  3  -1    8.886199E+00   2.403E+09
     3   154  3  -1    8.883650E+00   2.216E+07
     4   154  3  -1    8.574788E+00   1.452E+10
     8   154  3  -1    7.498249E+00   1.768E+08
     9   154  3  -1    7.381171E+00   5.329E+07
    10   154  3  -1    7.380027E+00   5.299E+08
    11   154  3  -1    7.379365E+00   2.839E+08
    12   154  3  -1    7.368993E+00   3.208E+08
    13   154  3  -1    7.368409E+00   1.202E+08
    16   154  3  -1    7.114749E+00   7.509E+08
     3   155  3  -1    8.884473E+00   1.003E+08   3.345E+09   1.804E+14   1.078E+13   5.189E+13   9.742E+13   1.174E+13   8.554E+12
     4   155  3  -1    8.575612E+00   1.098E+08
     5   155  3  -1    7.525096E+00   1.748E+07
     6   155  3  -1    7.523657E+00   5.555E+07
     8   155  3  -1    7.499073E+00   3.095E+08
     9   155  3  -1    7.381995E+00   5.270E+07
    10   155  3  -1    7.380851E+00   5.639E+08
    12   155  3  -1    7.369817E+00   9.209E+07
    13   155  3  -1    7.369233E+00   3.519E+08
    14   155  3  -1    7.368631E+00   2.907E+07
    15   155  3  -1    7.164941E+00   1.214E+09
    16   155  3  -1    7.115573E+00   3.928E+08
     6   156  3  -1    7.524662E+00   6.985E+06   8.699E+09   1.757E+12   0.000E+00   8.028E+10   2.468E+11   4.578E+11   9.719E+11
     7   156  3  -1    7.522805E+00   1.040E+09
    15   156  3  -1    7.165946E+00   9.836E+09
     1   157  3  -1    8.897835E+00   4.750E+08   9.571E+09   3.806E+12   2.542E+11   2.022E+12   1.005E+12   4.773E+11   4.732E+10
     2   157  3  -1    8.896576E+00   1.441E+08
     3   157  3  -1    8.894027E+00   1.515E+08
     4   157  3  -1    8.585165E+00   3.882E+09
     8   157  3  -1    7.508626E+00   1.013E+08
     9   157  3  -1    7.391548E+00   7.525E+08
    10   157  3  -1    7.390404E+00   1.678E+09
    11   157  3  -1    7.389742E+00   2.306E+09
    12   157  3  -1    7.379370E+00   9.844E+07
    13   157  3  -1    7.378786E+00   1.674E+07
    16   157  3  -1    7.125126E+00   1.138E+09
     3   158  3  -1    8.896864E+00   5.188E+08   7.331E+09   3.742E+12   8.599E+11   9.549E+11   1.242E+12   2.519E+10   6.605E+11
     6   158  3  -1    7.536048E+00   1.345E+08
     7   158  3  -1    7.534191E+00   6.014E+08
     9   158  3  -1    7.394386E+00   2.293E+09
    13   158  3  -1    7.381624E+00   7.154E+08
    14   158  3  -1    7.381022E+00   2.307E+09
    15   158  3  -1    7.177332E+00   1.596E+09
     1   159  3  -1    8.905434E+00   2.687E+08   7.491E+09   1.028E+13   3.092E+12   6.938E+10   2.578E+12   4.529E+12   1.226E+10
     2   159  3  -1    8.904174E+00   1.903E+07
     5   159  3  -1    7.542248E+00   1.579E+08
    10   159  3  -1    7.398002E+00   2.493E+08
    11   159  3  -1    7.397341E+00   4.289E+09
    12   159  3  -1    7.386968E+00   4.546E+09
    13   159  3  -1    7.386384E+00   5.294E+08
     2   160  3  -1    8.908753E+00   2.915E+08   9.537E+09   2.233E+13   2.815E+12   4.375E+12   1.258E+13   2.202E+11   2.334E+12
     3   160  3  -1    8.906204E+00   5.013E+07
     4   160  3  -1    8.597343E+00   4.140E+09
     5   160  3  -1    7.546827E+00   1.116E+08
     6   160  3  -1    7.545388E+00   3.557E+08
    10   160  3  -1    7.402581E+00   2.191E+09
    12   160  3  -1    7.391548E+00   1.693E+09
    13   160  3  -1    7.390963E+00   2.718E+09
    14   160  3  -1    7.390362E+00   1.275E+08
    15   160  3  -1    7.186672E+00   4.907E+08
    16   160  3  -1    7.137303E+00   5.018E+08
     3   161  3  -1    8.923353E+00   2.172E+08   1.230E+10   2.281E+12   2.537E+07   1.309E+12   6.608E+11   1.846E+11   1.258E+11
     5   161  3  -1    7.563975E+00   3.733E+07
     6   161  3  -1    7.562537E+00   7.769E+06
     7   161  3  -1    7.560679E+00   1.215E+08
     8   161  3  -1    7.537953E+00   2.969E+07
     9   161  3  -1    7.420875E+00   1.472E+08
    13   161  3  -1    7.408112E+00   1.051E+09
    14   161  3  -1    7.407511E+00   1.082E+08
    15   161  3  -1    7.203821E+00   1.097E+10
     6   162  3  -1    7.573257E+00   7.183E+06   6.232E+09   8.007E+12   0.000E+00   1.696E+12   5.273E+12   9.453E+10   9.436E+11
     7   162  3  -1    7.571400E+00   9.789E+07
    14   162  3  -1    7.418231E+00   7.868E+09
    15   162  3  -1    7.214541E+00   1.176E+07
     3   163  3  -1    8.935339E+00   1.626E+09   8.262E+09   1.850E+12   2.999E+10   2.037E+11   1.139E+12   1.504E+11   3.267E+11
     6   163  3  -1    7.574523E+00   4.080E+07
     7   163  3  -1    7.572665E+00   2.560E+08
     9   163  3  -1    7.432861E+00   4.110E+09
    13   163  3  -1    7.420098E+00   2.626E+09
    14   163  3  -1    7.419497E+00   1.908E+09
    15   163  3  -1    7.215807E+00   9.676E+06
     6   164  3  -1    7.578309E+00   3.166E+07   7.009E+09   4.622E+12   7.276E+08   1.546E+12   2.575E+12   3.038E+11   1.973E+11
     8   164  3  -1    7.553725E+00   3.195E+07
     9   164  3  -1    7.436647E+00   4.083E+07
    13   164  3  -1    7.423884E+00   2.595E+09
    14   164  3  -1    7.423283E+00   7.462E+08
    15   164  3  -1    7.219593E+00   4.320E+09
     2   165  3  -1    8.942496E+00   1.548E+07   7.783E+09   6.098E+13   1.592E+11   7.370E+12   5.160E+13   1.152E+12   6.982E+11
     3   165  3  -1    8.939947E+00   1.723E+09
     4   165  3  -1    8.631085E+00   3.558E+07
     5   165  3  -1    7.580569E+00   2.816E+07
     6   165  3  -1    7.579131E+00   8.601E+07
     9   165  3  -1    7.437468E+00   2.144E+08
    10   165  3  -1    7.436324E+00   4.650E+09
    12   165  3  -1    7.425290E+00   1.980E+09
    13   165  3  -1    7.424706E+00   4.284E+08
    14   165  3  -1    7.424105E+00   8.784E+08
    15   165  3  -1    7.220414E+00   2.076E+07
     2   166  3  -1    8.950752E+00   1.173E+09   7.634E+09   5.997E+13   2.616E+12   1.915E+13   3.063E+13   1.955E+12   5.627E+12
     3   166  3  -1    8.948203E+00   1.585E+08
     4   166  3  -1    8.639341E+00   3.970E+09
     5   166  3  -1    7.588825E+00   2.493E+07
     6   166  3  -1    7.587387E+00   3.756E+07
     8   166  3  -1    7.562802E+00   1.599E+07
     9   166  3  -1    7.445724E+00   2.400E+09
    10   166  3  -1    7.444580E+00   3.088E+07
    12   166  3  -1    7.433546E+00   1.755E+09
    13   166  3  -1    7.432962E+00   1.145E+07
    14   166  3  -1    7.432360E+00   1.201E+08
    15   166  3  -1    7.228670E+00   3.750E+08
    16   166  3  -1    7.179302E+00   1.998E+08
     1   167  3  -1    8.953345E+00   3.757E+08   2.015E+10   4.587E+13   4.554E+10   2.023E+13   2.442E+13   7.651E+11   4.122E+11
     2   167  3  -1    8.952086E+00   1.267E+09
     3   167  3  -1    8.949537E+00   1.900E+08
     4   167  3  -1    8.640675E+00   9.327E+09
     5   167  3  -1    7.590159E+00   5.623E+07
     8   167  3  -1    7.564136E+00   1.277E+07
     9   167  3  -1    7.447058E+00   1.841E+08
    10   167  3  -1    7.445914E+00   1.420E+08
    11   167  3  -1    7.445252E+00   5.787E+09
    12   167  3  -1    7.434880E+00   4.850E+08
    13   167  3  -1    7.434296E+00   7.280E+08
    16   167  3  -1    7.180636E+00   4.924E+09
     2   168  3  -1    8.955523E+00   5.225E+08   7.556E+10   8.505E+13   1.304E+11   5.143E+12   7.703E+13   5.172E+09   2.737E+12
     4   168  3  -1    8.644112E+00   2.178E+10
    10   168  3  -1    7.449350E+00   5.114E+08
    12   168  3  -1    7.438317E+00   2.728E+08
    16   168  3  -1    7.184072E+00   2.103E+09
     2   169  3  -1    8.962293E+00   7.586E+07   5.049E+10   7.936E+12   6.900E+11   6.951E+11   5.599E+11   5.345E+11   5.457E+12
     3   169  3  -1    8.959743E+00   7.255E+06
     4   169  3  -1    8.650882E+00   6.246E+10
     5   169  3  -1    7.600366E+00   4.507E+07
     6   169  3  -1    7.598927E+00   8.372E+07
     8   169  3  -1    7.574343E+00   1.109E+08
     9   169  3  -1    7.457265E+00   3.476E+08
    10   169  3  -1    7.456121E+00   5.927E+07
    12   169  3  -1    7.445087E+00   4.215E+08
    13   169  3  -1    7.444503E+00   6.689E+08
    15   169  3  -1    7.240211E+00   2.447E+09
    16   169  3  -1    7.190842E+00   1.326E+10
     1   170  3  -1    8.974487E+00   3.131E+09   1.473E+10   5.112E+13   3.474E+11   2.516E+13   2.346E+13   1.211E+12   9.468E+11
     2   170  3  -1    8.973228E+00   2.242E+07
     3   170  3  -1    8.970679E+00   2.045E+08
     4   170  3  -1    8.661817E+00   8.723E+09
     5   170  3  -1    7.611301E+00   5.745E+07
     8   170  3  -1    7.585278E+00   5.884E+07
     9   170  3  -1    7.468200E+00   8.587E+08
    10   170  3  -1    7.467056E+00   2.169E+09
    11   170  3  -1    7.466394E+00   8.192E+08
    12   170  3  -1    7.456022E+00   4.750E+08
    13   170  3  -1    7.455438E+00   2.106E+07
    16   170  3  -1    7.201778E+00   2.444E+07
     2   171  3  -1    8.975798E+00   6.263E+08   4.076E+10   1.230E+14   1.549E+10   1.192E+14   1.179E+10   3.779E+12   1.271E+10
