SEQ='MG'     NUCCHG=16                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  86007310.2  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)   104740.3 
     3          2S2 2P6 3P1         (2)1( 1.5)   105995.1 
     4          2S2 2P6 3D1         (2)2( 1.5)   247928.3 
     5          2S2 2P6 3D1         (2)2( 2.5)   248073.7 

   IC RESOLVED LEVEL INDEXING           BWNR=  86586122.6 NLVL=  1096
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   604   989  3  -1    1.437842E+01   7.178E+07
   588   990  3  -1    1.714679E+01   6.669E+07   5.214E+11   4.280E+13   6.948E+08   2.950E+11   6.909E+09   2.853E+13   9.624E+12
   592   990  3  -1    1.673701E+01   2.012E+08
   593   990  3  -1    1.673657E+01   3.810E+08
   594   990  3  -1    1.673590E+01   1.311E+09
   596   990  3  -1    1.634967E+01   7.256E+07
   597   990  3  -1    1.451368E+01   2.166E+10
   598   990  3  -1    1.451301E+01   1.933E+11
   601   990  3  -1    1.439487E+01   1.821E+09
   602   990  3  -1    1.439444E+01   1.467E+11
   603   990  3  -1    1.438696E+01   7.889E+10
   598   991  3  -1    1.451581E+01   1.826E+10   3.097E+10   1.681E+13   1.191E+08   0.000E+00   1.732E+08   8.458E+11   4.445E+12
   599   991  3  -1    1.451492E+01   5.247E+09
   604   991  3  -1    1.438280E+01   1.152E+10
   593   992  3  -1    1.674320E+01   1.817E+09   3.709E+11   3.863E+13   6.152E+08   2.091E+11   1.511E+11   1.414E+13   2.033E+13
   597   992  3  -1    1.452031E+01   8.035E+10
   600   992  3  -1    1.440174E+01   1.163E+11
   601   992  3  -1    1.440149E+01   2.624E+10
   602   992  3  -1    1.440107E+01   9.988E+10
   603   992  3  -1    1.439359E+01   1.393E+09
   605   992  3  -1    1.408133E+01   1.955E+08
   593   993  3  -1    1.674737E+01   5.548E+08   6.719E+11   1.499E+13   4.209E+10   1.343E+10   1.693E+11   4.563E+12   6.965E+12
   594   993  3  -1    1.674671E+01   1.872E+09
   596   993  3  -1    1.636047E+01   1.110E+08
   597   993  3  -1    1.452448E+01   1.284E+09
   598   993  3  -1    1.452381E+01   1.734E+10
   599   993  3  -1    1.452293E+01   4.236E+11
   602   993  3  -1    1.440525E+01   8.070E+10
   603   993  3  -1    1.439776E+01   5.617E+10
   604   993  3  -1    1.439080E+01   6.857E+09
   599   994  3  -1    1.452729E+01   7.031E+10   1.460E+11   4.263E+13   0.000E+00   0.000E+00   0.000E+00   2.981E+12   3.438E+13
   604   994  3  -1    1.439516E+01   1.082E+11
   592   995  3  -1    1.676141E+01   1.008E+09   2.412E+11   4.495E+13   1.895E+06   3.850E+09   3.695E+11   1.602E+12   4.052E+13
   601   995  3  -1    1.441927E+01   7.938E+10
   588   996  3  -1    1.718672E+01   2.425E+08   3.217E+11   7.290E+13   3.569E+09   9.266E+10   2.103E+11   3.361E+13   2.772E+13
   592   996  3  -1    1.677694E+01   5.055E+07
   593   996  3  -1    1.677650E+01   6.904E+08
   594   996  3  -1    1.677583E+01   7.973E+07
   596   996  3  -1    1.638959E+01   2.345E+08
   597   996  3  -1    1.455360E+01   1.014E+10
   598   996  3  -1    1.455294E+01   2.570E+10
   601   996  3  -1    1.443479E+01   5.838E+10
   602   996  3  -1    1.443437E+01   3.029E+10
   603   996  3  -1    1.442689E+01   2.090E+11
   588   997  3  -1    1.718997E+01   1.873E+07   4.796E+11   4.119E+13   2.277E+08   1.115E+11   3.887E+11   6.928E+12   2.178E+13
   589   997  3  -1    1.713203E+01   7.797E+07
   592   997  3  -1    1.678019E+01   4.076E+09
   593   997  3  -1    1.677975E+01   4.108E+07
   596   997  3  -1    1.639285E+01   1.186E+08
   597   997  3  -1    1.455686E+01   2.273E+11
   600   997  3  -1    1.443829E+01   5.487E+09
   601   997  3  -1    1.443804E+01   4.216E+10
   602   997  3  -1    1.443762E+01   1.982E+10
   603   997  3  -1    1.443014E+01   9.907E+09
   605   997  3  -1    1.411788E+01   8.400E+09
   588   998  3  -1    1.719244E+01   2.095E+08   1.365E+11   2.642E+13   7.786E+08   1.819E+10   8.018E+10   9.780E+12   1.249E+13
   593   998  3  -1    1.678221E+01   5.017E+07
   594   998  3  -1    1.678155E+01   2.317E+08
   596   998  3  -1    1.639531E+01   3.608E+08
   597   998  3  -1    1.455932E+01   9.506E+09
   598   998  3  -1    1.455865E+01   2.043E+08
   601   998  3  -1    1.444051E+01   3.059E+10
   602   998  3  -1    1.444009E+01   1.727E+10
   603   998  3  -1    1.443260E+01   9.016E+10
   594   999  3  -1    1.678346E+01   3.605E+07   4.452E+11   2.952E+13   3.698E+09   0.000E+00   4.414E+09   1.789E+13   7.111E+12
   598   999  3  -1    1.456057E+01   7.472E+09
   599   999  3  -1    1.455968E+01   2.399E+10
   604   999  3  -1    1.442756E+01   4.154E+11
   594  1000  3  -1    1.678745E+01   4.978E+08   8.644E+10   2.152E+13   4.635E+10   6.336E+10   4.730E+10   6.066E+12   2.802E+12
   597  1000  3  -1    1.456523E+01   4.098E+09
   598  1000  3  -1    1.456456E+01   1.527E+08
   599  1000  3  -1    1.456367E+01   2.849E+10
   602  1000  3  -1    1.444599E+01   3.271E+10
   603  1000  3  -1    1.443851E+01   2.708E+10
   604  1000  3  -1    1.443154E+01   2.695E+09
   588  1001  3  -1    1.720129E+01   2.370E+08   3.935E+11   3.380E+13   1.149E+11   8.095E+09   1.297E+09   7.357E+12   2.286E+13
   594  1001  3  -1    1.679040E+01   1.481E+08
   596  1001  3  -1    1.640416E+01   1.125E+09
   597  1001  3  -1    1.456817E+01   4.903E+09
   598  1001  3  -1    1.456750E+01   2.977E+10
   599  1001  3  -1    1.456662E+01   1.318E+10
   602  1001  3  -1    1.444894E+01   1.397E+10
   603  1001  3  -1    1.444145E+01   2.979E+11
   604  1001  3  -1    1.443449E+01   9.288E+10
   592  1002  3  -1    1.679692E+01   6.531E+08   3.973E+11   2.406E+13   3.491E+08   1.022E+10   2.315E+11   8.823E+12   1.059E+13
   593  1002  3  -1    1.679647E+01   2.028E+09
   594  1002  3  -1    1.679581E+01   2.318E+08
   596  1002  3  -1    1.640957E+01   2.304E+07
   597  1002  3  -1    1.457358E+01   3.572E+10
   598  1002  3  -1    1.457291E+01   1.592E+11
   601  1002  3  -1    1.445477E+01   1.391E+11
   602  1002  3  -1    1.445435E+01   4.618E+10
   603  1002  3  -1    1.444686E+01   6.303E+09
   593  1003  3  -1    1.681568E+01   3.939E+07   3.919E+11   3.631E+13   5.051E+08   2.135E+10   4.504E+10   1.310E+13   1.716E+13
   597  1003  3  -1    1.459279E+01   3.985E+10
   600  1003  3  -1    1.447423E+01   4.291E+11
   601  1003  3  -1    1.447398E+01   1.476E+11
   602  1003  3  -1    1.447356E+01   1.931E+09
   603  1003  3  -1    1.446607E+01   1.850E+10
   605  1003  3  -1    1.415382E+01   2.025E+09
   598  1004  3  -1    1.460359E+01   3.776E+09   3.913E+11   3.998E+13   3.785E+07   0.000E+00   7.754E+08   1.317E+13   1.656E+13
   599  1004  3  -1    1.460271E+01   1.304E+09
   604  1004  3  -1    1.447058E+01   3.870E+11
   588  1005  3  -1    1.724400E+01   4.249E+07   2.940E+11   7.078E+13   1.487E+10   1.282E+11   1.983E+11   2.659E+13   2.556E+13
   591  1005  3  -1    1.717519E+01   1.040E+08
   593  1005  3  -1    1.683378E+01   2.581E+08
   594  1005  3  -1    1.683311E+01   9.697E+08
   596  1005  3  -1    1.644688E+01   2.030E+08
   597  1005  3  -1    1.461089E+01   8.406E+07
   598  1005  3  -1    1.461022E+01   1.157E+10
   599  1005  3  -1    1.460933E+01   1.352E+10
   602  1005  3  -1    1.449165E+01   3.325E+11
   603  1005  3  -1    1.448417E+01   7.624E+07
   604  1005  3  -1    1.447720E+01   2.026E+10
   588  1006  3  -1    1.724625E+01   2.758E+07   3.063E+11   7.120E+13   4.507E+08   1.158E+11   1.177E+11   2.306E+13   3.315E+13
   590  1006  3  -1    1.718461E+01   6.384E+07
   592  1006  3  -1    1.683647E+01   2.546E+08
   593  1006  3  -1    1.683603E+01   3.759E+08
   594  1006  3  -1    1.683536E+01   6.536E+07
   597  1006  3  -1    1.461314E+01   3.693E+09
   598  1006  3  -1    1.461247E+01   2.748E+08
   601  1006  3  -1    1.449433E+01   2.889E+11
   602  1006  3  -1    1.449390E+01   5.057E+10
   603  1006  3  -1    1.448642E+01   7.765E+10
   593  1007  3  -1    1.684091E+01   4.734E+07   7.063E+11   4.100E+12   1.373E+09   3.282E+10   1.345E+10   2.325E+12   4.699E+11
   596  1007  3  -1    1.645401E+01   4.021E+07
   597  1007  3  -1    1.461802E+01   2.017E+08
   600  1007  3  -1    1.449946E+01   4.259E+11
   601  1007  3  -1    1.449921E+01   1.904E+11
   602  1007  3  -1    1.449879E+01   1.759E+11
   603  1007  3  -1    1.449130E+01   4.790E+10
   605  1007  3  -1    1.417905E+01   1.050E+09
   588  1008  3  -1    1.730559E+01   2.478E+08   7.948E+11   1.311E+13   7.322E+09   3.127E+10   2.391E+11   1.100E+12   7.354E+12
   592  1008  3  -1    1.689581E+01   1.584E+08
   593  1008  3  -1    1.689536E+01   6.277E+07
   596  1008  3  -1    1.650846E+01   8.385E+08
   597  1008  3  -1    1.467247E+01   3.171E+08
   600  1008  3  -1    1.455391E+01   5.150E+10
   601  1008  3  -1    1.455366E+01   5.920E+10
   602  1008  3  -1    1.455324E+01   6.432E+09
   603  1008  3  -1    1.454575E+01   4.090E+11
   605  1008  3  -1    1.423350E+01   7.011E+10
   588  1009  3  -1    1.730702E+01   3.420E+08   2.186E+11   3.189E+13   1.272E+11   3.685E+10   1.967E+11   1.439E+12   1.240E+13
   591  1009  3  -1    1.723820E+01   7.835E+07
   593  1009  3  -1    1.689679E+01   5.215E+07
   594  1009  3  -1    1.689613E+01   2.127E+08
   596  1009  3  -1    1.650989E+01   1.391E+09
   597  1009  3  -1    1.467390E+01   2.305E+08
   599  1009  3  -1    1.467235E+01   4.297E+09
   602  1009  3  -1    1.455466E+01   4.936E+10
   603  1009  3  -1    1.454718E+01   2.041E+10
   604  1009  3  -1    1.454022E+01   1.256E+11
   592  1010  3  -1    1.690025E+01   1.740E+08   2.551E+11   6.562E+13   1.180E+10   1.833E+10   4.867E+11   1.529E+12   4.799E+13
   601  1010  3  -1    1.455811E+01   8.484E+10
   588  1011  3  -1    1.731969E+01   1.607E+07   2.702E+11   5.968E+13   1.152E+10   1.301E+11   3.392E+11   1.126E+13   3.318E+13
   592  1011  3  -1    1.690991E+01   1.435E+08
   593  1011  3  -1    1.690947E+01   1.755E+08
   596  1011  3  -1    1.652257E+01   7.741E+07
   597  1011  3  -1    1.468658E+01   7.039E+08
   600  1011  3  -1    1.456801E+01   1.484E+11
   601  1011  3  -1    1.456776E+01   2.853E+10
   602  1011  3  -1    1.456734E+01   1.057E+11
   603  1011  3  -1    1.455986E+01   8.037E+09
   605  1011  3  -1    1.424760E+01   2.276E+09
   598  1012  3  -1    1.469150E+01   9.545E+08   2.711E+10   1.366E+13   8.686E+09   0.000E+00   2.175E+10   7.622E+10   2.188E+12
   599  1012  3  -1    1.469062E+01   2.138E+10
   604  1012  3  -1    1.455849E+01   4.979E+09
   590  1013  3  -1    1.727446E+01   7.944E+08   2.391E+11   6.572E+13   1.052E+10   3.090E+11   1.767E+11   2.113E+13   2.474E+13
   591  1013  3  -1    1.726730E+01   3.040E+08
   592  1013  3  -1    1.692633E+01   5.218E+07
   593  1013  3  -1    1.692588E+01   2.412E+08
   594  1013  3  -1    1.692522E+01   2.450E+08
   597  1013  3  -1    1.470299E+01   2.103E+08
   598  1013  3  -1    1.470232E+01   1.699E+09
   601  1013  3  -1    1.458418E+01   7.100E+10
   602  1013  3  -1    1.458376E+01   1.840E+11
   603  1013  3  -1    1.457627E+01   8.559E+09
   588  1014  3  -1    1.734055E+01   2.463E+07   5.243E+10   2.465E+14   5.687E+07   2.511E+12   2.366E+12   2.907E+12   4.179E+11
   589  1014  3  -1    1.728261E+01   8.476E+10
   590  1014  3  -1    1.727890E+01   2.019E+10
   591  1014  3  -1    1.727174E+01   7.353E+08
   592  1014  3  -1    1.693077E+01   1.114E+09
   593  1014  3  -1    1.693033E+01   2.302E+08
   597  1014  3  -1    1.470744E+01   4.230E+08
   600  1014  3  -1    1.458887E+01   4.753E+08
   602  1014  3  -1    1.458820E+01   1.724E+07
   603  1014  3  -1    1.458072E+01   1.759E+08
   605  1014  3  -1    1.426846E+01   7.381E+07
   588  1015  3  -1    1.734100E+01   3.265E+07   5.594E+10   2.455E+14   3.800E+08   1.823E+12   3.060E+12   1.888E+12   2.172E+12
   590  1015  3  -1    1.727935E+01   6.257E+10
   591  1015  3  -1    1.727219E+01   1.131E+10
   592  1015  3  -1    1.693122E+01   3.747E+08
   593  1015  3  -1    1.693077E+01   9.268E+08
   594  1015  3  -1    1.693011E+01   2.161E+08
   597  1015  3  -1    1.470788E+01   1.425E+08
   598  1015  3  -1    1.470721E+01   6.718E+08
   601  1015  3  -1    1.458907E+01   1.623E+09
   602  1015  3  -1    1.458865E+01   3.295E+09
   603  1015  3  -1    1.458116E+01   2.560E+08
   588  1016  3  -1    1.734154E+01   2.701E+08   5.169E+10   2.437E+14   1.461E+07   1.104E+12   3.818E+12   2.197E+11   3.109E+12
   591  1016  3  -1    1.727273E+01   6.893E+10
   593  1016  3  -1    1.693132E+01   2.511E+08
   594  1016  3  -1    1.693065E+01   1.319E+09
   599  1016  3  -1    1.470687E+01   5.639E+08
   604  1016  3  -1    1.457475E+01   1.962E+07
   588  1017  3  -1    1.734986E+01   1.267E+08   1.218E+11   1.825E+13   2.295E+10   1.985E+09   1.519E+11   2.301E+12   3.471E+12
   591  1017  3  -1    1.728105E+01   4.791E+07
   594  1017  3  -1    1.693897E+01   3.616E+07
   596  1017  3  -1    1.655274E+01   4.578E+08
   597  1017  3  -1    1.471675E+01   2.117E+09
   598  1017  3  -1    1.471608E+01   1.886E+10
   599  1017  3  -1    1.471519E+01   1.703E+09
   602  1017  3  -1    1.459751E+01   9.592E+09
   603  1017  3  -1    1.459003E+01   7.548E+09
   604  1017  3  -1    1.458307E+01   6.730E+10
   588  1018  3  -1    1.737158E+01   1.191E+08   3.411E+10   1.578E+13   4.606E+09   9.406E+09   1.397E+10   6.511E+11   2.755E+12
   592  1018  3  -1    1.696180E+01   4.280E+07
   597  1018  3  -1    1.473847E+01   1.409E+10
   598  1018  3  -1    1.473780E+01   7.013E+09
   601  1018  3  -1    1.461966E+01   2.668E+08
   602  1018  3  -1    1.461923E+01   6.531E+07
   603  1018  3  -1    1.461175E+01   9.816E+09
   588  1019  3  -1    1.740062E+01   2.157E+08   1.982E+11   1.801E+13   2.484E+09   1.303E+10   2.882E+11   5.558E+11   4.608E+12
   591  1019  3  -1    1.733180E+01   7.931E+07
   594  1019  3  -1    1.698973E+01   6.667E+07
   596  1019  3  -1    1.660349E+01   6.638E+08
   597  1019  3  -1    1.476750E+01   2.668E+07
   598  1019  3  -1    1.476683E+01   1.202E+09
   599  1019  3  -1    1.476595E+01   1.825E+10
   602  1019  3  -1    1.464827E+01   7.769E+09
   603  1019  3  -1    1.464078E+01   4.344E+09
   604  1019  3  -1    1.463382E+01   1.276E+11
   588  1020  3  -1    1.742773E+01   2.532E+07   2.171E+11   4.158E+13   6.338E+09   2.992E+11   7.240E+10   2.211E+13   6.325E+12
   592  1020  3  -1    1.701795E+01   4.133E+07
   593  1020  3  -1    1.701751E+01   3.359E+07
   596  1020  3  -1    1.663061E+01   1.778E+08
   597  1020  3  -1    1.479462E+01   1.359E+10
   600  1020  3  -1    1.467605E+01   3.712E+10
   601  1020  3  -1    1.467580E+01   2.546E+09
   602  1020  3  -1    1.467538E+01   2.985E+08
   603  1020  3  -1    1.466790E+01   1.743E+09
   605  1020  3  -1    1.435564E+01   5.269E+11
   591  1021  3  -1    1.736053E+01   3.372E+07   5.093E+07   2.226E+13   1.221E+08   2.250E+09   7.789E+09   1.313E+09   3.245E+09
   588  1022  3  -1    1.744317E+01   1.517E+10   3.951E+10   4.900E+13   1.201E+09   3.147E+11   6.126E+11   2.909E+12   1.051E+12
   591  1022  3  -1    1.737436E+01   5.007E+07
   593  1022  3  -1    1.703295E+01   6.024E+07
   597  1022  3  -1    1.481006E+01   9.460E+09
   598  1022  3  -1    1.480939E+01   3.068E+09
   601  1022  3  -1    1.469125E+01   1.903E+09
   602  1022  3  -1    1.469082E+01   2.487E+09
   603  1022  3  -1    1.468334E+01   6.810E+09
   588  1023  3  -1    1.745576E+01   1.325E+11   1.521E+11   3.692E+14   9.069E+08   3.180E+12   6.944E+12   5.598E+12   7.642E+12
   591  1023  3  -1    1.738695E+01   2.456E+08
   594  1023  3  -1    1.704487E+01   2.975E+07
   596  1023  3  -1    1.665864E+01   3.660E+08
   597  1023  3  -1    1.482265E+01   2.445E+09
   598  1023  3  -1    1.482198E+01   4.577E+09
   601  1023  3  -1    1.470383E+01   1.385E+10
   602  1023  3  -1    1.470341E+01   1.415E+09
   603  1023  3  -1    1.469593E+01   2.718E+08
   588  1024  3  -1    1.746368E+01   2.766E+10   8.872E+10   9.244E+13   1.283E+09   1.269E+12   1.279E+12   9.723E+12   1.148E+12
   591  1024  3  -1    1.739487E+01   1.225E+08
   594  1024  3  -1    1.705279E+01   1.240E+08
   596  1024  3  -1    1.666656E+01   1.331E+08
   597  1024  3  -1    1.483057E+01   1.786E+09
   598  1024  3  -1    1.482990E+01   1.087E+10
   601  1024  3  -1    1.471176E+01   4.601E+10
   602  1024  3  -1    1.471133E+01   1.166E+10
   603  1024  3  -1    1.470385E+01   4.333E+09
   588  1025  3  -1    1.746786E+01   2.932E+08   2.271E+11   1.810E+13   2.563E+09   1.664E+11   1.091E+11   3.401E+12   1.543E+12
   594  1025  3  -1    1.705696E+01   8.597E+07
   596  1025  3  -1    1.667073E+01   8.421E+08
   597  1025  3  -1    1.483474E+01   5.197E+08
   598  1025  3  -1    1.483407E+01   6.452E+09
   599  1025  3  -1    1.483318E+01   8.516E+09
   602  1025  3  -1    1.471550E+01   7.742E+09
   603  1025  3  -1    1.470802E+01   2.391E+09
   604  1025  3  -1    1.470106E+01   1.565E+11
   588  1026  3  -1    1.750936E+01   5.552E+07   4.535E+11   7.838E+13   1.650E+10   7.449E+10   6.378E+11   1.205E+13   5.041E+13
   592  1026  3  -1    1.709957E+01   4.653E+07
   593  1026  3  -1    1.709913E+01   5.115E+07
   596  1026  3  -1    1.671223E+01   3.210E+08
   597  1026  3  -1    1.487624E+01   9.181E+09
   600  1026  3  -1    1.475768E+01   3.170E+10
   601  1026  3  -1    1.475743E+01   4.190E+07
   602  1026  3  -1    1.475700E+01   8.606E+08
   603  1026  3  -1    1.474952E+01   1.556E+09
   605  1026  3  -1    1.443727E+01   1.268E+12
   605  1027  3  -1    1.443988E+01   1.263E+08   5.417E+07   7.678E+14   1.750E+06   8.934E+07   2.765E+07   1.730E+09   4.993E+09
   588  1032  3  -1    1.756885E+01   6.809E+08   2.545E+11   3.307E+14   2.952E+08   5.488E+09   2.655E+10   8.738E+09   4.698E+08
   589  1032  3  -1    1.751091E+01   9.113E+10
   590  1032  3  -1    1.750721E+01   8.804E+10
   591  1032  3  -1    1.750004E+01   8.090E+10
   595  1032  3  -1    1.715596E+01   8.349E+07
   601  1032  3  -1    1.481693E+01   2.060E+07
   602  1032  3  -1    1.481650E+01   1.918E+07
   590  1033  3  -1    1.759188E+01   2.087E+10   5.496E+10   4.626E+14   5.658E+10   1.553E+12   7.848E+12   3.447E+11   3.544E+12
   591  1033  3  -1    1.758471E+01   4.040E+10
   593  1033  3  -1    1.724330E+01   2.374E+08
   594  1033  3  -1    1.724264E+01   1.223E+09
   601  1033  3  -1    1.490160E+01   3.057E+07
   602  1033  3  -1    1.490118E+01   5.634E+07
   588  1034  3  -1    1.765418E+01   6.092E+07   5.556E+10   4.576E+14   5.708E+10   4.490E+12   4.892E+12   2.716E+12   1.168E+12
   589  1034  3  -1    1.759624E+01   4.559E+10
   590  1034  3  -1    1.759253E+01   1.070E+10
   591  1034  3  -1    1.758537E+01   1.652E+10
   592  1034  3  -1    1.724440E+01   4.238E+08
   593  1034  3  -1    1.724396E+01   9.048E+08
   600  1034  3  -1    1.490250E+01   7.218E+07
   601  1034  3  -1    1.490226E+01   1.793E+07
   602  1034  3  -1    1.490183E+01   2.049E+07
   590  1035  3  -1    1.759272E+01   1.775E+10   5.526E+10   4.549E+14   5.758E+10   5.946E+12   3.452E+12   3.861E+12   3.444E+10
   592  1035  3  -1    1.724459E+01   6.400E+08
   601  1035  3  -1    1.490244E+01   2.565E+07
   594  1036  3  -1    1.731210E+01   2.865E+07   3.862E+07   8.310E+14   1.852E+06   8.523E+07   1.043E+08   9.465E+07   2.357E+08
   587  1039  3  -1    1.949347E+01   3.351E+08   1.850E+11   5.292E+14   4.010E+09   3.595E+12   7.336E+12   6.957E+11   1.065E+12
   588  1039  3  -1    1.773097E+01   6.281E+10
   590  1039  3  -1    1.766932E+01   8.603E+07
   591  1039  3  -1    1.766215E+01   6.481E+08
   595  1039  3  -1    1.731808E+01   2.352E+11
   596  1039  3  -1    1.693384E+01   1.107E+08
   603  1039  3  -1    1.497113E+01   1.935E+08
   605  1039  3  -1    1.465888E+01   2.525E+08
   592  1042  3  -1    1.734566E+01   1.358E+11   9.727E+10   6.503E+14   1.207E+12   7.332E+12   1.933E+12   2.772E+13   1.966E+12
   593  1042  3  -1    1.734522E+01   1.535E+10
   594  1042  3  -1    1.734455E+01   3.048E+08
   597  1042  3  -1    1.512233E+01   3.065E+07
   592  1043  3  -1    1.734681E+01   1.166E+10   8.206E+09   8.307E+14   1.030E+11   6.152E+11   1.688E+11   2.358E+12   1.659E+11
   593  1043  3  -1    1.734637E+01   1.150E+09
   594  1043  3  -1    1.734570E+01   3.788E+07
   593  1044  3  -1    1.734735E+01   2.209E+10   1.788E+10   8.127E+14   2.171E+11   7.694E+11   9.132E+11   2.800E+12   2.552E+12
   594  1044  3  -1    1.734668E+01   2.101E+09
   594  1045  3  -1    1.734814E+01   8.345E+09   6.494E+09   8.374E+14   7.532E+10   0.000E+00   5.984E+11   5.393E+08   1.872E+12
   593  1046  3  -1    1.734923E+01   1.094E+11   8.790E+10   6.699E+14   1.089E+12   3.757E+12   4.561E+12   1.398E+13   1.269E+13
   594  1046  3  -1    1.734857E+01   9.751E+09
   598  1046  3  -1    1.512567E+01   2.549E+07
   594  1047  3  -1    1.735345E+01   1.282E+11   9.976E+10   6.478E+14   1.224E+12   0.000E+00   9.348E+12   7.886E+09   2.992E+13
   599  1047  3  -1    1.512967E+01   3.238E+07
   588  1048  3  -1    1.789651E+01   7.696E+07   5.177E+10   7.798E+14   1.363E+08   5.163E+10   9.653E+10   1.888E+11   1.659E+12
   591  1048  3  -1    1.782770E+01   1.630E+10
   593  1048  3  -1    1.748629E+01   5.587E+09
   594  1048  3  -1    1.748562E+01   3.583E+10
   599  1048  3  -1    1.526184E+01   1.426E+08
   602  1048  3  -1    1.514416E+01   7.463E+07
   590  1049  3  -1    1.783497E+01   1.468E+10   5.147E+10   7.984E+14   5.793E+08   4.807E+10   9.521E+10   1.033E+12   8.856E+11
   591  1049  3  -1    1.782780E+01   2.992E+09
   592  1049  3  -1    1.748684E+01   9.368E+09
   593  1049  3  -1    1.748639E+01   2.868E+10
   594  1049  3  -1    1.748573E+01   3.637E+09
   597  1049  3  -1    1.526350E+01   2.258E+07
   598  1049  3  -1    1.526283E+01   1.283E+08
   601  1049  3  -1    1.514469E+01   6.760E+07
   589  1050  3  -1    1.783883E+01   1.967E+10   5.130E+10   8.038E+14   2.867E+08   6.817E+10   6.915E+10   1.670E+12   2.690E+11
   590  1050  3  -1    1.783512E+01   4.977E+09
   591  1050  3  -1    1.782796E+01   2.111E+08
   592  1050  3  -1    1.748699E+01   3.029E+10
   593  1050  3  -1    1.748655E+01   5.296E+09
   595  1050  3  -1    1.748388E+01   8.929E+07
   597  1050  3  -1    1.526366E+01   1.224E+08
   600  1050  3  -1    1.514509E+01   9.223E+07
   601  1050  3  -1    1.514485E+01   2.359E+07
   590  1051  3  -1    1.792248E+01   5.780E+08   9.110E+10   7.428E+14   6.344E+11   8.976E+12   6.125E+12   2.917E+12   3.871E+13
   591  1051  3  -1    1.791531E+01   1.066E+09
   592  1051  3  -1    1.757435E+01   4.381E+08
   593  1051  3  -1    1.757390E+01   7.521E+09
   594  1051  3  -1    1.757324E+01   5.848E+10
   589  1052  3  -1    1.792860E+01   1.358E+09   9.192E+10   7.712E+14   6.424E+11   3.404E+12   1.164E+13   2.804E+13   1.340E+13
   590  1052  3  -1    1.792490E+01   3.216E+08
   591  1052  3  -1    1.791773E+01   3.653E+08
   592  1052  3  -1    1.757677E+01   1.567E+10
   593  1052  3  -1    1.757632E+01   4.491E+10
   590  1053  3  -1    1.792623E+01   4.605E+08   9.233E+10   7.753E+14   6.507E+11   1.378E+11   1.489E+13   4.131E+13   7.484E+10
   592  1053  3  -1    1.757810E+01   3.031E+10
   601  1053  3  -1    1.523595E+01   6.748E+06
   589  1054  3  -1    1.795826E+01   8.931E+08   7.809E+10   8.020E+14   5.683E+09   6.118E+12   7.630E+12   3.750E+13   2.742E+12
   590  1054  3  -1    1.795455E+01   3.289E+08
   591  1054  3  -1    1.794739E+01   2.496E+07
   592  1054  3  -1    1.760642E+01   6.431E+10
   593  1054  3  -1    1.760597E+01   7.824E+09
   600  1054  3  -1    1.526452E+01   9.768E+07
   601  1054  3  -1    1.526427E+01   2.931E+07
   590  1055  3  -1    1.795620E+01   6.958E+08   7.793E+10   7.955E+14   7.979E+09   4.194E+12   9.532E+12   2.416E+13   1.607E+13
   591  1055  3  -1    1.794903E+01   2.631E+08
   592  1055  3  -1    1.760807E+01   2.145E+10
   593  1055  3  -1    1.760762E+01   5.822E+10
   594  1055  3  -1    1.760696E+01   4.357E+09
   601  1055  3  -1    1.526592E+01   6.817E+07
   591  1056  3  -1    1.795088E+01   9.347E+08   7.771E+10   8.522E+14   3.064E+08   3.010E+12   1.067E+13   2.809E+12   3.736E+13
   593  1056  3  -1    1.760947E+01   1.309E+10
   594  1056  3  -1    1.760880E+01   6.763E+10
   602  1056  3  -1    1.526734E+01   7.031E+07
   588  1057  3  -1    1.808468E+01   2.916E+09   2.356E+10   8.704E+14   3.780E+11   2.243E+13   3.035E+12   4.305E+13   1.228E+13
   592  1057  3  -1    1.767490E+01   2.361E+09
   593  1057  3  -1    1.767445E+01   2.202E+08
   594  1057  3  -1    1.767379E+01   5.212E+07
   596  1057  3  -1    1.728755E+01   1.853E+10
   597  1057  3  -1    1.545156E+01   1.486E+08
   603  1057  3  -1    1.532484E+01   2.310E+08
   588  1058  3  -1    1.808897E+01   2.583E+09   2.282E+10   8.779E+14   3.827E+11   6.220E+12   1.953E+13   2.307E+13   3.256E+13
   592  1058  3  -1    1.767919E+01   3.217E+09
   593  1058  3  -1    1.767874E+01   3.018E+08
   596  1058  3  -1    1.729184E+01   1.758E+10
   597  1058  3  -1    1.545585E+01   1.473E+08
   603  1058  3  -1    1.532913E+01   2.341E+08
   588  1059  3  -1    1.809048E+01   3.145E+08   5.858E+09   8.629E+14   7.542E+11   1.315E+13   1.345E+13   2.063E+13   1.980E+13
   593  1059  3  -1    1.768026E+01   4.979E+09
   594  1059  3  -1    1.767959E+01   3.517E+08
   596  1059  3  -1    1.729336E+01   1.953E+09
   597  1059  3  -1    1.545737E+01   3.588E+07
   598  1059  3  -1    1.545670E+01   2.751E+08
