SEQ='MG'     NUCCHG=15                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  74085659.4  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)    87341.3 
     3          2S2 2P6 3P1         (2)1( 1.5)    88138.6 
     4          2S2 2P6 3D1         (2)2( 1.5)   203504.5 
     5          2S2 2P6 3D1         (2)2( 2.5)   203581.9 

   IC RESOLVED LEVEL INDEXING           BWNR=  74495206.5 NLVL=  1082
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   590   788  3  -1    1.138982E+01   1.908E+08
   591   788  3  -1    1.138537E+01   3.909E+08
   592   788  3  -1    1.114437E+01   9.193E+09
   593   788  3  -1    1.114414E+01   2.619E+09
   594   788  3  -1    1.114380E+01   2.797E+08
   597   788  3  -1    9.342110E+00   1.407E+08
   598   788  3  -1    9.341767E+00   8.033E+08
   590   789  3  -1    1.139869E+01   2.858E+09   9.845E+09   8.545E+11   3.328E+11   9.979E+09   1.693E+11   3.204E+11   2.198E+10
   592   789  3  -1    1.115324E+01   3.237E+08
   601   789  3  -1    9.252780E+00   9.962E+07
   588   790  3  -1    1.147008E+01   1.019E+09   2.589E+10   4.015E+12   5.324E+09   5.042E+11   3.324E+11   2.414E+12   7.588E+11
   590   790  3  -1    1.140296E+01   2.784E+10
   591   790  3  -1    1.139851E+01   5.827E+09
   592   790  3  -1    1.115752E+01   6.372E+07
   593   790  3  -1    1.115729E+01   9.211E+08
   594   790  3  -1    1.115694E+01   8.937E+07
   596   790  3  -1    1.081765E+01   4.130E+08
   597   790  3  -1    9.355252E+00   2.932E+08
   601   790  3  -1    9.257055E+00   7.302E+07
   603   790  3  -1    9.249961E+00   5.065E+08
   594   791  3  -1    1.115722E+01   1.408E+08   7.189E+08   3.242E+12   4.503E+09   0.000E+00   1.188E+11   2.247E+11   2.894E+12
   598   791  3  -1    9.355189E+00   4.486E+08
   599   791  3  -1    9.354733E+00   2.596E+08
   588   792  3  -1    1.147188E+01   3.944E+08   1.420E+10   3.954E+12   6.140E+10   5.096E+11   6.145E+11   1.665E+12   1.103E+12
   591   792  3  -1    1.140032E+01   1.519E+10
   593   792  3  -1    1.115910E+01   3.652E+07
   594   792  3  -1    1.115875E+01   2.237E+09
   597   792  3  -1    9.357061E+00   5.765E+08
   598   792  3  -1    9.356718E+00   1.692E+08
   599   792  3  -1    9.356262E+00   1.447E+08
   603   792  3  -1    9.251770E+00   1.222E+07
   604   792  3  -1    9.248195E+00   1.289E+07
   590   793  3  -1    1.140621E+01   5.360E+09   1.642E+10   9.523E+12   1.055E+11   3.511E+11   4.664E+11   8.460E+12   1.404E+11
   592   793  3  -1    1.116076E+01   2.622E+07
   601   793  3  -1    9.260300E+00   8.596E+07
   588   794  3  -1    1.147902E+01   1.416E+09   2.249E+09   4.142E+11   7.537E+10   2.744E+10   5.479E+10   1.496E+11   1.071E+11
   591   794  3  -1    1.140746E+01   6.626E+08
   593   794  3  -1    1.116623E+01   1.199E+08
   594   794  3  -1    1.116589E+01   3.290E+08
   596   794  3  -1    1.082659E+01   1.131E+08
   597   794  3  -1    9.364198E+00   1.008E+07
   599   794  3  -1    9.363399E+00   6.968E+07
   602   794  3  -1    9.265761E+00   6.163E+07
   603   794  3  -1    9.258907E+00   1.274E+08
   604   794  3  -1    9.255332E+00   2.465E+07
   599   795  3  -1    9.363654E+00   6.124E+08   5.017E+08   7.769E+11   0.000E+00   0.000E+00   0.000E+00   9.481E+10   6.821E+11
   588   796  3  -1    1.147995E+01   8.278E+09   8.635E+09   2.226E+12   4.383E+11   3.870E+10   2.953E+11   1.391E+12   6.251E+10
   591   796  3  -1    1.140839E+01   7.610E+08
   594   796  3  -1    1.116682E+01   4.441E+08
   596   796  3  -1    1.082752E+01   6.024E+08
   598   796  3  -1    9.364786E+00   1.783E+08
   599   796  3  -1    9.364330E+00   1.707E+08
   602   796  3  -1    9.266692E+00   2.976E+08
   603   796  3  -1    9.259838E+00   7.228E+08
   604   796  3  -1    9.256263E+00   1.280E+08
   588   797  3  -1    1.149065E+01   9.193E+09   3.747E+10   8.069E+12   9.763E+10   1.244E+12   6.444E+11   5.648E+12   4.355E+11
   589   797  3  -1    1.142583E+01   1.002E+10
   590   797  3  -1    1.142354E+01   1.376E+10
   591   797  3  -1    1.141909E+01   8.265E+08
   592   797  3  -1    1.117809E+01   3.825E+07
   593   797  3  -1    1.117786E+01   4.371E+08
   596   797  3  -1    1.083822E+01   4.111E+08
   597   797  3  -1    9.375828E+00   3.790E+07
   600   797  3  -1    9.277762E+00   4.595E+08
   601   797  3  -1    9.277631E+00   1.068E+08
   603   797  3  -1    9.270537E+00   1.520E+07
   590   798  3  -1    1.142451E+01   2.219E+08   1.506E+09   4.184E+10   1.886E+09   7.819E+09   5.741E+09   1.141E+10   1.498E+10
   593   798  3  -1    1.117883E+01   1.654E+08
   594   798  3  -1    1.117849E+01   6.809E+08
   598   798  3  -1    9.376452E+00   7.863E+06
   602   798  3  -1    9.278358E+00   2.057E+08
   594   799  3  -1    1.117981E+01   9.315E+08   8.832E+08   1.434E+12   7.335E+10   0.000E+00   3.300E+10   3.437E+11   9.837E+11
   598   799  3  -1    9.377774E+00   6.761E+07
   599   799  3  -1    9.377319E+00   2.738E+07
   604   799  3  -1    9.269252E+00   7.870E+07
   588   800  3  -1    1.149632E+01   1.087E+10   6.406E+10   2.401E+12   6.294E+11   8.014E+11   8.383E+11   6.863E+10   6.373E+10
   589   800  3  -1    1.143150E+01   7.447E+10
   590   800  3  -1    1.142921E+01   5.680E+09
   591   800  3  -1    1.142475E+01   5.258E+09
   592   800  3  -1    1.118376E+01   7.191E+08
   593   800  3  -1    1.118353E+01   7.510E+08
   595   800  3  -1    1.112396E+01   9.952E+09
   596   800  3  -1    1.084389E+01   2.113E+08
   597   800  3  -1    9.381496E+00   1.844E+08
   601   800  3  -1    9.283299E+00   5.333E+07
   602   800  3  -1    9.283059E+00   2.043E+08
   603   800  3  -1    9.276205E+00   4.478E+07
   588   801  3  -1    1.149722E+01   3.365E+08   1.912E+10   7.742E+11   4.965E+11   1.635E+08   4.217E+09   1.012E+11   1.721E+11
   591   801  3  -1    1.142566E+01   1.498E+08
   593   801  3  -1    1.118444E+01   8.755E+09
   594   801  3  -1    1.118409E+01   5.330E+08
   596   801  3  -1    1.084480E+01   6.919E+07
   597   801  3  -1    9.382401E+00   1.086E+10
   598   801  3  -1    9.382058E+00   3.333E+09
   599   801  3  -1    9.381602E+00   6.283E+08
   602   801  3  -1    9.283964E+00   1.523E+07
   604   801  3  -1    9.273535E+00   1.327E+07
   588   802  3  -1    1.149956E+01   6.634E+08   1.078E+10   1.329E+13   3.058E+11   2.550E+12   5.807E+11   6.746E+11   9.176E+12
   590   802  3  -1    1.143245E+01   6.920E+08
   591   802  3  -1    1.142799E+01   5.133E+09
   592   802  3  -1    1.118700E+01   4.046E+08
   593   802  3  -1    1.118677E+01   4.782E+08
   594   802  3  -1    1.118643E+01   1.571E+09
   596   802  3  -1    1.084713E+01   3.120E+08
   597   802  3  -1    9.384737E+00   2.509E+08
   598   802  3  -1    9.384393E+00   5.292E+08
   601   802  3  -1    9.286540E+00   3.295E+08
   602   802  3  -1    9.286299E+00   4.536E+07
   603   802  3  -1    9.279446E+00   9.702E+07
   588   803  3  -1    1.150362E+01   4.432E+09   1.118E+10   1.673E+12   2.846E+11   3.822E+11   2.397E+11   5.156E+11   2.511E+11
   589   803  3  -1    1.143880E+01   1.632E+09
   591   803  3  -1    1.143205E+01   3.359E+07
   592   803  3  -1    1.119106E+01   5.096E+07
   593   803  3  -1    1.119083E+01   1.052E+09
   595   803  3  -1    1.113125E+01   1.284E+09
   597   803  3  -1    9.388793E+00   1.196E+08
   600   803  3  -1    9.290727E+00   2.723E+08
   601   803  3  -1    9.290596E+00   5.783E+08
   602   803  3  -1    9.290356E+00   1.033E+07
   603   803  3  -1    9.283502E+00   7.228E+06
   588   804  3  -1    1.150491E+01   4.488E+09   7.004E+10   1.724E+13   7.941E+11   8.869E+11   8.723E+11   2.198E+12   1.249E+13
   591   804  3  -1    1.143334E+01   8.823E+10
   593   804  3  -1    1.119212E+01   2.262E+09
   594   804  3  -1    1.119178E+01   1.148E+08
   596   804  3  -1    1.085248E+01   1.501E+08
   597   804  3  -1    9.390086E+00   1.006E+08
   598   804  3  -1    9.389743E+00   2.432E+08
   599   804  3  -1    9.389287E+00   3.288E+08
   602   804  3  -1    9.291649E+00   8.544E+08
   603   804  3  -1    9.284795E+00   7.533E+08
   604   804  3  -1    9.281220E+00   6.645E+07
   588   805  3  -1    1.150559E+01   3.433E+09   5.639E+09   4.142E+12   2.349E+11   1.949E+12   1.284E+11   1.665E+12   1.643E+11
   590   805  3  -1    1.143848E+01   5.898E+07
   591   805  3  -1    1.143403E+01   1.561E+08
   592   805  3  -1    1.119303E+01   3.795E+08
   593   805  3  -1    1.119281E+01   4.371E+08
   594   805  3  -1    1.119246E+01   6.577E+07
   596   805  3  -1    1.085317E+01   7.861E+07
   597   805  3  -1    9.390771E+00   3.445E+08
   598   805  3  -1    9.390427E+00   1.089E+07
   601   805  3  -1    9.292574E+00   5.638E+07
   602   805  3  -1    9.292333E+00   4.427E+07
   603   805  3  -1    9.285479E+00   7.407E+08
   588   806  3  -1    1.150714E+01   2.208E+10   5.376E+10   4.613E+12   1.247E+12   5.890E+11   4.823E+11   1.890E+12   4.052E+11
   589   806  3  -1    1.144233E+01   1.864E+10
   590   806  3  -1    1.144003E+01   1.853E+09
   591   806  3  -1    1.143558E+01   3.625E+09
   592   806  3  -1    1.119458E+01   8.996E+08
   593   806  3  -1    1.119435E+01   2.162E+07
   595   806  3  -1    1.113478E+01   6.221E+08
   596   806  3  -1    1.085471E+01   5.961E+07
   597   806  3  -1    9.392320E+00   2.454E+08
   600   806  3  -1    9.294254E+00   8.615E+08
   601   806  3  -1    9.294123E+00   5.955E+07
   602   806  3  -1    9.293882E+00   3.270E+08
   603   806  3  -1    9.287029E+00   7.781E+06
   588   807  3  -1    1.151744E+01   3.500E+09   4.830E+10   9.561E+12   5.349E+11   1.716E+12   6.069E+11   3.569E+12   3.135E+12
   591   807  3  -1    1.144588E+01   5.468E+10
   593   807  3  -1    1.120465E+01   1.621E+09
   594   807  3  -1    1.120431E+01   1.944E+09
   596   807  3  -1    1.086501E+01   4.625E+08
   597   807  3  -1    9.402618E+00   3.844E+08
   598   807  3  -1    9.402274E+00   2.093E+09
   599   807  3  -1    9.401818E+00   1.776E+08
   602   807  3  -1    9.304180E+00   9.767E+07
   603   807  3  -1    9.297327E+00   3.839E+08
   604   807  3  -1    9.293751E+00   2.921E+08
   588   808  3  -1    1.151897E+01   8.344E+08   8.371E+10   4.825E+12   7.070E+10   1.107E+11   2.152E+11   1.868E+12   2.560E+12
   590   808  3  -1    1.145186E+01   1.176E+11
   591   808  3  -1    1.144741E+01   9.431E+09
   592   808  3  -1    1.120641E+01   1.977E+09
   593   808  3  -1    1.120618E+01   4.131E+08
   594   808  3  -1    1.120584E+01   3.680E+08
   596   808  3  -1    1.086654E+01   1.490E+08
   597   808  3  -1    9.404148E+00   9.037E+07
   598   808  3  -1    9.403805E+00   6.512E+07
   601   808  3  -1    9.305951E+00   5.416E+08
   602   808  3  -1    9.305711E+00   9.658E+07
   603   808  3  -1    9.298857E+00   1.299E+07
   594   809  3  -1    1.120680E+01   6.446E+09   2.142E+10   1.076E+12   4.097E+11   0.000E+00   2.216E+11   1.184E+11   3.263E+11
   598   809  3  -1    9.404764E+00   1.290E+10
   599   809  3  -1    9.404308E+00   6.350E+09
   604   809  3  -1    9.296241E+00   2.538E+07
   587   810  3  -1    1.295293E+01   4.266E+07   1.001E+11   4.991E+12   7.994E+11   3.676E+11   3.778E+11   2.123E+12   1.324E+12
   588   810  3  -1    1.152072E+01   1.208E+10
   589   810  3  -1    1.145590E+01   1.244E+11
   590   810  3  -1    1.145360E+01   3.513E+10
   591   810  3  -1    1.144915E+01   1.837E+08
   592   810  3  -1    1.120816E+01   4.229E+08
   593   810  3  -1    1.120793E+01   5.500E+07
   595   810  3  -1    1.114836E+01   3.914E+09
   596   810  3  -1    1.086829E+01   3.898E+08
   600   810  3  -1    9.307828E+00   6.451E+08
   601   810  3  -1    9.307697E+00   2.581E+08
   602   810  3  -1    9.307457E+00   6.171E+06
   603   810  3  -1    9.300603E+00   2.228E+07
   599   811  3  -1    9.423593E+00   2.392E+10   1.957E+10   9.629E+10   0.000E+00   0.000E+00   0.000E+00   1.206E+10   8.423E+10
   594   812  3  -1    1.122787E+01   1.020E+10   1.643E+10   4.213E+12   3.571E+11   0.000E+00   1.272E+12   1.928E+10   2.565E+12
   598   812  3  -1    9.425835E+00   5.682E+09
   599   812  3  -1    9.425379E+00   4.072E+09
   604   812  3  -1    9.317312E+00   9.432E+06
   591   813  3  -1    1.146998E+01   3.968E+09   1.769E+10   1.523E+12   6.478E+10   1.823E+10   2.006E+11   7.393E+11   5.000E+11
   593   813  3  -1    1.122876E+01   5.614E+09
   594   813  3  -1    1.122842E+01   9.050E+08
   596   813  3  -1    1.088912E+01   4.882E+07
   597   813  3  -1    9.426725E+00   1.305E+10
   599   813  3  -1    9.425925E+00   4.247E+08
   603   813  3  -1    9.321434E+00   3.871E+07
   588   814  3  -1    1.154555E+01   4.566E+07   5.439E+10   9.662E+12   1.438E+12   1.105E+12   1.157E+12   2.816E+12   3.145E+12
   590   814  3  -1    1.147844E+01   3.591E+09
   591   814  3  -1    1.147399E+01   4.515E+08
   592   814  3  -1    1.123299E+01   5.389E+10
   593   814  3  -1    1.123276E+01   1.667E+08
   594   814  3  -1    1.123242E+01   3.561E+08
   596   814  3  -1    1.089312E+01   2.956E+07
   597   814  3  -1    9.430728E+00   1.319E+10
   598   814  3  -1    9.430385E+00   3.926E+09
   603   814  3  -1    9.325437E+00   2.763E+07
   588   815  3  -1    1.154775E+01   6.604E+08   6.324E+10   9.044E+12   1.451E+12   5.559E+11   9.894E+11   6.348E+11   5.413E+12
   591   815  3  -1    1.147619E+01   1.186E+10
   593   815  3  -1    1.123497E+01   4.498E+10
   594   815  3  -1    1.123462E+01   6.055E+09
   596   815  3  -1    1.089533E+01   1.180E+08
   597   815  3  -1    9.432931E+00   1.778E+09
   598   815  3  -1    9.432587E+00   8.592E+09
   599   815  3  -1    9.432131E+00   4.698E+09
   602   815  3  -1    9.334493E+00   3.684E+07
   603   815  3  -1    9.327640E+00   1.048E+08
   604   815  3  -1    9.324065E+00   1.719E+07
   588   816  3  -1    1.155500E+01   3.343E+10   4.252E+10   1.511E+13   5.603E+11   7.053E+11   2.081E+11   2.390E+12   1.125E+13
   590   816  3  -1    1.148789E+01   5.035E+09
   591   816  3  -1    1.148344E+01   5.609E+08
   592   816  3  -1    1.124244E+01   3.561E+09
   593   816  3  -1    1.124221E+01   1.159E+09
   594   816  3  -1    1.124187E+01   1.955E+08
   596   816  3  -1    1.090257E+01   3.358E+08
   597   816  3  -1    9.440177E+00   2.239E+08
   601   816  3  -1    9.341980E+00   6.380E+07
   602   816  3  -1    9.341740E+00   1.467E+07
   603   816  3  -1    9.334886E+00   1.323E+09
   593   817  3  -1    1.124349E+01   3.389E+09   4.110E+10   8.001E+11   6.286E+10   1.248E+10   4.452E+10   4.615E+10   6.340E+11
   594   817  3  -1    1.124315E+01   3.516E+10
   597   817  3  -1    9.441460E+00   1.684E+07
   598   817  3  -1    9.441117E+00   2.435E+08
   599   817  3  -1    9.440661E+00   1.221E+09
   602   817  3  -1    9.343023E+00   2.344E+09
   594   818  3  -1    1.124494E+01   9.304E+09   1.797E+10   1.582E+13   2.313E+10   0.000E+00   4.403E+12   1.612E+10   1.138E+13
   598   818  3  -1    9.442905E+00   1.876E+09
   599   818  3  -1    9.442449E+00   9.241E+09
   604   818  3  -1    9.334382E+00   3.312E+07
   594   819  3  -1    1.124809E+01   2.291E+09   5.056E+09   2.667E+12   1.921E+11   0.000E+00   1.466E+11   1.137E+11   2.215E+12
   598   819  3  -1    9.446053E+00   4.022E+09
   604   819  3  -1    9.337530E+00   1.447E+08
   588   820  3  -1    1.156695E+01   5.698E+08   4.206E+10   1.383E+13   6.116E+10   1.016E+12   1.183E+12   1.809E+12   9.758E+12
   590   820  3  -1    1.149983E+01   7.585E+09
   591   820  3  -1    1.149538E+01   1.039E+10
   592   820  3  -1    1.125439E+01   4.343E+09
   593   820  3  -1    1.125416E+01   1.596E+10
   594   820  3  -1    1.125382E+01   2.681E+09
   597   820  3  -1    9.452123E+00   2.000E+08
   598   820  3  -1    9.451780E+00   4.697E+08
   601   820  3  -1    9.353926E+00   5.247E+09
   602   820  3  -1    9.353686E+00   1.882E+08
   603   820  3  -1    9.346832E+00   3.646E+07
   590   821  3  -1    1.150226E+01   2.039E+10   6.636E+10   4.359E+13   2.023E+11   8.704E+11   5.759E+12   3.671E+13   4.293E+10
   592   821  3  -1    1.125681E+01   4.425E+08
   601   821  3  -1    9.356353E+00   1.291E+09
   589   822  3  -1    1.150538E+01   5.395E+10   6.530E+10   4.722E+13   1.649E+11   1.490E+12   5.620E+12   2.690E+13   1.304E+13
   590   822  3  -1    1.150309E+01   1.432E+10
   591   822  3  -1    1.149863E+01   1.539E+10
   592   822  3  -1    1.125764E+01   2.675E+09
   593   822  3  -1    1.125741E+01   3.245E+08
   595   822  3  -1    1.119784E+01   7.536E+08
   596   822  3  -1    1.091777E+01   3.588E+07
   597   822  3  -1    9.455375E+00   1.156E+07
   600   822  3  -1    9.357309E+00   4.600E+09
   601   822  3  -1    9.357178E+00   3.044E+08
   602   822  3  -1    9.356938E+00   1.158E+09
   588   823  3  -1    1.157039E+01   1.566E+08   7.783E+10   5.603E+13   8.655E+10   3.404E+12   4.506E+12   3.458E+12   4.458E+13
   590   823  3  -1    1.150328E+01   1.729E+10
   591   823  3  -1    1.149882E+01   4.176E+10
   592   823  3  -1    1.125783E+01   1.566E+09
   593   823  3  -1    1.125760E+01   4.311E+09
   594   823  3  -1    1.125726E+01   1.180E+10
   596   823  3  -1    1.091796E+01   4.975E+07
   597   823  3  -1    9.455565E+00   2.206E+08
   598   823  3  -1    9.455221E+00   4.379E+08
   601   823  3  -1    9.357368E+00   1.893E+07
   602   823  3  -1    9.357127E+00   2.858E+09
   603   823  3  -1    9.350274E+00   1.769E+07
   588   824  3  -1    1.157874E+01   3.267E+07   5.840E+10   1.066E+13   1.464E+10   1.096E+11   9.966E+11   6.903E+12   2.641E+12
   589   824  3  -1    1.151392E+01   9.697E+09
   590   824  3  -1    1.151162E+01   4.343E+09
   591   824  3  -1    1.150717E+01   3.110E+09
   592   824  3  -1    1.126618E+01   8.793E+09
   593   824  3  -1    1.126595E+01   1.947E+10
   595   824  3  -1    1.120637E+01   9.298E+08
   597   824  3  -1    9.463913E+00   1.003E+09
   600   824  3  -1    9.365847E+00   4.287E+09
   601   824  3  -1    9.365716E+00   9.116E+08
   602   824  3  -1    9.365476E+00   5.487E+06
   590   825  3  -1    1.151802E+01   4.933E+09   4.399E+10   1.116E+13   7.142E+09   8.177E+10   6.827E+11   1.038E+13   7.178E+07
   592   825  3  -1    1.127257E+01   9.385E+09
   601   825  3  -1    9.372112E+00   3.445E+08
   588   826  3  -1    1.158840E+01   8.144E+07   1.994E+11   5.658E+12   1.677E+10   3.932E+11   1.551E+11   1.324E+12   3.770E+12
   591   826  3  -1    1.151684E+01   2.741E+09
   593   826  3  -1    1.127561E+01   1.813E+10
   594   826  3  -1    1.127527E+01   1.641E+11
   596   826  3  -1    1.093597E+01   2.380E+07
   597   826  3  -1    9.473578E+00   6.289E+08
   598   826  3  -1    9.473235E+00   5.351E+09
   599   826  3  -1    9.472779E+00   1.118E+10
   602   826  3  -1    9.375141E+00   1.104E+08
   603   826  3  -1    9.368287E+00   5.386E+07
   590   827  3  -1    1.152967E+01   5.254E+08   2.050E+11   3.730E+12   6.165E+10   5.522E+11   6.693E+10   2.065E+12   9.836E+11
   591   827  3  -1    1.152522E+01   1.723E+09
   592   827  3  -1    1.128423E+01   4.278E+10
   593   827  3  -1    1.128400E+01   1.356E+11
   594   827  3  -1    1.128366E+01   1.454E+10
   597   827  3  -1    9.481963E+00   4.698E+09
   598   827  3  -1    9.481620E+00   1.184E+10
   601   827  3  -1    9.383766E+00   3.012E+07
   603   827  3  -1    9.376672E+00   1.688E+07
   588   828  3  -1    1.159952E+01   1.632E+07   2.113E+11   2.469E+12   8.414E+09   5.240E+11   4.493E+11   7.882E+11   6.993E+11
   589   828  3  -1    1.153470E+01   3.577E+07
   590   828  3  -1    1.153241E+01   8.062E+08
   591   828  3  -1    1.152796E+01   3.199E+08
   592   828  3  -1    1.128696E+01   1.577E+11
   593   828  3  -1    1.128673E+01   1.728E+10
   595   828  3  -1    1.122716E+01   3.150E+09
   597   828  3  -1    9.484698E+00   1.319E+10
   600   828  3  -1    9.386632E+00   2.029E+08
   601   828  3  -1    9.386501E+00   1.618E+08
   602   828  3  -1    9.386261E+00   8.525E+07
   590   829  3  -1    1.154296E+01   4.001E+09   4.381E+10   6.453E+12   1.358E+10   1.552E+11   1.183E+11   3.685E+11   5.797E+12
   591   829  3  -1    1.153851E+01   3.931E+09
   592   829  3  -1    1.129751E+01   5.448E+08
   593   829  3  -1    1.129728E+01   6.780E+09
   594   829  3  -1    1.129694E+01   1.901E+10
   597   829  3  -1    9.495248E+00   1.210E+07
   598   829  3  -1    9.494904E+00   4.915E+07
   601   829  3  -1    9.397051E+00   3.063E+07
   602   829  3  -1    9.396810E+00   3.656E+09
   588   830  3  -1    1.162487E+01   3.380E+07   5.231E+10   7.286E+12   2.733E+09   3.616E+11   3.267E+11   4.230E+12   2.365E+12
   589   830  3  -1    1.156005E+01   1.412E+10
   590   830  3  -1    1.155775E+01   3.986E+07
   591   830  3  -1    1.155330E+01   4.860E+08
   592   830  3  -1    1.131231E+01   7.172E+09
   593   830  3  -1    1.131208E+01   1.088E+10
   595   830  3  -1    1.125251E+01   5.890E+08
   596   830  3  -1    1.097244E+01   2.347E+07
   597   830  3  -1    9.510044E+00   5.366E+08
   600   830  3  -1    9.411978E+00   1.641E+10
   601   830  3  -1    9.411847E+00   1.004E+10
   602   830  3  -1    9.411607E+00   2.832E+09
   603   830  3  -1    9.404753E+00   1.899E+07
   588   831  3  -1    1.162720E+01   1.945E+08   1.243E+11   1.914E+14   4.115E+13   1.963E+13   8.633E+12   1.181E+14   3.903E+12
   590   831  3  -1    1.156008E+01   1.937E+08
   591   831  3  -1    1.155563E+01   3.577E+07
   592   831  3  -1    1.131464E+01   1.699E+11
   593   831  3  -1    1.131441E+01   1.900E+10
   594   831  3  -1    1.131407E+01   3.809E+08
   597   831  3  -1    9.512374E+00   2.361E+09
   601   831  3  -1    9.414177E+00   2.025E+08
   602   831  3  -1    9.413936E+00   3.764E+07
   603   831  3  -1    9.407083E+00   1.108E+07
   588   832  3  -1    1.162801E+01   3.168E+08   1.275E+11   1.976E+14   4.186E+13   1.138E+13   1.833E+13   6.980E+13   5.627E+13
   593   832  3  -1    1.131523E+01   1.535E+11
   594   832  3  -1    1.131488E+01   1.492E+10
   596   832  3  -1    1.097559E+01   2.469E+08
   597   832  3  -1    9.513191E+00   4.080E+08
   598   832  3  -1    9.512848E+00   2.181E+09
   599   832  3  -1    9.512392E+00   1.006E+07
   602   832  3  -1    9.414754E+00   6.959E+07
   594   833  3  -1    1.131491E+01   1.695E+11   1.343E+11   2.048E+14   4.393E+13   0.000E+00   3.108E+13   2.472E+10   1.297E+14
   598   833  3  -1    9.512871E+00   2.985E+08
   599   833  3  -1    9.512415E+00   2.239E+09
   604   833  3  -1    9.404348E+00   2.539E+07
   588   834  3  -1    1.164101E+01   2.287E+07   2.317E+10   1.668E+13   7.042E+11   1.901E+12   9.688E+11   6.268E+12   6.838E+12
   590   834  3  -1    1.157389E+01   1.834E+09
   591   834  3  -1    1.156944E+01   1.448E+07
   592   834  3  -1    1.132844E+01   4.342E+09
   593   834  3  -1    1.132822E+01   1.306E+08
   594   834  3  -1    1.132787E+01   2.111E+09
   597   834  3  -1    9.526182E+00   9.769E+07
   601   834  3  -1    9.427985E+00   1.692E+10
   602   834  3  -1    9.427744E+00   6.082E+09
   590   835  3  -1    1.157941E+01   4.936E+09   1.182E+11   3.396E+12   3.244E+10   3.825E+10   1.877E+11   3.129E+12   8.328E+09
   592   835  3  -1    1.133397E+01   2.985E+10
   601   835  3  -1    9.433507E+00   4.596E+09
   589   836  3  -1    1.158261E+01   6.754E+09   1.014E+11   1.915E+13   3.034E+10   1.757E+12   9.823E+11   1.583E+13   5.477E+11
   590   836  3  -1    1.158032E+01   5.063E+09
   591   836  3  -1    1.157586E+01   2.311E+09
   592   836  3  -1    1.133487E+01   4.893E+10
   593   836  3  -1    1.133464E+01   1.607E+10
   595   836  3  -1    1.127507E+01   3.523E+09
   596   836  3  -1    1.099500E+01   2.125E+07
   600   836  3  -1    9.434539E+00   1.612E+10
   602   836  3  -1    9.434168E+00   4.653E+09
   603   836  3  -1    9.427315E+00   8.600E+07
   588   837  3  -1    1.165312E+01   7.346E+07   1.659E+10   3.209E+13   5.192E+11   2.897E+12   3.280E+12   1.526E+12   2.386E+13
   591   837  3  -1    1.158155E+01   1.865E+08
   593   837  3  -1    1.134033E+01   7.510E+08
   594   837  3  -1    1.133998E+01   1.966E+09
   596   837  3  -1    1.100069E+01   2.106E+07
   598   837  3  -1    9.537949E+00   3.081E+07
   599   837  3  -1    9.537493E+00   1.325E+08
   602   837  3  -1    9.439855E+00   1.882E+10
   603   837  3  -1    9.433001E+00   1.297E+07
   604   837  3  -1    9.429426E+00   1.816E+08
   588   838  3  -1    1.166379E+01   3.775E+07   1.017E+11   4.023E+13   2.836E+11   3.565E+12   2.837E+12   2.307E+13   1.047E+13
   590   838  3  -1    1.159667E+01   2.685E+09
   591   838  3  -1    1.159222E+01   5.951E+09
   592   838  3  -1    1.135123E+01   9.857E+09
   593   838  3  -1    1.135100E+01   6.985E+10
   594   838  3  -1    1.135065E+01   7.618E+09
   598   838  3  -1    9.548619E+00   2.413E+08
   601   838  3  -1    9.450766E+00   1.807E+09
   602   838  3  -1    9.450525E+00   6.213E+09
   603   838  3  -1    9.443672E+00   1.584E+07
   589   839  3  -1    1.160200E+01   5.756E+09   1.147E+11   9.780E+13   5.814E+09   7.330E+12   7.380E+12   6.911E+13   1.397E+13
   591   839  3  -1    1.159525E+01   8.845E+07
   592   839  3  -1    1.135426E+01   4.915E+10
   593   839  3  -1    1.135403E+01   3.512E+10
   595   839  3  -1    1.129446E+01   4.110E+08
   596   839  3  -1    1.101439E+01   3.189E+07
   597   839  3  -1    9.551996E+00   7.418E+08
   600   839  3  -1    9.453930E+00   4.671E+09
   601   839  3  -1    9.453799E+00   7.873E+08
   602   839  3  -1    9.453559E+00   6.931E+08
   588   840  3  -1    1.166961E+01   1.516E+09   2.824E+10   1.670E+13   2.187E+11   1.941E+12   1.020E+12   3.052E+12   1.047E+13
   591   840  3  -1    1.159805E+01   2.833E+08
   593   840  3  -1    1.135682E+01   2.758E+09
   594   840  3  -1    1.135648E+01   1.836E+10
   596   840  3  -1    1.101718E+01   4.508E+08
   597   840  3  -1    9.554788E+00   2.736E+07
   599   840  3  -1    9.553989E+00   1.232E+08
   602   840  3  -1    9.456351E+00   5.356E+09
   603   840  3  -1    9.449497E+00   7.666E+08
   604   840  3  -1    9.445922E+00   1.357E+09
   588   841  3  -1    1.167819E+01   3.066E+07   1.098E+11   5.798E+13   1.227E+11   3.208E+12   5.931E+12   2.750E+13   2.122E+13
