SEQ='NA'     NUCCHG=30                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 344141809.7  NPRNT=   1
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6         (1)0( 0.0)        0.0 

   IC RESOLVED LEVEL INDEXING           BWNR= 350076010.1 NLVL=   196
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   139   165    1S2 2S2 2P5 3D2     (2)4( 3.5) 10171947.7*
   140   166    1S2 2S2 2P5 3D2     (4)0( 1.5) 10191534.3*
   141   167    1S2 2S2 2P5 3D2     (4)3( 2.5) 10193557.4*
   142   168    1S2 2S2 2P5 3D2     (4)2( 0.5) 10206240.4*
   143   169    1S2 2S1 2P6 3S1 3P1 (2)1( 0.5) 10238220.4*
   144   170    1S2 2S2 2P5 3D2     (2)1( 1.5) 10244272.3*
   145   171    1S2 2S1 2P6 3S1 3P1 (2)1( 1.5) 10253604.2*
   146   172    1S2 2S2 2P5 3D2     (4)4( 3.5) 10273058.2*
   147   173    1S2 2S2 2P5 3D2     (4)4( 2.5) 10282501.8*
   148   175    1S2 2S2 2P5 3D2     (2)3( 3.5) 10296041.0*
   149   176    1S2 2S2 2P5 3D2     (2)3( 2.5) 10300180.0*
   150   177    1S2 2S2 2P5 3D2     (2)1( 1.5) 10305281.7*
   151   178    1S2 2S2 2P5 3D2     (2)0( 0.5) 10315174.2*
   152   179    1S2 2S2 2P5 3D2     (4)2( 1.5) 10328240.2*
   153   181    1S2 2S2 2P5 3D2     (2)2( 2.5) 10336184.4*
   154   182    1S2 2S2 2P5 3D2     (2)1( 0.5) 10356464.7*
   155   183    1S2 2S2 2P5 3D2     (2)2( 2.5) 10374335.2*
   156   184    1S2 2S2 2P5 3D2     (2)3( 3.5) 10375445.4*
   157   185    1S2 2S2 2P5 3D2     (2)2( 1.5) 10381436.6*
   158   186    1S2 2S2 2P5 3D2     (2)1( 1.5) 10398858.3*
   159   187    1S2 2S1 2P6 3P2     (4)1( 0.5) 10440863.5*
   160   188    1S2 2S2 2P5 3D2     (2)1( 0.5) 10453164.8*
   161   189    1S2 2S1 2P6 3P2     (4)1( 1.5) 10462302.6*
   162   190    1S2 2S1 2P6 3P2     (2)2( 2.5) 10463505.7*
   163   191    1S2 2S1 2P6 3P2     (2)2( 1.5) 10472053.3*
   164   192    1S2 2S1 2P6 3P2     (2)1( 0.5) 10490908.4*
   165   193    1S2 2S1 2P6 3P2     (4)1( 2.5) 10504465.3*
   166   194    1S2 2S1 2P6 3P2     (2)1( 1.5) 10530446.4*
   167   199    1S2 2S1 2P6 3P2     (2)0( 0.5) 10612323.8*
   168   200    1S2 2S1 2P6 3S1 3D1 (2)2( 1.5) 10687505.2*
   169   201    1S2 2S1 2P6 3S1 3D1 (2)2( 2.5) 10692146.2*
   170   202    1S2 2S1 2P6 3S1 3D1 (2)2( 1.5) 10736246.0*
   171   203    1S2 2S1 2P6 3S1 3D1 (2)2( 2.5) 10739761.0*
   172   204    1S2 2S1 2P6 3P1 3D1 (4)3( 1.5) 10876107.0*
   173   205    1S2 2S1 2P6 3P1 3D1 (4)3( 2.5) 10885421.9*
   174   206    1S2 2S1 2P6 3P1 3D1 (4)3( 3.5) 10903614.8*
   175   207    1S2 2S1 2P6 3P1 3D1 (2)2( 2.5) 10924834.3*
   176   209    1S2 2S1 2P6 3P1 3D1 (2)2( 1.5) 10933387.8*
   177   210    1S2 2S1 2P6 3P1 3D1 (2)3( 2.5) 10947112.2*
   178   211    1S2 2S1 2P6 3P1 3D1 (4)2( 0.5) 10953573.6*
   179   212    1S2 2S1 2P6 3P1 3D1 (4)2( 1.5) 10957374.1*
   180   213    1S2 2S1 2P6 3P1 3D1 (4)2( 2.5) 10966703.7*
   181   214    1S2 2S1 2P6 3P1 3D1 (2)3( 3.5) 10973694.6*
   182   216    1S2 2S1 2P6 3P1 3D1 (4)1( 1.5) 10984637.9*
   183   217    1S2 2S1 2P6 3P1 3D1 (4)2( 3.5) 10986966.1*
   184   218    1S2 2S1 2P6 3P1 3D1 (4)1( 2.5) 10987049.4*
   185   219    1S2 2S1 2P6 3P1 3D1 (2)2( 1.5) 11010126.3*
   186   220    1S2 2S1 2P6 3P1 3D1 (2)1( 0.5) 11030629.4*
   187   221    1S2 2S1 2P6 3P1 3D1 (2)2( 2.5) 11036541.4*
   188   222    1S2 2S1 2P6 3P1 3D1 (2)1( 1.5) 11039308.5*
   189   223    1S2 2S1 2P6 3P1 3D1 (2)3( 2.5) 11096473.8*
   190   224    1S2 2S1 2P6 3P1 3D1 (2)3( 3.5) 11097745.0*
   191   225    1S2 2S1 2P6 3P1 3D1 (2)1( 1.5) 11113612.8*
   192   226    1S2 2S1 2P6 3P1 3D1 (2)1( 0.5) 11118016.1*
   193   234    1S2 2S1 2P6 3D2     (2)3( 2.5) 11485297.8*
   194   235    1S2 2S1 2P6 3D2     (2)2( 1.5) 11489592.9*
   195   236    1S2 2S1 2P6 3D2     (2)2( 2.5) 11495131.3*
   196   242    1S2 2S1 2P6 3D2     (2)0( 0.5) 11606488.0*
  
ZN20     /IC/

  IRSL  IRSL  N   L      DEL(RYD)       B(SEC)      R(SEC)      A(SEC):       1
     1     6  3  -1    7.652587E+01   2.259E+12   1.135E+12   2.588E+12   2.588E+12
     4     6  3  -1    6.870243E+01   4.376E+08
     5     6  3  -1    6.860733E+01   3.201E+09
     1     7  3  -1    7.839048E+01   1.342E+12   1.347E+12   2.471E+12   2.471E+12
     4     7  3  -1    7.056704E+01   2.731E+09
     3     8  3  -1    7.529791E+01   9.770E+09   1.000E+10   1.357E+08   1.357E+08
     3     9  3  -1    7.557197E+01   1.786E+11   1.192E+11   3.197E+10   3.197E+10
     2    10  3  -1    7.605654E+01   1.924E+12   9.619E+11   2.569E+11   2.569E+11
     2    12  3  -1    7.619422E+01   1.029E+12   1.044E+12   3.141E+11   3.141E+11
     3    12  3  -1    7.578543E+01   7.504E+09
