SEQ='NA'     NUCCHG=28                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 296226882.2  NPRNT=   1
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6         (1)0( 0.0)        0.0 

   IC RESOLVED LEVEL INDEXING           BWNR= 301111794.4 NLVL=   196
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     4    62  3  -1    6.522105E+01   2.323E+10
     4    63  3  -1    6.523448E+01   5.366E+11   1.133E+12   3.219E+09   3.219E+09
     5    63  3  -1    6.516891E+01   7.517E+11
     5    64  3  -1    6.522106E+01   8.875E+11   6.871E+11   1.055E+12   1.055E+12
     1    65  3  -1    7.239377E+01   9.769E+11   1.045E+12   2.720E+14   2.720E+14
     4    65  3  -1    6.540072E+01   1.501E+11
     5    65  3  -1    6.533515E+01   2.393E+11
     1    66  3  -1    7.259598E+01   3.659E+13   1.881E+13   7.868E+13   7.868E+13
     4    66  3  -1    6.560293E+01   1.145E+11
     5    66  3  -1    6.553736E+01   2.480E+11
     2    67  3  -1    6.997571E+01   2.678E+09   8.392E+09   4.450E+08   4.450E+08
     3    67  3  -1    6.968291E+01   6.990E+08
     1    68  3  -1    7.283661E+01   3.260E+13   3.332E+13   6.231E+10   6.231E+10
     4    68  3  -1    6.584356E+01   3.455E+11
     2    69  3  -1    7.007421E+01   6.434E+10   4.720E+10   5.605E+10   5.605E+10
     3    69  3  -1    6.978140E+01   1.029E+10
     3    70  3  -1    6.993458E+01   6.499E+10   4.935E+10   3.856E+10   3.856E+10
     4    71  3  -1    6.609201E+01   1.332E+11   5.239E+11   3.921E+12   3.921E+12
     5    71  3  -1    6.602645E+01   3.921E+11
     3    75  3  -1    7.015975E+01   1.560E+11   1.155E+11   8.560E+11   8.560E+11
