SEQ='NA'     NUCCHG=20                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 141171768.6  NPRNT=   1
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6         (1)0( 0.0)        0.0 

   IC RESOLVED LEVEL INDEXING           BWNR= 142868363.9 NLVL=   196
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     2    81  3  -1    2.866913E+01   6.691E+10   1.077E+11   3.166E+07   3.166E+07
     3    81  3  -1    2.861760E+01   1.442E+10
     2    84  3  -1    2.876063E+01   5.247E+09   4.515E+10   2.737E+11   2.737E+11
     3    84  3  -1    2.870909E+01   1.096E+10
     2    85  3  -1    2.876079E+01   1.728E+09   1.943E+10   2.298E+08   2.298E+08
     3    85  3  -1    2.870925E+01   1.578E+09
     2    86  3  -1    2.878482E+01   2.865E+11   1.814E+11   5.047E+11   5.047E+11
     3    86  3  -1    2.873328E+01   3.214E+10
     3    87  3  -1    2.874164E+01   7.528E+09   2.204E+10   3.096E+10   3.096E+10
     3    89  3  -1    2.876793E+01   1.238E+11   9.243E+10   3.135E+11   3.135E+11
     2    90  3  -1    2.882654E+01   1.058E+09   4.706E+10   8.363E+09   8.363E+09
     3    90  3  -1    2.877500E+01   3.087E+10
     3    91  3  -1    2.880287E+01   2.126E+10   1.966E+10   3.765E+10   3.765E+10
     3    92  3  -1    2.882315E+01   1.156E+09   1.801E+10   4.649E+07   4.649E+07
     3    93  3  -1    2.884586E+01   6.726E+10   5.790E+10   8.429E+09   8.429E+09
     3    96  3  -1    2.888418E+01   5.381E+09   1.989E+10   1.439E+11   1.439E+11
     2    98  3  -1    2.893610E+01   5.973E+10   9.335E+10   2.402E+10   2.402E+10
     3    98  3  -1    2.888456E+01   6.266E+09
     3    99  3  -1    2.889309E+01   6.227E+10   5.027E+10   2.195E+11   2.195E+11
     3   102  3  -1    2.892213E+01   1.507E+10   3.063E+10   4.138E+10   4.138E+10
     3   103  3  -1    2.895119E+01   1.849E+10   2.865E+10   7.000E+09   7.000E+09
     2   105  3  -1    2.901723E+01   7.059E+09   2.562E+10   6.433E+09   6.433E+09
     3   105  3  -1    2.896569E+01   4.582E+09
     2   106  3  -1    2.904654E+01   2.385E+11   1.579E+11   8.238E+11   8.238E+11
     3   106  3  -1    2.899500E+01   2.202E+10
     3   107  3  -1    2.901142E+01   3.311E+11   2.381E+11   1.183E+12   1.183E+12
     2   108  3  -1    2.908731E+01   6.143E+11   7.403E+11   3.324E+11   3.324E+11
     3   108  3  -1    2.903578E+01   5.489E+10
     2   109  3  -1    2.915145E+01   8.199E+10   5.380E+11   1.245E+10   1.245E+10
     3   109  3  -1    2.909991E+01   4.780E+11
     2   110  3  -1    2.915694E+01   6.965E+10   4.406E+11   4.007E+12   4.007E+12
     3   110  3  -1    2.910540E+01   1.761E+11
     2   111  3  -1    2.920942E+01   1.928E+11   1.874E+11   7.719E+11   7.719E+11
     3   111  3  -1    2.915788E+01   7.001E+10
     3   112  3  -1    2.916814E+01   1.130E+11   9.492E+10   1.184E+10   1.184E+10
     2   113  3  -1    2.926938E+01   8.692E+10   8.422E+10   2.878E+11   2.878E+11
     3   113  3  -1    2.921784E+01   2.318E+10
     2   114  3  -1    2.927168E+01   5.257E+10   7.580E+10   3.893E+10   3.893E+10
     3   114  3  -1    2.922014E+01   3.283E+09
     3   115  3  -1    2.922220E+01   1.087E+11   9.167E+10   4.374E+10   4.374E+10
     2   117  3  -1    2.928518E+01   2.299E+10   6.733E+10   1.541E+11   1.541E+11
     3   117  3  -1    2.923364E+01   3.826E+10
     3   118  3  -1    2.924099E+01   1.386E+11   1.122E+11   3.611E+12   3.611E+12
     2   119  3  -1    2.934943E+01   5.365E+10   1.036E+11   5.221E+11   5.221E+11
     3   119  3  -1    2.929790E+01   1.592E+10
     3   120  3  -1    2.935057E+01   3.571E+12   2.395E+12   2.388E+13   2.388E+13
     2   122  3  -1    2.942668E+01   7.095E+12   3.563E+12   3.580E+13   3.580E+13
     3   122  3  -1    2.937514E+01   2.620E+09
     2   123  3  -1    2.948046E+01   2.875E+12   3.373E+12   1.982E+12   1.982E+12
     3   123  3  -1    2.942892E+01   2.396E+11
     2   124  3  -1    2.949744E+01   7.056E+10   3.492E+12   5.291E+12   5.291E+12
     3   124  3  -1    2.944590E+01   3.440E+12
     3   126  3  -1    2.959458E+01   1.035E+12   7.141E+11   6.109E+12   6.109E+12
     2   127  3  -1    2.968000E+01   1.387E+12   1.176E+12   2.952E+12   2.952E+12
     3   127  3  -1    2.962846E+01   4.597E+11
     2   128  3  -1    2.972077E+01   1.915E+11   4.032E+12   4.294E+13   4.294E+13
     3   128  3  -1    2.966923E+01   1.911E+12
     3   130  3  -1    2.979227E+01   1.545E+12   1.054E+12   1.348E+12   1.348E+12
     2   131  3  -1    2.989568E+01   5.294E+10   5.042E+11   7.670E+12   7.670E+12
     3   131  3  -1    2.984414E+01   4.550E+11
     2   132  3  -1    2.994592E+01   1.060E+12   1.196E+12   1.058E+13   1.058E+13
     3   132  3  -1    2.989438E+01   5.613E+10
     2   133  3  -1    3.033964E+01   7.764E+09   1.078E+11   3.772E+13   3.772E+13
     3   133  3  -1    3.028810E+01   7.082E+09
     2   134  3  -1    3.038204E+01   7.564E+10   7.570E+10   2.256E+14   2.256E+14
     3   134  3  -1    3.033050E+01   2.649E+09
     3   135  3  -1    3.035183E+01   1.659E+08   3.458E+10   2.428E+14   2.428E+14
     4   136  3  -1    2.864318E+01   1.199E+09   2.403E+10   2.133E+09   2.133E+09
     4   137  3  -1    2.865344E+01   4.369E+09   2.646E+10   2.725E+09   2.725E+09
     5   137  3  -1    2.864484E+01   3.450E+08
     4   138  3  -1    2.867110E+01   3.664E+08   2.813E+10   1.749E+08   1.749E+08
     5   138  3  -1    2.866250E+01   6.407E+09
     5   139  3  -1    2.869290E+01   1.453E+10   3.225E+10   1.292E+11   1.292E+11
     5   142  3  -1    2.877627E+01   2.199E+10   3.749E+10   2.402E+10   2.402E+10
     4   143  3  -1    2.880271E+01   1.824E+09   3.591E+10   2.659E+12   2.659E+12
     5   143  3  -1    2.879410E+01   1.494E+10
     5   145  3  -1    2.883481E+01   1.060E+10   2.804E+10   2.840E+11   2.840E+11
     4   146  3  -1    2.886195E+01   3.065E+09   4.250E+10   1.469E+11   1.469E+11
     5   146  3  -1    2.885335E+01   1.424E+10
     1   147  3  -1    3.269793E+01   1.059E+09   2.403E+11   2.102E+11   2.102E+11
     4   147  3  -1    2.886545E+01   2.107E+11
     5   147  3  -1    2.885685E+01   4.923E+09
     4   148  3  -1    2.889450E+01   2.917E+10   1.968E+11   5.569E+11   5.569E+11
     5   148  3  -1    2.888589E+01   1.565E+11
     1   149  3  -1    3.274327E+01   2.925E+08   5.441E+10   4.329E+09   4.329E+09
     4   149  3  -1    2.891079E+01   1.188E+10
     5   149  3  -1    2.890219E+01   1.035E+10
     1   150  3  -1    3.278165E+01   1.631E+09   3.724E+10   2.808E+11   2.808E+11
     4   150  3  -1    2.894917E+01   4.362E+09
     4   151  3  -1    2.895901E+01   2.634E+11   2.031E+11   4.179E+13   4.179E+13
     5   151  3  -1    2.895041E+01   6.561E+09
     5   152  3  -1    2.895681E+01   7.121E+10   7.362E+10   3.062E+13   3.062E+13
     1   153  3  -1    3.281927E+01   8.143E+09   4.410E+10   1.461E+12   1.461E+12
     4   153  3  -1    2.898680E+01   6.529E+08
     5   153  3  -1    2.897819E+01   9.712E+09
     1   155  3  -1    3.283099E+01   7.964E+09   4.077E+10   2.228E+12   2.228E+12
     4   155  3  -1    2.899851E+01   3.350E+09
     5   156  3  -1    2.901528E+01   3.279E+11   2.711E+11   4.895E+13   4.895E+13
     4   157  3  -1    2.902523E+01   1.356E+11   1.194E+11   1.568E+13   1.568E+13
     5   157  3  -1    2.901663E+01   8.487E+09
     5   158  3  -1    2.908470E+01   2.299E+08   2.054E+10   3.814E+09   3.814E+09
     4   160  3  -1    2.911868E+01   1.216E+10   2.149E+11   5.662E+12   5.662E+12
     5   160  3  -1    2.911007E+01   1.804E+11
     1   161  3  -1    3.295270E+01   3.371E+08   1.001E+11   1.947E+10   1.947E+10
     4   161  3  -1    2.912022E+01   1.106E+08
     1   162  3  -1    3.295794E+01   8.374E+08   2.370E+11   9.735E+10   9.735E+10
     4   162  3  -1    2.912546E+01   1.899E+11
     5   162  3  -1    2.911686E+01   1.274E+10
     5   163  3  -1    2.912551E+01   5.593E+10   6.505E+10   4.198E+12   4.198E+12
     1   165  3  -1    3.296976E+01   1.626E+09   1.010E+11   3.468E+10   3.468E+10
     4   165  3  -1    2.913728E+01   4.839E+08
     5   165  3  -1    2.912868E+01   9.444E+07
     1   166  3  -1    3.299571E+01   1.323E+09   2.586E+11   7.666E+08   7.666E+08
     4   166  3  -1    2.916323E+01   1.580E+11
     5   166  3  -1    2.915463E+01   4.996E+10
     1   168  3  -1    3.308655E+01   1.171E+10   6.921E+11   6.753E+12   6.753E+12
     4   168  3  -1    2.925407E+01   3.260E+11
     4   169  3  -1    2.927851E+01   4.447E+11   7.617E+11   7.281E+13   7.281E+13
     5   169  3  -1    2.926990E+01   4.406E+11
     1   170  3  -1    3.312203E+01   2.098E+10   4.937E+11   5.164E+12   5.164E+12
     4   170  3  -1    2.928956E+01   2.352E+10
     5   170  3  -1    2.928095E+01   2.882E+11
     5   171  3  -1    2.928105E+01   1.129E+12   8.621E+11   5.719E+13   5.719E+13
     4   172  3  -1    2.932249E+01   3.311E+12   2.291E+12   1.523E+14   1.523E+14
     5   172  3  -1    2.931389E+01   6.329E+10
     1   173  3  -1    3.318956E+01   7.716E+09   1.072E+11   1.584E+12   1.584E+12
     4   173  3  -1    2.935708E+01   7.167E+07
     5   173  3  -1    2.934848E+01   4.989E+10
     1   174  3  -1    3.319166E+01   2.150E+09   1.261E+11   1.095E+12   1.095E+12
     4   174  3  -1    2.935919E+01   4.772E+10
     4   175  3  -1    2.937815E+01   7.157E+11   5.017E+11   2.182E+13   2.182E+13
     5   175  3  -1    2.936954E+01   8.362E+07
     1   177  3  -1    3.332669E+01   2.533E+11   2.012E+12   6.618E+13   6.618E+13
     4   177  3  -1    2.949421E+01   8.520E+11
     5   178  3  -1    2.951550E+01   2.696E+12   2.036E+12   1.733E+14   1.733E+14
     1   179  3  -1    3.336735E+01   6.870E+11   1.474E+12   6.129E+13   6.129E+13
     4   179  3  -1    2.953487E+01   8.775E+09
     5   179  3  -1    2.952627E+01   7.024E+11
     4   180  3  -1    2.956016E+01   1.330E+11   4.774E+12   2.423E+12   2.423E+12
     5   180  3  -1    2.955156E+01   4.664E+12
     1   181  3  -1    3.339651E+01   1.155E+11   3.348E+12   6.891E+12   6.891E+12
     4   181  3  -1    2.956403E+01   2.646E+12
     5   181  3  -1    2.955543E+01   4.070E+11
     1   182  3  -1    3.341853E+01   1.620E+11   1.717E+12   7.285E+12   7.285E+12
     4   182  3  -1    2.958605E+01   7.478E+11
     1   183  3  -1    3.346605E+01   1.959E+10   2.212E+12   1.146E+11   1.146E+11
     4   183  3  -1    2.963357E+01   2.122E+12
     5   183  3  -1    2.962497E+01   3.275E+10
     1   184  3  -1    3.355219E+01   5.571E+10   3.065E+12   7.471E+12   7.471E+12
     4   184  3  -1    2.971972E+01   2.982E+11
     5   184  3  -1    2.971111E+01   1.800E+12
     1   185  3  -1    3.378985E+01   8.092E+09   9.684E+11   1.909E+13   1.909E+13
     4   185  3  -1    2.995738E+01   4.595E+11
     1   186  3  -1    3.385006E+01   3.809E+10   2.337E+11   5.352E+13   5.352E+13
     4   186  3  -1    3.001758E+01   5.373E+10
     1   187  3  -1    3.386604E+01   4.755E+10   1.464E+11   7.207E+13   7.207E+13
     4   187  3  -1    3.003356E+01   4.301E+09
     5   187  3  -1    3.002496E+01   1.855E+10
     2   188  3  -1    3.321106E+01   2.479E+09   1.037E+11   7.103E+10   7.103E+10
     3   189  3  -1    3.316028E+01   2.895E+11   2.887E+11   8.374E+12   8.374E+12
     2   190  3  -1    3.321587E+01   3.462E+11   2.861E+11   7.780E+12   7.780E+12
     3   190  3  -1    3.316434E+01   1.752E+10
     2   191  3  -1    3.323528E+01   1.093E+11   1.548E+11   1.929E+12   1.929E+12
     3   192  3  -1    3.322103E+01   5.815E+10   1.393E+11   1.679E+12   1.679E+12
     2   193  3  -1    3.339147E+01   4.959E+11   8.229E+11   4.713E+10   4.713E+10
     3   193  3  -1    3.333993E+01   1.084E+11
     2   194  3  -1    3.343156E+01   1.822E+11   8.232E+11   1.320E+11   1.320E+11
     3   194  3  -1    3.338002E+01   6.219E+11
     2   199  3  -1    3.387384E+01   4.658E+10   3.080E+11   1.529E+13   1.529E+13
     3   199  3  -1    3.382230E+01   7.849E+10
     2   200  3  -1    3.427786E+01   2.636E+09   8.866E+10   2.118E+13   2.118E+13
     3   200  3  -1    3.422633E+01   3.771E+08
     3   201  3  -1    3.423074E+01   2.457E+09   8.890E+10   2.025E+13   2.025E+13
     2   202  3  -1    3.462153E+01   3.353E+10   1.193E+11   5.491E+13   5.491E+13
     3   202  3  -1    3.456999E+01   4.426E+09
     3   203  3  -1    3.457302E+01   3.029E+10   1.181E+11   5.586E+13   5.586E+13
     4   204  3  -1    3.292616E+01   2.423E+09   8.870E+10   2.742E+07   2.742E+07
     5   204  3  -1    3.291755E+01   1.506E+08
     4   205  3  -1    3.293867E+01   4.245E+09   8.996E+10   2.544E+09   2.544E+09
     5   205  3  -1    3.293006E+01   7.318E+08
     5   206  3  -1    3.294839E+01   2.776E+09   8.885E+10   1.985E+09   1.985E+09
     4   208  3  -1    3.307747E+01   6.663E+10   2.603E+11   4.526E+10   4.526E+10
     5   208  3  -1    3.306886E+01   1.203E+11
     4   209  3  -1    3.308255E+01   1.425E+11   2.483E+11   4.209E+09   4.209E+09
     5   209  3  -1    3.307395E+01   7.313E+09
     4   210  3  -1    3.315339E+01   6.008E+11   5.572E+11   1.381E+12   1.381E+12
     5   210  3  -1    3.314478E+01   6.602E+10
     5   211  3  -1    3.317657E+01   6.418E+11   5.715E+11   1.302E+12   1.302E+12
     5   212  3  -1    3.328913E+01   5.700E+08   9.956E+10   8.493E+08   8.493E+08
     5   213  3  -1    3.329403E+01   5.417E+08   1.009E+11   4.801E+09   4.801E+09
     4   214  3  -1    3.330928E+01   8.487E+08   1.034E+11   9.628E+09   9.628E+09
     4   215  3  -1    3.332713E+01   1.817E+08   1.005E+11   1.810E+09   1.810E+09
     4   216  3  -1    3.333345E+01   1.088E+08   1.020E+11   1.100E+09   1.100E+09
     5   216  3  -1    3.332485E+01   1.009E+08
     4   217  3  -1    3.333874E+01   1.747E+08   1.032E+11   1.051E+09   1.051E+09
     5   218  3  -1    3.333313E+01   1.269E+09   1.055E+11   8.436E+09   8.436E+09
     4   219  3  -1    3.351187E+01   1.121E+10   4.676E+11   1.591E+12   1.591E+12
     5   219  3  -1    3.350327E+01   2.335E+11
     1   220  3  -1    3.736310E+01   1.152E+08   5.095E+11   2.169E+12   2.169E+12
     4   220  3  -1    3.353063E+01   2.020E+11
     4   221  3  -1    3.354946E+01   2.894E+11   4.264E+11   5.751E+11   5.751E+11
     5   221  3  -1    3.354085E+01   1.831E+10
     4   222  3  -1    3.355636E+01   4.554E+10   4.027E+11   2.657E+09   2.657E+09
     5   222  3  -1    3.354776E+01   2.619E+11
     4   223  3  -1    3.392789E+01   1.045E+11   1.870E+11   4.406E+12   4.406E+12
     5   223  3  -1    3.391929E+01   8.956E+09
     5   224  3  -1    3.392068E+01   8.751E+10   1.751E+11   4.388E+12   4.388E+12
     1   225  3  -1    3.785400E+01   6.242E+08   2.057E+11   3.479E+10   3.479E+10
     4   225  3  -1    3.402153E+01   6.088E+09
     5   225  3  -1    3.401292E+01   6.244E+10
     1   226  3  -1    3.785626E+01   3.806E+08   1.874E+11   1.404E+10   1.404E+10
     4   226  3  -1    3.402379E+01   4.116E+10
     2   236  3  -1    3.793999E+01   1.543E+09   9.815E+10   3.780E+11   3.780E+11
     3   236  3  -1    3.788845E+01   1.777E+08
     3   237  3  -1    3.788905E+01   1.362E+09   9.898E+10   3.748E+11   3.748E+11
     2   240  3  -1    3.809903E+01   2.170E+08   1.005E+11   1.084E+09   1.084E+09
     3   241  3  -1    3.805207E+01   2.607E+08   1.000E+11   4.889E+08   4.889E+08
     2   242  3  -1    3.850977E+01   1.625E+09   1.079E+11   4.363E+12   4.363E+12
     3   242  3  -1    3.845823E+01   1.811E+09

   NRSLMX=   6    NVMAX=   3    LVMAX=  -1

C--------------------------------------------------------------------------------------------------------------
C
C                                                                            
C
C--------------------------------------------------------------------------------------------------------------
